Date,Adj Close_PILANIINVS.NS,Close_PILANIINVS.NS,High_PILANIINVS.NS,Low_PILANIINVS.NS,Open_PILANIINVS.NS,Volume_PILANIINVS.NS,Date
2021-02-08,1840.685546875,1897.0,1950.0,1823.550048828125,1930.949951171875,20865,2021-02-08
2021-02-15,1849.903564453125,1906.5,1955.0,1864.75,1930.0,20103,2021-02-15
2021-02-22,1839.0845947265625,1895.3499755859375,1938.800048828125,1765.949951171875,1906.449951171875,33642,2021-02-22
2021-03-01,1853.8818359375,1910.5999755859375,1984.949951171875,1877.5999755859375,1895.3499755859375,24265,2021-03-01
2021-03-08,1781.01123046875,1835.5,1960.050048828125,1828.050048828125,1950.0,32559,2021-03-08
2021-03-15,1653.6575927734375,1704.25,1863.8499755859375,1658.550048828125,1845.199951171875,45580,2021-03-15
2021-03-22,1551.3380126953125,1598.800048828125,1703.4000244140625,1566.550048828125,1700.0,22386,2021-03-22
2021-03-29,1642.7415771484375,1693.0,1699.0,1536.0,1598.800048828125,30598,2021-03-29
2021-04-05,1656.66552734375,1707.3499755859375,1763.949951171875,1640.0,1712.0,15730,2021-04-05
2021-04-12,1639.345458984375,1689.5,1726.9000244140625,1616.0,1726.9000244140625,11301,2021-04-12
2021-04-19,1624.06298828125,1673.75,1701.8499755859375,1620.5999755859375,1675.0,16756,2021-04-19
2021-04-26,1633.5235595703125,1683.5,1730.0,1659.0,1689.0,88224,2021-04-26
2021-05-03,1638.2296142578125,1688.3499755859375,1725.0,1589.949951171875,1720.0,237621,2021-05-03
2021-05-10,1619.98779296875,1669.550048828125,1698.9000244140625,1633.949951171875,1698.9000244140625,762740,2021-05-10
2021-05-17,1636.4344482421875,1686.5,1711.800048828125,1667.0999755859375,1698.9000244140625,69196,2021-05-17
2021-05-24,1638.2781982421875,1688.4000244140625,1699.0,1644.5999755859375,1690.0,24992,2021-05-24
2021-05-31,1633.135498046875,1683.0999755859375,1699.0,1650.0,1660.0,43595,2021-05-31
2021-06-07,1929.0811767578125,1988.0999755859375,2176.0,1688.0,1690.0,396867,2021-06-07
2021-06-14,1878.479248046875,1935.949951171875,2010.0,1873.949951171875,1960.0,71729,2021-06-14
2021-06-21,1913.216552734375,1971.75,2037.0,1880.0,1880.0,41612,2021-06-21
2021-06-28,1861.69287109375,1918.6500244140625,1999.75,1900.0,1995.0,28424,2021-06-28
2021-07-05,1866.5445556640625,1923.6500244140625,1950.0,1910.0,1925.0,20695,2021-07-05
2021-07-12,1942.2774658203125,2001.699951171875,2058.10009765625,1911.5,1944.1500244140625,47954,2021-07-12
2021-07-19,1910.7908935546875,1969.25,2013.0,1935.0,1980.0,22311,2021-07-19
2021-07-26,1926.4127197265625,1985.3499755859375,2033.699951171875,1859.300048828125,1969.25,44240,2021-07-26
2021-08-02,1890.8992919921875,1948.75,2014.0,1874.0,1992.75,27319,2021-08-02
2021-08-09,1841.5589599609375,1897.9000244140625,1966.949951171875,1845.1500244140625,1966.949951171875,12027,2021-08-09
2021-08-16,1762.769287109375,1816.699951171875,1913.4000244140625,1809.0,1894.0999755859375,17558,2021-08-16
2021-08-23,1750.68896484375,1804.25,1866.25,1760.5,1852.0999755859375,74432,2021-08-23
2021-08-30,1779.79833984375,1834.25,1917.199951171875,1706.550048828125,1849.8499755859375,216295,2021-08-30
2021-09-06,1821.81298828125,1877.550048828125,1887.0,1805.550048828125,1862.0,66992,2021-09-06
2021-09-13,1851.03662109375,1891.9000244140625,1924.75,1851.25,1888.0,77944,2021-09-13
2021-09-20,1871.436279296875,1912.75,1964.050048828125,1820.050048828125,1855.0,105492,2021-09-20
2021-09-27,1864.00048828125,1905.1500244140625,1950.0,1869.0,1950.0,80869,2021-09-27
2021-10-04,1930.7762451171875,1973.4000244140625,2025.0,1924.0,1924.0,95280,2021-10-04
2021-10-11,1968.591552734375,2012.050048828125,2050.0,1974.5999755859375,1982.4000244140625,77856,2021-10-11
2021-10-18,1823.8369140625,1864.0999755859375,2030.0,1846.0,2030.0,83194,2021-10-18
2021-10-25,1825.0599365234375,1865.3499755859375,1897.4000244140625,1816.5999755859375,1888.800048828125,75580,2021-10-25
2021-11-01,1874.8116455078125,1916.199951171875,1937.75,1869.5,1880.550048828125,57834,2021-11-01
2021-11-08,1920.4541015625,1962.8499755859375,2049.0,1958.5,2005.050048828125,83575,2021-11-08
2021-11-15,1850.5963134765625,1891.449951171875,1999.9000244140625,1865.550048828125,1999.9000244140625,60062,2021-11-15
2021-11-22,1860.1846923828125,1901.25,1997.949951171875,1825.0,1892.800048828125,87777,2021-11-22
2021-11-29,1971.08642578125,2014.5999755859375,2250.0,1869.6500244140625,1915.0,241023,2021-11-29
2021-12-06,1862.4837646484375,1903.5999755859375,2070.0,1870.0,2068.0,280379,2021-12-06
2021-12-13,1820.8040771484375,1861.0,1929.9000244140625,1850.0,1929.9000244140625,25546,2021-12-13
2021-12-20,1792.5771484375,1832.1500244140625,1875.0,1801.5,1850.949951171875,18043,2021-12-20
2021-12-27,1819.189453125,1859.3499755859375,1870.0,1814.199951171875,1816.0,9651,2021-12-27
2022-01-03,1928.232421875,1970.800048828125,2000.0,1844.800048828125,1860.0,46540,2022-01-03
2022-01-10,1880.780029296875,1922.300048828125,1995.0,1903.5999755859375,1995.0,29626,2022-01-10
2022-01-17,1833.96337890625,1874.449951171875,1951.0,1867.0,1930.0,30716,2022-01-17
2022-01-24,1823.0543212890625,1863.300048828125,1885.0,1779.949951171875,1879.0,17357,2022-01-24
2022-01-31,1823.0543212890625,1863.300048828125,1898.0,1830.0,1870.0,9857,2022-01-31
2022-02-07,1784.700927734375,1824.0999755859375,1897.449951171875,1805.1500244140625,1863.9000244140625,12747,2022-02-07
2022-02-14,1721.545166015625,1759.550048828125,1811.949951171875,1700.0,1805.0,15603,2022-02-14
2022-02-21,1661.080078125,1697.75,1778.0,1624.4000244140625,1778.0,14984,2022-02-21
2022-02-28,1652.9102783203125,1689.4000244140625,1746.0,1663.0999755859375,1698.0,11268,2022-02-28
2022-03-07,1689.5028076171875,1726.800048828125,1771.0,1600.0,1689.949951171875,16538,2022-03-07
2022-03-14,1663.379150390625,1700.0999755859375,1737.0,1651.550048828125,1735.0,18864,2022-03-14
2022-03-21,1659.123046875,1695.75,1741.0,1690.0,1700.25,35799,2022-03-21
2022-03-28,1710.5870361328125,1748.3499755859375,1768.0,1669.0,1721.0,21259,2022-03-28
2022-04-04,1823.2498779296875,1863.5,1933.050048828125,1766.6500244140625,1779.0,25826,2022-04-04
2022-04-11,1811.60693359375,1851.5999755859375,1899.949951171875,1839.949951171875,1880.0,8315,2022-04-11
2022-04-18,1767.578857421875,1806.5999755859375,1875.0,1782.0,1850.949951171875,14955,2022-04-18
2022-04-25,1747.032470703125,1785.5999755859375,1849.9000244140625,1751.25,1795.0,9292,2022-04-25
2022-05-02,1704.0806884765625,1741.699951171875,1836.5999755859375,1730.3499755859375,1810.0,10656,2022-05-02
2022-05-09,1659.6124267578125,1696.25,1812.0,1665.5,1759.0,14403,2022-05-09
2022-05-16,1675.511474609375,1712.5,1774.1500244140625,1651.0999755859375,1739.949951171875,12084,2022-05-16
2022-05-23,1650.1220703125,1686.550048828125,1765.0,1661.050048828125,1710.0,6928,2022-05-23
2022-05-30,1656.579345703125,1693.1500244140625,1737.949951171875,1683.050048828125,1700.0,6636,2022-05-30
2022-06-06,1621.210205078125,1657.0,1724.949951171875,1645.0,1703.0,7093,2022-06-06
2022-06-13,1521.7557373046875,1555.3499755859375,1657.449951171875,1540.0,1650.050048828125,6244,2022-06-13
2022-06-20,1525.962890625,1559.6500244140625,1600.0,1509.0,1576.949951171875,4500,2022-06-20
2022-06-27,1549.3468017578125,1583.550048828125,1651.0,1554.0,1554.0,5252,2022-06-27
2022-07-04,1588.238037109375,1623.300048828125,1640.0,1560.0,1599.300048828125,6187,2022-07-04
2022-07-11,1572.828369140625,1607.550048828125,1670.0,1577.0,1616.0,10258,2022-07-11
2022-07-18,1652.763671875,1689.25,1699.0,1604.0,1623.550048828125,8162,2022-07-18
2022-07-25,1637.0113525390625,1673.1500244140625,1725.050048828125,1640.0,1666.050048828125,7867,2022-07-25
2022-08-01,1679.5716552734375,1716.6500244140625,1769.0,1671.0999755859375,1689.800048828125,9381,2022-08-01
2022-08-08,1695.2261962890625,1732.6500244140625,1768.0,1683.0999755859375,1732.699951171875,9454,2022-08-08
2022-08-15,1704.0806884765625,1741.699951171875,1790.8499755859375,1701.1500244140625,1732.6500244140625,10796,2022-08-15
2022-08-22,1741.2598876953125,1779.699951171875,1788.0,1718.0,1759.0,7574,2022-08-22
2022-08-29,1715.6259765625,1753.5,1793.4000244140625,1715.0,1743.550048828125,8714,2022-08-29
2022-09-05,1807.5372314453125,1831.75,1846.0,1730.0,1740.0,12511,2022-09-05
2022-09-12,1896.7423095703125,1922.1500244140625,2126.0,1808.0,1846.0,146230,2022-09-12
2022-09-19,1820.513427734375,1844.9000244140625,1941.3499755859375,1822.9000244140625,1935.0,21073,2022-09-19
2022-09-26,1801.7646484375,1825.9000244140625,1867.449951171875,1726.5999755859375,1844.9000244140625,22207,2022-09-26
2022-10-03,1831.022705078125,1855.550048828125,1888.0,1790.0,1835.0999755859375,10563,2022-10-03
2022-10-10,1763.6253662109375,1787.25,1860.0,1772.75,1844.4000244140625,8191,2022-10-10
2022-10-17,1763.2801513671875,1786.9000244140625,1806.8499755859375,1760.0,1799.0,7513,2022-10-17
2022-10-24,1854.1627197265625,1879.0,1903.449951171875,1745.0,1745.0,10517,2022-10-24
2022-10-31,1879.76953125,1904.949951171875,1949.949951171875,1878.050048828125,1899.949951171875,12972,2022-10-31
2022-11-07,1865.905517578125,1890.9000244140625,1929.699951171875,1856.0,1923.9000244140625,6532,2022-11-07
2022-11-14,1865.75732421875,1890.75,1933.0,1882.0999755859375,1900.050048828125,12103,2022-11-14
2022-11-21,1890.920166015625,1916.25,1965.0,1834.0,1885.0,16375,2022-11-21
2022-11-28,1908.3863525390625,1933.949951171875,1950.0,1870.5,1910.0,12230,2022-11-28
2022-12-05,1885.3944091796875,1910.6500244140625,1955.949951171875,1888.9000244140625,1933.949951171875,10022,2022-12-05
2022-12-12,1925.3095703125,1951.0999755859375,2000.0,1900.0,1910.6500244140625,29454,2022-12-12
2022-12-19,1752.22802734375,1775.699951171875,2008.0,1738.3499755859375,1990.050048828125,28334,2022-12-19
2022-12-26,1889.1441650390625,1914.449951171875,1930.800048828125,1768.699951171875,1790.0,12723,2022-12-26
2023-01-02,1899.751953125,1925.199951171875,1979.25,1895.0,1923.300048828125,13971,2023-01-02
2023-01-09,1852.92919921875,1877.75,1940.0,1868.050048828125,1934.9000244140625,6608,2023-01-09
2023-01-16,1849.771484375,1874.550048828125,1915.0,1866.6500244140625,1903.0,6223,2023-01-16
2023-01-23,1741.916259765625,1765.25,1911.0,1751.0,1911.0,8835,2023-01-23
2023-01-30,1754.547119140625,1778.050048828125,1800.4000244140625,1731.199951171875,1773.6500244140625,10059,2023-01-30
2023-02-06,1828.654541015625,1853.1500244140625,1860.0,1770.0,1795.75,6081,2023-02-06
2023-02-13,1778.1805419921875,1802.0,1850.0,1763.199951171875,1850.0,6152,2023-02-13
2023-02-20,1750.4027099609375,1773.8499755859375,1810.0,1732.550048828125,1790.0999755859375,4480,2023-02-20
2023-02-27,1746.65283203125,1770.050048828125,1799.949951171875,1743.0,1763.0,5345,2023-02-27
2023-03-06,1745.320556640625,1768.699951171875,1800.0,1750.0,1800.0,3295,2023-03-06
2023-03-13,1700.81689453125,1723.5999755859375,1775.9000244140625,1701.25,1747.3499755859375,13653,2023-03-13
2023-03-20,1673.5322265625,1695.949951171875,1727.5,1691.0,1712.0,13463,2023-03-20
2023-03-27,1597.303466796875,1618.699951171875,1712.5,1602.0,1712.5,16451,2023-03-27
2023-04-03,1688.3834228515625,1711.0,1738.5999755859375,1630.25,1634.300048828125,4800,2023-04-03
2023-04-10,1716.2105712890625,1739.199951171875,1755.0,1700.0999755859375,1728.0,7625,2023-04-10
2023-04-17,1690.751708984375,1713.4000244140625,1748.0,1701.0999755859375,1739.949951171875,6114,2023-04-17
2023-04-24,1721.9339599609375,1745.0,1765.0,1705.0999755859375,1705.0999755859375,8251,2023-04-24
2023-05-01,1766.04296875,1789.699951171875,1808.0,1745.0,1745.0,6972,2023-05-01
2023-05-08,1778.22998046875,1802.050048828125,1831.949951171875,1788.0999755859375,1790.800048828125,6082,2023-05-08
2023-05-15,1777.933837890625,1801.75,1827.0,1778.0,1802.050048828125,8308,2023-05-15
2023-05-22,1796.3372802734375,1820.4000244140625,1848.300048828125,1770.0999755859375,1802.0,11217,2023-05-22
2023-05-29,1804.3302001953125,1828.5,1872.0,1812.050048828125,1863.949951171875,7637,2023-05-29
2023-06-05,1817.257080078125,1841.5999755859375,1861.0,1799.0,1838.949951171875,11984,2023-06-05
2023-06-12,1871.8753662109375,1896.949951171875,1944.75,1824.199951171875,1867.0,18224,2023-06-12
2023-06-19,1877.1053466796875,1902.25,2000.0,1886.8499755859375,1909.699951171875,14971,2023-06-19
2023-06-26,1896.8905029296875,1922.300048828125,1942.0,1872.5,1913.8499755859375,11280,2023-06-26
2023-07-03,1860.330078125,1885.25,1937.050048828125,1851.199951171875,1934.5,9315,2023-07-03
2023-07-10,1878.980224609375,1904.1500244140625,1925.0,1880.75,1885.25,7237,2023-07-10
2023-07-17,1980.1253662109375,2006.6500244140625,2050.0,1887.0,1910.0,40670,2023-07-17
2023-07-24,1970.6029052734375,1997.0,2045.699951171875,1970.0,2000.0,31219,2023-07-24
2023-07-31,1987.3287353515625,2013.949951171875,2078.949951171875,1983.050048828125,2015.0,59108,2023-07-31
2023-08-07,1955.455810546875,1981.6500244140625,2048.0,1971.0,2048.0,38484,2023-08-07
2023-08-14,1977.707763671875,2004.199951171875,2046.050048828125,1943.0,1999.0,27112,2023-08-14
2023-08-21,1958.2681884765625,1984.5,2039.0,1962.3499755859375,2039.0,18385,2023-08-21
2023-08-28,1968.8267822265625,1995.199951171875,2030.0,1983.0999755859375,2000.0,20828,2023-08-28
2023-09-04,2185.79736328125,2198.550048828125,2348.800048828125,2004.050048828125,2018.0,217234,2023-09-04
2023-09-11,2203.891845703125,2216.75,2341.0,2161.60009765625,2235.0,78588,2023-09-11
2023-09-18,2172.1767578125,2184.85009765625,2238.949951171875,2151.0,2238.949951171875,29406,2023-09-18
2023-09-25,2368.0341796875,2381.85009765625,2475.0,2180.0,2184.85009765625,147801,2023-09-25
2023-10-02,2426.890869140625,2441.050048828125,2545.0,2367.199951171875,2381.85009765625,89038,2023-10-02
2023-10-09,2296.203369140625,2309.60009765625,2400.0,2032.3499755859375,2032.3499755859375,70906,2023-10-09
2023-10-16,2439.169189453125,2453.39990234375,2479.0,2314.35009765625,2334.0,61762,2023-10-16
2023-10-23,2318.07568359375,2331.60009765625,2441.949951171875,2220.0,2440.0,31783,2023-10-23
2023-10-30,2331.0498046875,2344.64990234375,2383.949951171875,2277.0,2332.0,14415,2023-10-30
2023-11-06,2324.4384765625,2338.0,2384.85009765625,2298.050048828125,2373.89990234375,13351,2023-11-06
2023-11-13,2528.9453125,2543.699951171875,2590.0,2352.0,2356.85009765625,54352,2023-11-13
2023-11-20,2761.28955078125,2777.39990234375,2815.0,2578.64990234375,2594.0,123793,2023-11-20
2023-11-27,2694.0322265625,2709.75,2805.949951171875,2635.10009765625,2777.39990234375,33354,2023-11-27
2023-12-04,2906.890625,2923.85009765625,2956.85009765625,2702.550048828125,2758.199951171875,77015,2023-12-04
2023-12-11,3136.550537109375,3154.85009765625,3249.0,2906.300048828125,2954.0,97769,2023-12-11
2023-12-18,3126.111328125,3144.35009765625,3248.0,2931.050048828125,3170.199951171875,49838,2023-12-18
2023-12-25,3167.917236328125,3186.39990234375,3321.699951171875,3140.0,3144.35009765625,28598,2023-12-25
2024-01-01,3056.66650390625,3074.5,3227.85009765625,3046.0,3227.85009765625,23565,2024-01-01
2024-01-08,3052.292236328125,3070.10009765625,3135.0,3025.0,3119.800048828125,20660,2024-01-08
2024-01-15,2992.59033203125,3010.050048828125,3125.0,2876.25,3070.0,24081,2024-01-15
2024-01-22,2927.370849609375,2944.449951171875,3080.550048828125,2900.0,3010.050048828125,9130,2024-01-22
2024-01-29,3244.22216796875,3263.14990234375,3397.0,2952.0,2961.64990234375,112398,2024-01-29
2024-02-05,3159.069091796875,3177.5,3299.0,3120.050048828125,3289.300048828125,27030,2024-02-05
2024-02-12,2947.7021484375,2964.89990234375,3200.0,2900.0,3198.75,36081,2024-02-12
2024-02-19,3187.80126953125,3206.39990234375,3275.0,2976.050048828125,3008.0,41382,2024-02-19
2024-02-26,3423.625732421875,3443.60009765625,3847.64990234375,3231.050048828125,3254.0,321186,2024-02-26
2024-03-04,3815.83740234375,3838.10009765625,3985.0,3574.0,3615.050048828125,118621,2024-03-04
2024-03-11,3244.81884765625,3263.75,3893.89990234375,3150.10009765625,3893.89990234375,64841,2024-03-11
2024-03-18,3283.24462890625,3302.39990234375,3347.89990234375,3113.0,3252.050048828125,25556,2024-03-18
2024-03-25,3385.79638671875,3405.550048828125,3585.0,3170.050048828125,3302.39990234375,37529,2024-03-25
2024-04-01,3500.775390625,3521.199951171875,3589.699951171875,3410.550048828125,3456.64990234375,25742,2024-04-01
2024-04-08,3521.951904296875,3542.5,3667.0,3500.0,3552.0,17898,2024-04-08
2024-04-15,3426.061279296875,3446.050048828125,3507.0,3285.0,3507.0,25867,2024-04-15
2024-04-22,3933.202392578125,3956.14990234375,4080.0,3631.0,3671.0,118935,2024-04-22
2024-04-29,3890.750244140625,3913.449951171875,4049.800048828125,3887.949951171875,4011.0,21952,2024-04-29
2024-05-06,3784.967529296875,3807.050048828125,4028.949951171875,3672.89990234375,3931.050048828125,33689,2024-05-06
2024-05-13,3894.130615234375,3916.85009765625,3931.60009765625,3699.550048828125,3822.0,13496,2024-05-13
2024-05-20,3881.603515625,3904.25,3957.0,3805.64990234375,3957.0,12386,2024-05-20
2024-05-27,3655.771240234375,3677.10009765625,4000.0,3651.199951171875,3897.0,19978,2024-05-27
2024-06-03,3787.154541015625,3809.25,3840.0,3380.0,3750.64990234375,38160,2024-06-03
2024-06-10,3847.999755859375,3870.449951171875,3920.0,3730.0,3858.800048828125,19777,2024-06-10
2024-06-17,3980.17822265625,4003.39990234375,4140.0,3858.050048828125,3883.25,39904,2024-06-17
2024-06-24,5007.2861328125,5036.5,5317.75,4055.10009765625,4140.0,616104,2024-06-24
2024-07-01,5116.25,5146.10009765625,5377.0,5023.35009765625,5377.0,80708,2024-07-01
2024-07-08,5060.12744140625,5089.64990234375,5201.5498046875,4775.7998046875,5146.10009765625,44113,2024-07-08
2024-07-15,4942.91162109375,4971.75,5267.60009765625,4945.0,5100.0,26400,2024-07-15
2024-07-22,5072.55517578125,5102.14990234375,5320.0,4792.5498046875,4950.0,27083,2024-07-22
2024-07-29,5024.6845703125,5054.0,5290.0,5021.0,5147.60009765625,22717,2024-07-29
2024-08-05,4872.8203125,4901.25,4990.0,4745.4501953125,4950.10009765625,26209,2024-08-05
2024-08-12,4796.96337890625,4824.9501953125,4950.0,4668.10009765625,4901.25,15454,2024-08-12
2024-08-19,5517.50927734375,5549.7001953125,5650.0,4781.2001953125,4781.2001953125,117918,2024-08-19
2024-08-26,5463.72314453125,5495.60009765625,5725.0,5450.10009765625,5566.14990234375,57538,2024-08-26
2024-09-02,5348.744140625,5379.9501953125,5580.0,5331.25,5568.10009765625,20870,2024-09-02
2024-09-09,5458.00634765625,5489.85009765625,5540.0,5174.9501953125,5396.0,25202,2024-09-09
2024-09-16,5341.78466796875,5372.9501953125,5690.0,5132.5498046875,5690.0,25453,2024-09-16
2024-09-23,5521.9267578125,5538.25,5750.0,5381.0,5412.2001953125,44067,2024-09-23
2024-09-30,5289.1650390625,5304.7998046875,5647.0,5244.5498046875,5562.2001953125,19405,2024-09-30
2024-10-07,5275.15625,5290.75,5384.35009765625,5002.0,5384.35009765625,26388,2024-10-07
2024-10-14,6261.54052734375,6280.0498046875,6340.0,5232.14990234375,5350.0,140513,2024-10-14
2024-10-21,6556.11962890625,6575.5,8207.4501953125,6302.35009765625,6445.0,340781,2024-10-21
2024-10-28,6476.70458984375,6495.85009765625,7500.0,6446.0,6575.5,16116,2024-10-28
2024-11-04,6295.490234375,6314.10009765625,6575.0,5780.0,6575.0,23179,2024-11-04
2024-11-11,5982.06689453125,5999.75,6844.0,5762.0,6525.0,48816,2024-11-11
2024-11-18,6194.53857421875,6212.85009765625,6780.0,5955.0498046875,6149.9501953125,75535,2024-11-18
2024-11-25,6032.119140625,6049.9501953125,6480.0,5984.35009765625,6480.0,19625,2024-11-25
2024-12-02,5873.38818359375,5890.75,6144.0,5855.60009765625,6110.4501953125,20453,2024-12-02
2024-12-09,5953.05224609375,5970.64990234375,6480.0,5855.7001953125,5890.7998046875,72929,2024-12-09
2024-12-16,5543.76220703125,5560.14990234375,6089.7998046875,5501.0,5988.5498046875,39782,2024-12-16
2024-12-23,5420.72607421875,5436.75,5724.85009765625,5406.85009765625,5566.0,17565,2024-12-23
2024-12-30,5409.1103515625,5425.10009765625,5541.89990234375,5251.0498046875,5411.0498046875,24307,2024-12-30
2025-01-06,4852.30615234375,4866.64990234375,5409.4501953125,4845.0,5401.0,31854,2025-01-06
2025-01-13,5038.10693359375,5053.0,5180.0,4596.35009765625,4816.0,33769,2025-01-13
2025-01-20,4816.46240234375,4830.7001953125,5121.64990234375,4725.0498046875,5016.0498046875,16495,2025-01-20
2025-01-27,4579.66259765625,4593.2001953125,4777.85009765625,4388.2998046875,4777.85009765625,16809,2025-01-27
2025-02-03,4452.38818359375,4465.5498046875,4690.0498046875,4430.7001953125,4612.14990234375,11734,2025-02-03
2025-02-10,3996.237060546875,4008.050048828125,4475.0,3909.39990234375,4475.0,21709,2025-02-10
2025-02-17,3996.436279296875,4008.25,4252.4501953125,3890.050048828125,4028.10009765625,36184,2025-02-17
2025-02-24,3675.18603515625,3686.050048828125,4008.25,3665.0,4008.25,13954,2025-02-24
2025-03-03,3760.134765625,3771.25,3841.0,3279.550048828125,3725.0,59315,2025-03-03
2025-03-10,3511.469970703125,3521.85009765625,3778.800048828125,3500.0,3733.25,21823,2025-03-10
2025-03-17,4335.03564453125,4347.85009765625,4379.0,3484.050048828125,3521.85009765625,61681,2025-03-17
2025-03-24,3807.145751953125,3818.39990234375,4495.85009765625,3798.35009765625,4380.0,79686,2025-03-24
2025-03-31,4165.8857421875,4178.2001953125,4395.0,3818.39990234375,3818.39990234375,48460,2025-03-31
2025-04-07,4187.521484375,4199.89990234375,4220.7998046875,3884.800048828125,3970.0,22942,2025-04-07
2025-04-14,4400.99072265625,4414.0,4485.5,4199.89990234375,4199.89990234375,21329,2025-04-14
2025-04-21,4374.169921875,4387.10009765625,4600.0,4365.10009765625,4449.0,29265,2025-04-21
2025-04-28,4272.5703125,4285.2001953125,4473.39990234375,4250.0,4385.0,16008,2025-04-28
2025-05-05,4117.6279296875,4129.7998046875,4336.0,4045.5,4306.60009765625,22127,2025-05-05
2025-05-12,4712.2705078125,4726.2001953125,4750.0,4263.10009765625,4324.89990234375,29428,2025-05-12
2025-05-19,4701.302734375,4715.2001953125,4837.39990234375,4640.2001953125,4741.10009765625,24642,2025-05-19
2025-05-26,4692.62841796875,4706.5,4768.7001953125,4610.10009765625,4712.0,22637,2025-05-26
2025-06-02,5398.6416015625,5414.60009765625,5607.0,4654.60009765625,4706.5,140319,2025-06-02
2025-06-09,5207.60595703125,5223.0,5595.0,5151.89990234375,5418.89990234375,114816,2025-06-09
2025-06-16,5074.39990234375,5089.39990234375,5375.0,5040.0,5217.0,62674,2025-06-16
2025-06-23,5571.6298828125,5588.10009765625,5725.0,5037.60009765625,5051.7001953125,140005,2025-06-23
2025-06-30,5476.0,5476.0,5710.0,5431.0,5672.0,40269,2025-06-30
2025-07-07,5318.0,5318.0,5519.5,5280.5,5485.0,33077,2025-07-07
2025-07-14,5306.0,5306.0,5348.0,5240.0,5317.0,6847,2025-07-14
