Date,Adj Close_ARROWGREEN.NS,Close_ARROWGREEN.NS,High_ARROWGREEN.NS,Low_ARROWGREEN.NS,Open_ARROWGREEN.NS,Volume_ARROWGREEN.NS,Date
2021-08-02,152.76429748535156,153.5500030517578,167.9499969482422,150.14999389648438,154.4499969482422,99999,2021-08-02
2021-08-09,152.8140411376953,153.60000610351562,162.5500030517578,139.0,156.10000610351562,83572,2021-08-09
2021-08-16,116.40131378173828,117.0,151.0,114.0,151.0,110511,2021-08-16
2021-08-23,133.61280822753906,134.3000030517578,134.3000030517578,105.5999984741211,115.25,63649,2021-08-23
2021-08-30,139.38311767578125,140.10000610351562,146.3000030517578,123.19999694824219,139.9499969482422,57814,2021-08-30
2021-09-06,129.0363311767578,129.6999969482422,145.0,126.25,142.9499969482422,51621,2021-09-06
2021-09-13,127.2952880859375,127.94999694824219,136.25,125.3499984741211,129.64999389648438,59044,2021-09-13
2021-09-20,125.7034683227539,126.3499984741211,128.9499969482422,116.0,126.0,43407,2021-09-20
2021-09-27,119.08749389648438,119.69999694824219,132.0,119.0,132.0,25952,2021-09-27
2021-10-04,118.54031372070312,119.1500015258789,125.19999694824219,116.05000305175781,119.9000015258789,47691,2021-10-04
2021-10-11,115.95362091064453,116.55000305175781,123.9000015258789,111.6500015258789,123.5,42549,2021-10-11
2021-10-18,104.41297149658203,104.94999694824219,124.9000015258789,103.55000305175781,117.9000015258789,102283,2021-10-18
2021-10-25,116.25208282470703,116.8499984741211,133.0,102.0,105.0,193350,2021-10-25
2021-11-01,112.67050170898438,113.25,127.80000305175781,107.0999984741211,116.8499984741211,226226,2021-11-01
2021-11-08,113.4664077758789,114.05000305175781,117.0,105.25,113.25,64452,2021-11-08
2021-11-15,129.4342803955078,130.10000610351562,137.0,110.30000305175781,114.05000305175781,404662,2021-11-15
2021-11-22,167.43882751464844,168.3000030517578,168.3000030517578,118.05000305175781,136.89999389648438,750583,2021-11-22
2021-11-29,144.25804138183594,145.0,176.4499969482422,136.0,173.89999389648438,222972,2021-11-29
2021-12-06,134.5081787109375,135.1999969482422,150.9499969482422,133.0,142.0,142149,2021-12-06
2021-12-13,125.35526275634766,126.0,141.39999389648438,121.19999694824219,138.89999389648438,84752,2021-12-13
2021-12-20,118.14236450195312,118.75,127.69999694824219,116.0999984741211,127.4000015258789,91538,2021-12-20
2021-12-27,123.56446838378906,124.19999694824219,126.19999694824219,117.0,118.94999694824219,57156,2021-12-27
2022-01-03,122.61933135986328,123.25,129.5,120.30000305175781,124.94999694824219,64826,2022-01-03
2022-01-10,131.0758514404297,131.75,131.75,122.25,126.30000305175781,83943,2022-01-10
2022-01-17,138.23899841308594,138.9499969482422,151.9499969482422,132.10000610351562,134.5,156293,2022-01-17
2022-01-24,128.1409454345703,128.8000030517578,143.6999969482422,122.05000305175781,140.0,91036,2022-01-24
2022-01-31,130.62814331054688,131.3000030517578,133.64999389648438,124.0,132.6999969482422,47234,2022-01-31
2022-02-07,134.70716857910156,135.39999389648438,137.5,123.0,130.0,120174,2022-02-07
2022-02-14,107.69609069824219,108.25,144.0,105.0,135.89999389648438,303445,2022-02-14
2022-02-21,87.79843139648438,88.25,108.25,84.30000305175781,106.25,129245,2022-02-21
2022-02-28,89.68870544433594,90.1500015258789,94.80000305175781,87.25,88.6500015258789,110761,2022-02-28
2022-03-07,102.22422790527344,102.75,103.75,87.6500015258789,90.1500015258789,90014,2022-03-07
2022-03-14,100.98062896728516,101.5,106.0,100.30000305175781,102.75,57348,2022-03-14
2022-03-21,108.88994598388672,109.44999694824219,111.75,101.1500015258789,101.5,109600,2022-03-21
2022-03-28,103.66680908203125,104.19999694824219,113.9000015258789,100.8499984741211,113.9000015258789,71019,2022-03-28
2022-04-04,131.47378540039062,132.14999389648438,136.5,102.05000305175781,104.6500015258789,149941,2022-04-04
2022-04-11,122.61933135986328,123.25,134.0,121.1500015258789,134.0,40713,2022-04-11
2022-04-18,136.39846801757812,137.10000610351562,148.35000610351562,115.0999984741211,115.0999984741211,140965,2022-04-18
2022-04-25,112.32229614257812,112.9000015258789,137.0500030517578,110.3499984741211,132.0,91612,2022-04-25
2022-05-02,101.72679138183594,102.25,113.25,101.30000305175781,111.1500015258789,37649,2022-05-02
2022-05-09,97.74726104736328,98.25,111.80000305175781,92.05000305175781,105.19999694824219,39622,2022-05-09
2022-05-16,102.17448425292969,102.69999694824219,111.5999984741211,97.6500015258789,106.0,15538,2022-05-16
2022-05-23,96.45391082763672,96.94999694824219,103.9000015258789,92.5999984741211,102.80000305175781,34450,2022-05-23
2022-05-30,93.91696166992188,94.4000015258789,98.6500015258789,88.0,88.0,66713,2022-05-30
2022-06-06,92.22565460205078,92.69999694824219,97.5,90.0,97.5,10388,2022-06-06
2022-06-13,82.22708129882812,82.6500015258789,95.0,82.55000305175781,92.5,44157,2022-06-13
2022-06-20,87.79843139648438,88.25,90.0,83.0,87.25,20795,2022-06-20
2022-06-27,88.7933120727539,89.25,98.0,88.30000305175781,91.8499984741211,25024,2022-06-27
2022-07-04,87.74868774414062,88.19999694824219,93.55000305175781,88.0,92.0,22907,2022-07-04
2022-07-11,77.99882507324219,78.4000015258789,91.25,74.94999694824219,88.19999694824219,153705,2022-07-11
2022-07-18,75.56136322021484,75.94999694824219,80.94999694824219,75.0,79.9000015258789,75495,2022-07-18
2022-07-25,70.88542175292969,71.25,77.6500015258789,69.0,76.0,139229,2022-07-25
2022-08-01,78.54601287841797,78.94999694824219,86.0,71.25,72.94999694824219,210659,2022-08-01
2022-08-08,75.71060180664062,76.0999984741211,82.69999694824219,72.69999694824219,77.30000305175781,61626,2022-08-08
2022-08-15,77.60087585449219,78.0,83.05000305175781,72.8499984741211,76.0999984741211,87861,2022-08-15
2022-08-22,76.40702056884766,76.80000305175781,82.69999694824219,75.0,77.9000015258789,131424,2022-08-22
2022-08-29,77.0536880493164,77.44999694824219,80.94999694824219,74.30000305175781,76.5,81804,2022-08-29
2022-09-05,81.4311752319336,81.8499984741211,85.3499984741211,74.5,77.9000015258789,300039,2022-09-05
2022-09-12,111.87459564208984,112.44999694824219,125.80000305175781,83.75,85.4000015258789,1473156,2022-09-12
2022-09-19,99.5877914428711,100.0999984741211,113.0,97.0,111.94999694824219,112961,2022-09-19
2022-09-26,93.91696166992188,94.4000015258789,102.0,91.05000305175781,100.0,35847,2022-09-26
2022-10-03,106.55197143554688,107.0999984741211,107.0999984741211,95.5,96.4000015258789,29281,2022-10-03
2022-10-10,124.5096206665039,125.1500015258789,125.1500015258789,108.05000305175781,110.80000305175781,101649,2022-10-10
2022-10-17,121.82342529296875,122.44999694824219,137.5,118.5999984741211,130.0,136185,2022-10-17
2022-10-24,123.36549377441406,124.0,131.0,117.19999694824219,124.9000015258789,35636,2022-10-24
2022-10-31,120.53008270263672,121.1500015258789,130.1999969482422,116.0999984741211,126.9000015258789,33772,2022-10-31
2022-11-07,123.76345825195312,124.4000015258789,124.4000015258789,116.5,117.0999984741211,40241,2022-11-07
2022-11-14,136.79641723632812,137.5,141.0,119.55000305175781,128.8000030517578,94219,2022-11-14
2022-11-21,157.4402313232422,158.25,158.25,131.0,134.25,113666,2022-11-21
2022-11-28,186.19236755371094,187.14999389648438,191.6999969482422,158.5500030517578,166.14999389648438,209453,2022-11-28
2022-12-05,190.171875,191.14999389648438,216.60000610351562,184.0500030517578,188.0,160806,2022-12-05
2022-12-12,185.19747924804688,186.14999389648438,205.8000030517578,172.5500030517578,184.9499969482422,150823,2022-12-12
2022-12-19,164.55364990234375,165.39999389648438,198.0,164.60000610351562,182.0,132432,2022-12-19
2022-12-26,178.9794464111328,179.89999389648438,190.39999389648438,162.0,165.89999389648438,64759,2022-12-26
2023-01-02,172.01527404785156,172.89999389648438,185.4499969482422,171.25,185.4499969482422,41918,2023-01-02
2023-01-09,179.22817993164062,180.14999389648438,180.14999389648438,167.0,170.0,34075,2023-01-09
2023-01-16,193.1565399169922,194.14999389648438,206.0,178.0,189.14999389648438,127452,2023-01-16
2023-01-23,182.958984375,183.89999389648438,199.89999389648438,181.0,199.60000610351562,83517,2023-01-23
2023-01-30,162.81260681152344,163.64999389648438,193.0500030517578,161.25,187.14999389648438,85688,2023-01-30
2023-02-06,179.17845153808594,180.10000610351562,186.75,162.0500030517578,168.10000610351562,92306,2023-02-06
2023-02-13,188.13238525390625,189.10000610351562,201.0500030517578,172.14999389648438,187.8000030517578,158401,2023-02-13
2023-02-20,181.41693115234375,182.35000610351562,208.3000030517578,182.0,192.4499969482422,164643,2023-02-20
2023-02-27,183.9041290283203,184.85000610351562,189.4499969482422,175.0500030517578,185.0,47715,2023-02-27
2023-03-06,223.40098571777344,224.5500030517578,224.5500030517578,184.85000610351562,184.85000610351562,178383,2023-03-06
2023-03-13,221.70968627929688,222.85000610351562,235.0,210.5500030517578,235.0,260399,2023-03-13
2023-03-20,233.49903869628906,234.6999969482422,257.0,213.10000610351562,220.0,228094,2023-03-20
2023-03-27,257.22698974609375,258.54998779296875,273.0,223.0,236.89999389648438,239443,2023-03-27
2023-04-03,266.08148193359375,267.45001220703125,282.8999938964844,253.39999389648438,255.9499969482422,138502,2023-04-03
2023-04-10,276.3785095214844,277.79998779296875,277.79998779296875,248.10000610351562,261.5,102552,2023-04-10
2023-04-17,253.794677734375,255.10000610351562,287.0,252.4499969482422,284.70001220703125,124517,2023-04-17
2023-04-24,258.02294921875,259.3500061035156,263.8999938964844,246.39999389648438,255.10000610351562,89504,2023-04-24
2023-05-01,265.1363525390625,266.5,284.1499938964844,253.0,259.3500061035156,144817,2023-05-01
2023-05-08,259.36602783203125,260.70001220703125,290.0,257.1499938964844,265.5,134349,2023-05-08
2023-05-15,276.9256896972656,278.3500061035156,279.8999938964844,254.1999969482422,260.75,115602,2023-05-15
2023-05-22,318.4620666503906,320.1000061035156,321.29998779296875,291.45001220703125,292.25,261460,2023-05-22
2023-05-29,344.876220703125,346.6499938964844,383.70001220703125,336.1000061035156,336.1000061035156,655005,2023-05-29
2023-06-05,347.9106140136719,349.70001220703125,394.5,340.1000061035156,362.8999938964844,325022,2023-06-05
2023-06-12,342.1402587890625,343.8999938964844,364.8999938964844,340.1000061035156,357.0,157803,2023-06-12
2023-06-19,332.440185546875,334.1499938964844,358.0,331.6499938964844,348.0,118559,2023-06-19
2023-06-26,318.0641174316406,319.70001220703125,345.0,312.1499938964844,328.1000061035156,83063,2023-06-26
2023-07-03,320.6507873535156,322.29998779296875,337.8999938964844,305.5,316.70001220703125,72293,2023-07-03
2023-07-10,317.5666809082031,319.20001220703125,338.0,310.20001220703125,322.29998779296875,33481,2023-07-10
2023-07-17,320.7005615234375,322.3500061035156,340.0,310.20001220703125,322.0,70840,2023-07-17
2023-07-24,323.4364929199219,325.1000061035156,345.0,312.0,329.8500061035156,106667,2023-07-24
2023-07-31,344.9757080078125,346.75,356.0,319.29998779296875,327.79998779296875,173834,2023-07-31
2023-08-07,364.2267150878906,366.1000061035156,366.1000061035156,329.45001220703125,346.0,119130,2023-08-07
2023-08-14,312.2937927246094,313.8999938964844,359.0,309.20001220703125,351.0,159964,2023-08-14
2023-08-21,309.50811767578125,311.1000061035156,325.8500061035156,298.20001220703125,316.54998779296875,116807,2023-08-21
2023-08-28,342.6875,344.45001220703125,347.0,301.0,316.75,76084,2023-08-28
2023-09-04,346.7664794921875,348.54998779296875,363.79998779296875,340.0,360.0,76280,2023-09-04
2023-09-11,387.1090087890625,389.1000061035156,389.29998779296875,325.0,363.95001220703125,157456,2023-09-11
2023-09-18,334.031982421875,335.75,404.0,329.0,391.0,106300,2023-09-18
2023-09-25,372.29754638671875,373.20001220703125,373.3500061035156,334.04998779296875,337.5,68421,2023-09-25
2023-10-02,399.8307800292969,400.79998779296875,400.79998779296875,361.25,373.20001220703125,89553,2023-10-02
2023-10-09,367.90814208984375,368.79998779296875,444.79998779296875,356.04998779296875,414.0,573310,2023-10-09
2023-10-16,426.865234375,427.8999938964844,464.5,355.3500061035156,377.0,1136869,2023-10-16
2023-10-23,447.9142150878906,449.0,457.6499938964844,363.0,425.0,932314,2023-10-23
2023-10-30,460.28424072265625,461.3999938964844,516.9000244140625,438.75,452.95001220703125,1249380,2023-10-30
2023-11-06,443.3253479003906,444.3999938964844,479.3500061035156,385.04998779296875,461.5,694799,2023-11-06
2023-11-13,474.9486999511719,476.1000061035156,487.1000061035156,430.79998779296875,456.70001220703125,548614,2023-11-13
2023-11-20,443.9737548828125,445.04998779296875,484.20001220703125,441.0,483.75,283175,2023-11-20
2023-11-27,449.7098693847656,450.79998779296875,474.79998779296875,418.04998779296875,445.04998779296875,702492,2023-11-27
2023-12-04,436.79119873046875,437.8500061035156,460.20001220703125,434.0,452.79998779296875,230975,2023-12-04
2023-12-11,427.46380615234375,428.5,443.0,426.0,439.0,152984,2023-12-11
2023-12-18,416.83953857421875,417.8500061035156,434.79998779296875,401.04998779296875,428.5,159858,2023-12-18
2023-12-25,438.487060546875,439.54998779296875,471.45001220703125,407.04998779296875,417.8500061035156,458778,2023-12-25
2024-01-01,423.22406005859375,424.25,444.20001220703125,412.0,440.0,380114,2024-01-01
2024-01-08,425.01971435546875,426.04998779296875,446.45001220703125,418.70001220703125,426.8500061035156,378769,2024-01-08
2024-01-15,441.0807800292969,442.1499938964844,455.20001220703125,402.45001220703125,427.0,421158,2024-01-15
2024-01-22,422.97467041015625,424.0,442.1499938964844,414.04998779296875,442.1499938964844,87782,2024-01-22
2024-01-29,466.1699523925781,467.29998779296875,499.0,421.5,425.0,1226111,2024-01-29
2024-02-05,436.6415710449219,437.70001220703125,489.8999938964844,425.0,469.3500061035156,577865,2024-02-05
2024-02-12,414.79449462890625,415.79998779296875,491.0,407.0,441.3999938964844,457032,2024-02-12
2024-02-19,425.21923828125,426.25,434.95001220703125,390.0,412.3500061035156,274111,2024-02-19
2024-02-26,400.87823486328125,401.8500061035156,426.0,390.0,425.0,163889,2024-02-26
2024-03-04,397.5363464355469,398.5,406.6000061035156,389.6499938964844,401.0,101111,2024-03-04
2024-03-11,397.7857360839844,398.75,402.29998779296875,335.04998779296875,399.04998779296875,248352,2024-03-11
2024-03-18,399.1324768066406,400.1000061035156,416.0,390.1000061035156,395.3999938964844,137245,2024-03-18
2024-03-25,385.56536865234375,386.5,402.75,375.29998779296875,400.1000061035156,101004,2024-03-25
2024-04-01,430.7059326171875,431.75,445.0,384.5,384.5,419192,2024-04-01
2024-04-08,412.8990783691406,413.8999938964844,444.0,410.8999938964844,428.04998779296875,98499,2024-04-08
2024-04-15,399.58135986328125,400.54998779296875,425.0,395.0,409.95001220703125,112759,2024-04-15
2024-04-22,443.2754821777344,444.3500061035156,470.0,402.70001220703125,402.70001220703125,341536,2024-04-22
2024-04-29,554.5557250976562,555.9000244140625,572.0,443.3999938964844,447.0,2270613,2024-04-29
2024-05-06,498.59136962890625,499.79998779296875,599.0,481.04998779296875,558.0,1368078,2024-05-06
2024-05-13,516.9967651367188,518.25,537.9000244140625,479.04998779296875,509.0,294993,2024-05-13
2024-05-20,570.417236328125,571.7999877929688,594.9500122070312,500.0,520.1500244140625,599286,2024-05-20
2024-05-27,571.3151245117188,572.7000122070312,632.0,510.0,573.9500122070312,2939980,2024-05-27
2024-06-03,603.437255859375,604.9000244140625,619.9500122070312,485.5,590.0,1004141,2024-06-03
2024-06-10,575.654541015625,577.0499877929688,626.6500244140625,561.75,614.0,498014,2024-06-10
2024-06-17,550.9644165039062,552.2999877929688,598.4000244140625,542.0999755859375,577.0499877929688,352451,2024-06-17
2024-06-24,561.538818359375,562.9000244140625,570.0,529.6500244140625,546.5,305984,2024-06-24
2024-07-01,599.4468994140625,600.9000244140625,614.75,554.9500122070312,580.0,523759,2024-07-01
2024-07-08,567.6240234375,569.0,603.0999755859375,549.0999755859375,603.0,291610,2024-07-08
2024-07-15,553.2588500976562,554.5999755859375,584.0,541.0,576.9500122070312,163562,2024-07-15
2024-07-22,644.4378051757812,646.0,698.0,545.0,553.0,1668055,2024-07-22
2024-07-29,784.1990356445312,786.0999755859375,795.0,638.2999877929688,652.0,1610445,2024-07-29
2024-08-05,852.882568359375,854.9500122070312,1027.0,793.5999755859375,850.0,5366662,2024-08-05
2024-08-12,825.9478759765625,827.9500122070312,938.0,812.3499755859375,853.0,795023,2024-08-12
2024-08-19,891.7882690429688,893.9500122070312,916.9000244140625,803.0999755859375,833.9500122070312,758761,2024-08-19
2024-08-26,835.6742553710938,837.7000122070312,937.0,825.0,900.0499877929688,633729,2024-08-26
2024-09-02,838.8665161132812,840.9000244140625,886.5999755859375,823.0,844.5,314153,2024-09-02
2024-09-09,892.2870483398438,894.4500122070312,909.9500122070312,812.0999755859375,835.0999755859375,310219,2024-09-09
2024-09-16,832.3499755859375,832.3499755859375,928.0,814.8499755859375,914.0,336777,2024-09-16
2024-09-23,817.6500244140625,817.6500244140625,865.0,803.5999755859375,850.0,165168,2024-09-23
2024-09-30,787.7999877929688,787.7999877929688,834.0,782.0,811.0,117039,2024-09-30
2024-10-07,799.7999877929688,799.7999877929688,819.7000122070312,722.3499755859375,798.8499755859375,191488,2024-10-07
2024-10-14,798.8499755859375,798.8499755859375,833.0,772.0,799.7999877929688,106554,2024-10-14
2024-10-21,785.5,785.5,835.0,755.0,798.8499755859375,431919,2024-10-21
2024-10-28,833.2000122070312,833.2000122070312,868.0,769.25,788.0,461593,2024-10-28
2024-11-04,1031.550048828125,1031.550048828125,1099.0,811.0999755859375,841.9500122070312,1195428,2024-11-04
2024-11-11,873.1500244140625,873.1500244140625,1031.0,862.2000122070312,1031.0,340647,2024-11-11
2024-11-18,889.25,889.25,962.5999755859375,883.0,883.0,242410,2024-11-18
2024-11-25,838.0,838.0,930.0,814.75,930.0,360966,2024-11-25
2024-12-02,851.5499877929688,851.5499877929688,897.7000122070312,832.0,838.0999755859375,209489,2024-12-02
2024-12-09,862.4000244140625,862.4000244140625,913.9500122070312,831.0,868.0,319720,2024-12-09
2024-12-16,822.2999877929688,822.2999877929688,877.9500122070312,820.6500244140625,862.4000244140625,172815,2024-12-16
2024-12-23,801.25,801.25,840.0,770.0,838.7999877929688,147777,2024-12-23
2024-12-30,799.9000244140625,799.9000244140625,822.5,760.0,810.9500122070312,171832,2024-12-30
2025-01-06,807.2999877929688,807.2999877929688,824.3499755859375,759.9000244140625,819.9500122070312,216258,2025-01-06
2025-01-13,801.9000244140625,801.9000244140625,827.2999877929688,754.0999755859375,804.9500122070312,161399,2025-01-13
2025-01-20,721.9000244140625,721.9000244140625,814.0,720.0,791.0,135833,2025-01-20
2025-01-27,751.6500244140625,751.6500244140625,770.9500122070312,651.5499877929688,721.8499755859375,177125,2025-01-27
2025-02-03,769.4000244140625,769.4000244140625,812.0,723.2999877929688,753.0,114462,2025-02-03
2025-02-10,603.9000244140625,603.9000244140625,782.0,603.9000244140625,782.0,408908,2025-02-10
2025-02-17,594.1500244140625,594.1500244140625,608.5999755859375,550.5499877929688,603.0,115203,2025-02-17
2025-02-24,529.0999755859375,529.0999755859375,589.8499755859375,526.25,564.4500122070312,46618,2025-02-24
2025-03-03,566.5499877929688,566.5499877929688,567.5,486.6499938964844,505.0,139973,2025-03-03
2025-03-10,522.0499877929688,522.0499877929688,584.0,514.0,584.0,70436,2025-03-10
2025-03-17,525.4000244140625,525.4000244140625,535.5,501.54998779296875,522.0499877929688,99247,2025-03-17
2025-03-24,517.8499755859375,517.8499755859375,578.0,515.0,527.9000244140625,151615,2025-03-24
2025-03-31,593.0499877929688,593.0499877929688,624.9000244140625,516.0,517.8499755859375,71204,2025-03-31
2025-04-07,586.2999877929688,586.2999877929688,599.0,560.0,563.4000244140625,23769,2025-04-07
2025-04-14,678.6500244140625,678.6500244140625,678.6500244140625,602.0999755859375,610.0,50765,2025-04-14
2025-04-21,637.4000244140625,637.4000244140625,692.2000122070312,637.4000244140625,691.0,27659,2025-04-21
2025-04-28,587.9000244140625,587.9000244140625,624.6500244140625,587.9000244140625,624.6500244140625,8792,2025-04-28
2025-05-05,548.7999877929688,548.7999877929688,576.1500244140625,548.7999877929688,576.1500244140625,30903,2025-05-05
2025-05-12,605.75,605.75,605.75,557.5,559.75,45600,2025-05-12
2025-05-19,626.8499755859375,626.8499755859375,630.2000122070312,605.25,617.8499755859375,71999,2025-05-19
2025-05-26,629.7000122070312,629.7000122070312,644.9000244140625,585.0,639.9000244140625,99322,2025-05-26
2025-06-02,659.7999877929688,659.7999877929688,718.0,615.5,634.0,72892,2025-06-02
2025-06-09,607.0,607.0,646.5999755859375,603.0,646.5999755859375,30717,2025-06-09
2025-06-16,630.0,630.0,641.5,603.0,606.0499877929688,23486,2025-06-16
2025-06-23,630.0,630.0,636.0,617.0,617.5499877929688,28107,2025-06-23
2025-06-30,618.9500122070312,618.9500122070312,639.0,610.9500122070312,624.0,51050,2025-06-30
2025-07-07,654.0,654.0,658.0,620.0,631.2999877929688,26990,2025-07-07
2025-07-14,637.1500244140625,637.1500244140625,659.0,625.0,650.4500122070312,25316,2025-07-14
