Date,Adj Close_FLUOROCHEM.NS,Close_FLUOROCHEM.NS,High_FLUOROCHEM.NS,Low_FLUOROCHEM.NS,Open_FLUOROCHEM.NS,Volume_FLUOROCHEM.NS,Date
2021-03-01,598.4232788085938,600.2999877929688,634.9000244140625,566.5,588.9000244140625,940185,2021-03-01
2021-03-08,612.678466796875,614.5999755859375,619.0,587.0,611.7000122070312,339095,2021-03-08
2021-03-15,575.794189453125,577.5999755859375,619.0,555.0,619.0,139308,2021-03-15
2021-03-22,578.53564453125,580.3499755859375,614.6500244140625,569.1500244140625,580.3499755859375,207147,2021-03-22
2021-03-29,608.7409057617188,610.6500244140625,616.0,565.7999877929688,580.3499755859375,169640,2021-03-29
2021-04-05,699.5062255859375,701.7000122070312,715.0,595.5,619.0,1567396,2021-04-05
2021-04-12,727.1694946289062,729.4500122070312,780.0,662.0,700.0,2024725,2021-04-12
2021-04-19,715.1572265625,717.4000244140625,739.0,685.0,705.0,423664,2021-04-19
2021-04-26,796.053466796875,798.5499877929688,842.0,708.4000244140625,725.0,1897383,2021-04-26
2021-05-03,851.9780883789062,854.6500244140625,862.9000244140625,775.0999755859375,798.5499877929688,979538,2021-05-03
2021-05-10,825.4612426757812,828.0499877929688,868.0,812.25,865.0,506887,2021-05-10
2021-05-17,828.4020385742188,831.0,864.0,809.5499877929688,828.0499877929688,445369,2021-05-17
2021-05-24,815.8912963867188,818.4500122070312,888.7999877929688,814.0,832.5,640353,2021-05-24
2021-05-31,1035.45263671875,1038.699951171875,1060.0,814.6500244140625,820.0,5072787,2021-05-31
2021-06-07,1125.4205322265625,1128.949951171875,1199.0,1015.0,1048.4000244140625,1486315,2021-06-07
2021-06-14,1137.4327392578125,1141.0,1238.0,1045.0,1135.0,1183653,2021-06-14
2021-06-21,1085.14697265625,1088.550048828125,1179.9000244140625,1080.050048828125,1134.0,261391,2021-06-21
2021-06-28,1155.875,1159.5,1213.800048828125,1025.0999755859375,1090.0,647184,2021-06-28
2021-07-05,1198.2420654296875,1202.0,1234.0,1148.300048828125,1169.449951171875,768839,2021-07-05
2021-07-12,1481.6533203125,1486.300048828125,1493.0,1200.0,1200.0,1188878,2021-07-12
2021-07-19,1574.56201171875,1579.5,1647.6500244140625,1436.300048828125,1491.0,825951,2021-07-19
2021-07-26,1718.460693359375,1723.8499755859375,1773.0999755859375,1601.3499755859375,1634.0,816806,2021-07-26
2021-08-02,1725.5882568359375,1731.0,1822.0,1685.0,1734.6500244140625,582036,2021-08-02
2021-08-09,1730.522705078125,1735.949951171875,1793.8499755859375,1484.699951171875,1764.9000244140625,883757,2021-08-09
2021-08-16,1629.6890869140625,1634.800048828125,1790.0,1624.699951171875,1790.0,239565,2021-08-16
2021-08-23,1693.6883544921875,1699.0,1752.800048828125,1647.8499755859375,1657.300048828125,665155,2021-08-23
2021-08-30,1677.5389404296875,1682.800048828125,1825.0,1670.0,1709.9000244140625,953148,2021-08-30
2021-09-06,1636.41796875,1641.550048828125,1730.0,1630.9000244140625,1695.0,285492,2021-09-06
2021-09-13,1698.8719482421875,1704.199951171875,1789.9000244140625,1641.550048828125,1660.0,2060282,2021-09-13
2021-09-20,1757.4383544921875,1762.949951171875,1820.0,1670.5999755859375,1704.0,860959,2021-09-20
2021-09-27,1945.9970703125,1952.0999755859375,1974.0,1764.0,1784.0,1408935,2021-09-27
2021-10-04,2014.3824462890625,2020.699951171875,2159.89990234375,1961.0,1982.6500244140625,764160,2021-10-04
2021-10-11,2073.447509765625,2079.949951171875,2205.0,2007.300048828125,2049.0,462174,2021-10-11
2021-10-18,1838.6339111328125,1844.4000244140625,2135.0,1820.0,2104.0,577192,2021-10-18
2021-10-25,1810.7213134765625,1816.4000244140625,1945.0,1708.0,1829.0,580200,2021-10-25
2021-11-01,1889.9727783203125,1895.9000244140625,1949.9000244140625,1819.0,1828.050048828125,239504,2021-11-01
2021-11-08,2152.051025390625,2158.800048828125,2190.800048828125,1825.0999755859375,1855.0,1055968,2021-11-08
2021-11-15,2094.331787109375,2100.89990234375,2198.0,2043.550048828125,2194.89990234375,307449,2021-11-15
2021-11-22,2055.503662109375,2061.949951171875,2132.0,1958.800048828125,2132.0,366728,2021-11-22
2021-11-29,2478.7763671875,2486.550048828125,2539.699951171875,1945.0,2037.0,1734119,2021-11-29
2021-12-06,2484.95654296875,2492.75,2539.0,2392.0,2519.0,667582,2021-12-06
2021-12-13,2093.235107421875,2099.800048828125,2515.75,2092.199951171875,2510.0,1203889,2021-12-13
2021-12-20,2260.4609375,2267.550048828125,2330.0,2005.0,2091.10009765625,1049230,2021-12-20
2021-12-27,2407.35009765625,2414.89990234375,2449.0,2248.0,2269.89990234375,857883,2021-12-27
2022-01-03,2721.6142578125,2730.14990234375,2774.0,2400.35009765625,2450.0,733801,2022-01-03
2022-01-10,2789.700927734375,2798.449951171875,2813.949951171875,2655.89990234375,2760.0,494141,2022-01-10
2022-01-17,2714.437255859375,2722.949951171875,2870.0,2683.89990234375,2810.0,376869,2022-01-17
2022-01-24,2527.57275390625,2535.5,2702.449951171875,2444.39990234375,2698.0,451759,2022-01-24
2022-01-31,3156.350830078125,3166.25,3198.89990234375,2600.199951171875,2600.199951171875,1064098,2022-01-31
2022-02-07,2885.151611328125,2894.199951171875,3159.75,2791.0,3146.0,331981,2022-02-07
2022-02-14,2701.328369140625,2709.800048828125,2894.89990234375,2612.050048828125,2795.0,343548,2022-02-14
2022-02-21,2483.26220703125,2491.050048828125,2775.0,2456.0,2675.0,196024,2022-02-21
2022-02-28,2548.60693359375,2556.60009765625,2735.0,2382.300048828125,2449.0,162496,2022-02-28
2022-03-07,2682.736328125,2691.14990234375,2699.0,2428.800048828125,2452.60009765625,196151,2022-03-07
2022-03-14,3056.813232421875,3066.39990234375,3071.050048828125,2662.050048828125,2725.0,287781,2022-03-14
2022-03-21,2894.771728515625,2903.85009765625,3150.0,2852.949951171875,3131.0,291091,2022-03-21
2022-03-28,2786.1123046875,2794.85009765625,2960.0,2689.10009765625,2954.699951171875,376201,2022-03-28
2022-04-04,2937.8671875,2945.0,2999.0,2780.050048828125,2801.0,136438,2022-04-04
2022-04-11,2910.53369140625,2917.60009765625,3050.0,2881.0,2980.0,60248,2022-04-11
2022-04-18,2871.228759765625,2878.199951171875,2978.0,2750.0,2917.60009765625,133269,2022-04-18
2022-04-25,2797.108642578125,2803.89990234375,2950.0,2800.0,2879.0,116547,2022-04-25
2022-05-02,2559.8349609375,2566.050048828125,2824.89990234375,2566.050048828125,2788.0,85765,2022-05-02
2022-05-09,2370.594482421875,2376.35009765625,2497.85009765625,2112.25,2497.85009765625,571395,2022-05-09
2022-05-16,2576.494384765625,2582.75,2736.39990234375,2400.0,2450.0,287709,2022-05-16
2022-05-23,2718.200439453125,2724.800048828125,2749.89990234375,2475.89990234375,2595.0,272223,2022-05-23
2022-05-30,2840.802734375,2847.699951171875,3013.0,2730.10009765625,2751.0,357444,2022-05-30
2022-06-06,2868.934326171875,2875.89990234375,2925.0,2706.199951171875,2848.0,179757,2022-06-06
2022-06-13,2530.656005859375,2536.800048828125,2849.0,2463.949951171875,2812.25,223118,2022-06-13
2022-06-20,2697.5009765625,2704.050048828125,2724.0,2380.0,2485.0,212796,2022-06-20
2022-06-27,2755.4599609375,2762.14990234375,2814.0,2682.0,2764.0,215689,2022-06-27
2022-07-04,2941.358642578125,2948.5,3008.800048828125,2705.10009765625,2760.050048828125,492414,2022-07-04
2022-07-11,3173.3955078125,3181.10009765625,3244.89990234375,2925.0,2955.0,937891,2022-07-11
2022-07-18,3240.831787109375,3248.699951171875,3333.0,3167.10009765625,3223.800048828125,659507,2022-07-18
2022-07-25,3335.252685546875,3343.35009765625,3498.89990234375,3188.0,3268.39990234375,1434614,2022-07-25
2022-08-01,3376.502197265625,3384.699951171875,3443.800048828125,3208.85009765625,3350.0,622237,2022-08-01
2022-08-08,3545.39208984375,3554.0,3588.0,3271.64990234375,3410.0,609449,2022-08-08
2022-08-15,3523.54541015625,3532.10009765625,3685.0,3505.199951171875,3554.0,498636,2022-08-15
2022-08-22,3299.339599609375,3307.35009765625,3563.949951171875,3300.0,3550.0,596864,2022-08-22
2022-08-29,3345.477783203125,3353.60009765625,3397.800048828125,3152.050048828125,3182.0,541300,2022-08-29
2022-09-05,3412.16552734375,3420.449951171875,3500.0,3313.35009765625,3320.25,539299,2022-09-05
2022-09-12,3541.1025390625,3549.699951171875,3678.949951171875,3430.0,3470.0,1531129,2022-09-12
2022-09-19,3687.547119140625,3696.5,3875.0,3521.0,3533.0,864072,2022-09-19
2022-09-26,3937.8427734375,3945.300048828125,4024.0,3537.60009765625,3690.0,985080,2022-09-26
2022-10-03,4066.44921875,4074.14990234375,4173.9501953125,3880.0,3958.0,545811,2022-10-03
2022-10-10,3917.08203125,3924.5,4127.10009765625,3892.0,4059.0,491361,2022-10-10
2022-10-17,3814.1767578125,3821.39990234375,4067.39990234375,3610.0,3924.5,1036254,2022-10-17
2022-10-24,3892.877685546875,3900.25,3989.89990234375,3800.0,3873.0,369403,2022-10-24
2022-10-31,3780.989501953125,3788.14990234375,3945.5,3661.10009765625,3919.800048828125,550593,2022-10-31
2022-11-07,3635.5830078125,3640.60009765625,3900.0,3629.35009765625,3794.0,319386,2022-11-07
2022-11-14,3514.449951171875,3519.300048828125,3640.0,3370.449951171875,3640.0,706202,2022-11-14
2022-11-21,3517.395751953125,3522.25,3595.0,3440.14990234375,3536.949951171875,354608,2022-11-21
2022-11-28,3444.246826171875,3449.0,3594.0,3383.300048828125,3521.0,612736,2022-11-28
2022-12-05,3226.796875,3231.25,3430.0,3190.14990234375,3430.0,5142632,2022-12-05
2022-12-12,3097.525390625,3101.800048828125,3290.0,3085.10009765625,3235.050048828125,874777,2022-12-12
2022-12-19,2765.18408203125,2769.0,3139.0,2740.0,3100.5,812380,2022-12-19
2022-12-26,3106.512939453125,3110.800048828125,3192.0,2803.25,2850.0,786300,2022-12-26
2023-01-02,2926.81103515625,2930.85009765625,3139.0,2911.0,3109.800048828125,330925,2023-01-02
2023-01-09,2789.3505859375,2793.199951171875,2969.0,2775.199951171875,2946.300048828125,397418,2023-01-09
2023-01-16,2734.276611328125,2738.050048828125,2874.800048828125,2685.0,2807.0,411201,2023-01-16
2023-01-23,2620.58349609375,2624.199951171875,2763.300048828125,2534.050048828125,2763.300048828125,534363,2023-01-23
2023-01-30,2679.90185546875,2683.60009765625,2824.0,2535.0,2624.199951171875,1103943,2023-01-30
2023-02-06,2964.7587890625,2968.85009765625,3087.0,2695.0,2698.60009765625,1393291,2023-02-06
2023-02-13,3010.295654296875,3014.449951171875,3028.0,2805.5,3000.0,911009,2023-02-13
2023-02-20,3061.325439453125,3065.550048828125,3143.699951171875,2975.050048828125,3031.64990234375,802306,2023-02-20
2023-02-27,3166.82958984375,3171.199951171875,3255.0,3040.050048828125,3050.0,836381,2023-02-27
2023-03-06,3228.04541015625,3232.5,3262.0,3180.0,3199.699951171875,732808,2023-03-06
2023-03-13,3031.716064453125,3035.89990234375,3275.0,2995.0,3232.5,851297,2023-03-13
2023-03-20,3046.146484375,3050.35009765625,3159.949951171875,2937.10009765625,3032.0,490995,2023-03-20
2023-03-27,3016.03759765625,3020.199951171875,3070.0,2880.10009765625,3045.25,255756,2023-03-27
2023-04-03,3128.083251953125,3132.39990234375,3158.0,3030.300048828125,3044.949951171875,142885,2023-04-03
2023-04-10,3091.483642578125,3095.75,3186.85009765625,3070.5,3144.85009765625,587118,2023-04-10
2023-04-17,3306.986328125,3311.550048828125,3322.89990234375,3102.35009765625,3113.949951171875,1219665,2023-04-17
2023-04-24,3376.989501953125,3381.64990234375,3427.0,3275.5,3325.0,797007,2023-04-24
2023-05-01,3388.323974609375,3393.0,3440.0,3339.949951171875,3381.64990234375,469394,2023-05-01
2023-05-08,3238.08154296875,3242.550048828125,3415.949951171875,3217.0,3402.60009765625,501181,2023-05-08
2023-05-15,3307.385498046875,3311.949951171875,3351.949951171875,3242.75,3254.0,415578,2023-05-15
2023-05-22,3298.498046875,3303.050048828125,3382.949951171875,3280.0,3323.25,345645,2023-05-22
2023-05-29,3296.650390625,3301.199951171875,3451.0,3290.199951171875,3303.050048828125,438209,2023-05-29
2023-06-05,3143.362060546875,3147.699951171875,3340.0,3091.550048828125,3320.050048828125,636371,2023-06-05
2023-06-12,3167.6787109375,3172.050048828125,3218.60009765625,3097.0,3173.25,455945,2023-06-12
2023-06-19,3054.88427734375,3059.10009765625,3215.0,3025.0,3215.0,241753,2023-06-19
2023-06-26,2928.308837890625,2932.35009765625,3066.699951171875,2920.0,3050.050048828125,376991,2023-06-26
2023-07-03,2869.39013671875,2873.35009765625,3009.199951171875,2867.0,2950.0,637542,2023-07-03
2023-07-10,2760.240966796875,2764.050048828125,2899.699951171875,2676.199951171875,2899.699951171875,1123045,2023-07-10
2023-07-17,2774.82080078125,2778.64990234375,2878.449951171875,2721.0,2790.0,601674,2023-07-17
2023-07-24,2699.524658203125,2703.25,2805.550048828125,2678.0,2805.550048828125,574630,2023-07-24
2023-07-31,2801.83349609375,2805.699951171875,2813.0,2693.25,2732.89990234375,1333501,2023-07-31
2023-08-07,2912.081298828125,2916.10009765625,2935.0,2715.89990234375,2750.550048828125,1485301,2023-08-07
2023-08-14,2867.542724609375,2871.5,2984.85009765625,2788.300048828125,2940.0,558487,2023-08-14
2023-08-21,2920.419677734375,2924.449951171875,2983.0,2792.050048828125,2879.949951171875,540248,2023-08-21
2023-08-28,3069.314208984375,3073.550048828125,3121.050048828125,2896.0,2938.89990234375,745766,2023-08-28
2023-09-04,3063.072998046875,3067.300048828125,3129.85009765625,2974.949951171875,3099.0,519787,2023-09-04
2023-09-11,3121.092529296875,3125.39990234375,3145.75,2958.10009765625,3060.550048828125,845735,2023-09-11
2023-09-18,2992.2705078125,2996.39990234375,3119.89990234375,2975.0,3090.25,434932,2023-09-18
2023-09-25,3047.7548828125,3049.949951171875,3086.949951171875,2982.0,2999.89990234375,377109,2023-09-25
2023-10-02,2843.451904296875,2845.5,3070.0,2813.0,3049.949951171875,1008475,2023-10-02
2023-10-09,2859.090576171875,2861.14990234375,2895.10009765625,2781.800048828125,2811.0,510378,2023-10-09
2023-10-16,2758.36328125,2760.35009765625,2879.949951171875,2738.199951171875,2876.14990234375,369732,2023-10-16
2023-10-23,2797.884765625,2799.89990234375,2845.0,2570.0,2761.0,334718,2023-10-23
2023-10-30,2762.81005859375,2764.800048828125,2799.0,2693.85009765625,2780.0,265096,2023-10-30
2023-11-06,2773.052734375,2775.050048828125,2785.0,2537.0,2585.0,1419443,2023-11-06
2023-11-13,2814.922607421875,2816.949951171875,2835.0,2765.0,2794.050048828125,300979,2023-11-13
2023-11-20,2865.38623046875,2867.449951171875,2887.85009765625,2749.60009765625,2815.0,420574,2023-11-20
2023-11-27,2847.698974609375,2849.75,2952.0,2831.0,2867.449951171875,358174,2023-11-27
2023-12-04,2841.20361328125,2843.25,2939.800048828125,2812.75,2870.949951171875,647491,2023-12-04
2023-12-11,3249.9091796875,3252.25,3264.0,2834.75,2843.199951171875,1026319,2023-12-11
2023-12-18,3566.481201171875,3569.050048828125,3615.949951171875,3233.800048828125,3251.0,1268786,2023-12-18
2023-12-25,3696.587646484375,3699.25,3730.0,3526.800048828125,3569.050048828125,1049670,2023-12-25
2024-01-01,3622.99072265625,3625.60009765625,3920.0,3592.050048828125,3699.25,956938,2024-01-01
2024-01-08,3483.291259765625,3485.800048828125,3625.14990234375,3307.10009765625,3600.0,662229,2024-01-08
2024-01-15,3723.767822265625,3726.449951171875,3737.949951171875,3350.0,3485.85009765625,515320,2024-01-15
2024-01-22,3566.78125,3569.35009765625,3799.0,3539.0,3726.449951171875,165378,2024-01-22
2024-01-29,3549.9931640625,3552.550048828125,3739.0,3540.050048828125,3577.0,340346,2024-01-29
2024-02-05,3517.916259765625,3520.449951171875,3687.60009765625,3350.050048828125,3520.0,595572,2024-02-05
2024-02-12,3453.5126953125,3456.0,3613.89990234375,3315.0,3535.0,433597,2024-02-12
2024-02-19,3589.06494140625,3591.64990234375,3649.699951171875,3458.0,3465.0,372209,2024-02-19
2024-02-26,3667.658447265625,3670.300048828125,3834.5,3581.25,3623.0,541208,2024-02-26
2024-03-04,3534.454345703125,3537.0,3665.949951171875,3405.0,3641.050048828125,380297,2024-03-04
2024-03-11,3200.99462890625,3203.300048828125,3606.35009765625,3151.64990234375,3525.10009765625,343879,2024-03-11
2024-03-18,3120.302734375,3122.550048828125,3289.949951171875,3016.0,3170.0,611836,2024-03-18
2024-03-25,3095.120849609375,3097.35009765625,3192.0,3075.0,3129.89990234375,238082,2024-03-25
2024-04-01,3183.307373046875,3185.60009765625,3245.0,3113.10009765625,3155.0,296427,2024-04-01
2024-04-08,3580.37109375,3582.949951171875,3600.0,3187.25,3199.949951171875,602697,2024-04-08
2024-04-15,3595.560302734375,3598.14990234375,3682.800048828125,3408.0,3547.0,799426,2024-04-15
2024-04-22,3666.25927734375,3668.89990234375,3774.0,3627.10009765625,3631.0,526084,2024-04-22
2024-04-29,3578.07275390625,3580.64990234375,3721.0,3555.60009765625,3670.0,221723,2024-04-29
2024-05-06,3281.28662109375,3283.64990234375,3660.050048828125,3147.35009765625,3562.0,538403,2024-05-06
2024-05-13,3236.768798828125,3239.10009765625,3289.800048828125,3136.0,3284.0,218321,2024-05-13
2024-05-20,3226.6259765625,3228.949951171875,3245.949951171875,3102.800048828125,3239.25,175538,2024-05-20
2024-05-27,3035.8134765625,3038.0,3246.25,3001.800048828125,3235.0,257430,2024-05-27
2024-06-03,2970.41064453125,2972.550048828125,3200.0,2476.0,3200.0,735202,2024-06-03
2024-06-10,3264.498779296875,3266.85009765625,3368.0,2991.949951171875,3014.449951171875,765132,2024-06-10
2024-06-17,3375.169189453125,3377.60009765625,3499.949951171875,3138.89990234375,3266.85009765625,2491233,2024-06-17
2024-06-24,3190.052490234375,3192.35009765625,3405.60009765625,3180.449951171875,3360.0,444418,2024-06-24
2024-07-01,3263.0,3265.35009765625,3315.0,3200.0,3238.0,362579,2024-07-01
2024-07-08,3252.407470703125,3254.75,3324.0,3171.25,3275.0,487241,2024-07-08
2024-07-15,3252.357421875,3254.699951171875,3354.64990234375,3179.949951171875,3265.0,329417,2024-07-15
2024-07-22,3252.107666015625,3254.449951171875,3295.0,3101.050048828125,3224.0,387585,2024-07-22
2024-07-29,3323.25634765625,3325.64990234375,3464.0,3230.10009765625,3302.0,525578,2024-07-29
2024-08-05,3415.340087890625,3417.800048828125,3499.0,3169.35009765625,3252.0,459683,2024-08-05
2024-08-12,3424.533447265625,3427.0,3456.0,3205.050048828125,3390.0,509458,2024-08-12
2024-08-19,3200.89453125,3203.199951171875,3469.25,3153.60009765625,3427.0,589923,2024-08-19
2024-08-26,3173.064697265625,3175.35009765625,3440.0,3148.050048828125,3210.0,1227163,2024-08-26
2024-09-02,3806.158447265625,3808.89990234375,3839.699951171875,3105.10009765625,3202.85009765625,5226657,2024-09-02
2024-09-09,4386.44091796875,4389.60009765625,4450.0,3760.10009765625,3801.0,3898157,2024-09-09
2024-09-16,4237.3984375,4240.4501953125,4510.5,4100.0,4399.7998046875,1302648,2024-09-16
2024-09-23,4299.60009765625,4299.60009765625,4442.89990234375,4172.0,4310.25,709792,2024-09-23
2024-09-30,4065.300048828125,4065.300048828125,4450.0,4000.0,4334.35009765625,701757,2024-09-30
2024-10-07,4693.85009765625,4693.85009765625,4725.0,3883.050048828125,4055.0,1911605,2024-10-07
2024-10-14,4695.64990234375,4695.64990234375,4880.9501953125,4527.0,4700.0,1272401,2024-10-14
2024-10-21,4148.85009765625,4148.85009765625,4849.0,4091.800048828125,4709.9501953125,1254209,2024-10-21
2024-10-28,4298.9501953125,4298.9501953125,4399.9501953125,4031.0,4155.10009765625,741500,2024-10-28
2024-11-04,4165.7001953125,4165.7001953125,4473.9501953125,4131.60009765625,4290.0,525423,2024-11-04
2024-11-11,4103.89990234375,4103.89990234375,4269.0,3965.0,4152.0,357833,2024-11-11
2024-11-18,3810.050048828125,3810.050048828125,4116.7001953125,3734.0,4100.0,451530,2024-11-18
2024-11-25,3957.199951171875,3957.199951171875,3987.85009765625,3759.800048828125,3951.550048828125,652795,2024-11-25
2024-12-02,4366.10009765625,4366.10009765625,4395.0,3960.050048828125,3970.0,1143382,2024-12-02
2024-12-09,4333.4501953125,4333.4501953125,4534.75,4301.0,4419.9501953125,656702,2024-12-09
2024-12-16,4329.0498046875,4329.0498046875,4435.2998046875,4235.5,4346.0,461213,2024-12-16
2024-12-23,4399.10009765625,4399.10009765625,4449.89990234375,4280.0498046875,4335.0,392992,2024-12-23
2024-12-30,4130.5498046875,4130.5498046875,4300.25,4005.0,4275.0498046875,555177,2024-12-30
2025-01-06,3795.85009765625,3795.85009765625,4249.89990234375,3770.0,4100.0498046875,861456,2025-01-06
2025-01-13,3772.10009765625,3772.10009765625,3855.0,3522.85009765625,3755.85009765625,356292,2025-01-13
2025-01-20,3595.39990234375,3595.39990234375,3885.89990234375,3555.75,3763.949951171875,267754,2025-01-20
2025-01-27,3569.64990234375,3569.64990234375,3657.449951171875,3265.0,3552.0,840955,2025-01-27
2025-02-03,3701.5,3701.5,3745.550048828125,3467.300048828125,3526.199951171875,382044,2025-02-03
2025-02-10,3681.89990234375,3681.89990234375,3859.89990234375,3579.0,3667.0,419584,2025-02-10
2025-02-17,3704.300048828125,3704.300048828125,3750.0,3575.300048828125,3692.550048828125,346235,2025-02-17
2025-02-24,3584.85009765625,3584.85009765625,3798.949951171875,3544.449951171875,3650.050048828125,350507,2025-02-24
2025-03-03,3730.60009765625,3730.60009765625,3780.0,3275.0,3584.85009765625,557795,2025-03-03
2025-03-10,3840.050048828125,3840.050048828125,3889.60009765625,3655.0,3730.60009765625,372941,2025-03-10
2025-03-17,3938.449951171875,3938.449951171875,4056.5,3766.14990234375,3914.35009765625,582905,2025-03-17
2025-03-24,4022.85009765625,4022.85009765625,4083.550048828125,3846.75,3933.75,434528,2025-03-24
2025-03-31,3844.199951171875,3844.199951171875,4053.949951171875,3663.64990234375,4022.85009765625,413999,2025-03-31
2025-04-07,3865.300048828125,3865.300048828125,3915.0,3220.60009765625,3220.60009765625,319659,2025-04-07
2025-04-14,3968.0,3968.0,3996.300048828125,3875.0,3945.199951171875,156172,2025-04-14
2025-04-21,3977.89990234375,3977.89990234375,4009.0,3824.60009765625,3985.0,306932,2025-04-21
2025-04-28,3855.10009765625,3855.10009765625,3995.0,3777.199951171875,3977.89990234375,377924,2025-04-28
2025-05-05,3787.199951171875,3787.199951171875,3963.5,3772.10009765625,3865.0,436745,2025-05-05
2025-05-12,3912.699951171875,3912.699951171875,3990.0,3796.60009765625,3813.0,315255,2025-05-12
2025-05-19,4025.800048828125,4025.800048828125,4050.0,3924.10009765625,3927.89990234375,320582,2025-05-19
2025-05-26,3553.300048828125,3553.300048828125,4050.0,3533.10009765625,4049.0,902037,2025-05-26
2025-06-02,3652.300048828125,3652.300048828125,3755.0,3540.0,3550.0,507157,2025-06-02
2025-06-09,3727.199951171875,3727.199951171875,3776.300048828125,3602.0,3652.300048828125,503688,2025-06-09
2025-06-16,3383.39990234375,3383.39990234375,3738.60009765625,3356.10009765625,3715.300048828125,581453,2025-06-16
2025-06-23,3553.300048828125,3553.300048828125,3589.0,3338.0,3383.5,510105,2025-06-23
2025-06-30,3521.699951171875,3521.699951171875,3654.0,3479.10009765625,3570.39990234375,355358,2025-06-30
2025-07-07,3383.39990234375,3383.39990234375,3539.89990234375,3369.0,3521.699951171875,612123,2025-07-07
2025-07-14,3453.699951171875,3453.699951171875,3478.0,3352.800048828125,3383.300048828125,215548,2025-07-14
