Date,Adj Close_BUTTERFLY.NS,Close_BUTTERFLY.NS,High_BUTTERFLY.NS,Low_BUTTERFLY.NS,Open_BUTTERFLY.NS,Volume_BUTTERFLY.NS,Date
2021-01-04,510.3145446777344,513.2000122070312,536.0,460.0,473.0,420906,2021-01-04
2021-01-11,522.8436889648438,525.7999877929688,543.9000244140625,512.0,523.5,199937,2021-01-11
2021-01-18,499.32666015625,502.1499938964844,532.5999755859375,499.95001220703125,513.0,132744,2021-01-18
2021-01-25,509.8173522949219,512.7000122070312,544.7999877929688,500.8500061035156,520.0,182180,2021-01-25
2021-02-01,589.7652587890625,593.0999755859375,642.0,506.0,521.0,859152,2021-02-01
2021-02-08,622.3311157226562,625.8499755859375,668.8499755859375,562.0999755859375,602.0,610587,2021-02-08
2021-02-15,583.5503540039062,586.8499755859375,644.9500122070312,580.0499877929688,630.0,201598,2021-02-15
2021-02-22,566.3477172851562,569.5499877929688,609.9000244140625,552.5,597.0,268550,2021-02-22
2021-03-01,567.8889770507812,571.0999755859375,592.5,542.0999755859375,569.5499877929688,459777,2021-03-01
2021-03-08,564.8777465820312,566.5499877929688,590.0,561.5999755859375,583.0,152062,2021-03-08
2021-03-15,544.886962890625,546.5,600.0,526.0499877929688,571.9000244140625,690477,2021-03-15
2021-03-22,552.514404296875,554.1500244140625,564.75,518.0,548.0,479756,2021-03-22
2021-03-29,548.8751220703125,550.5,568.0499877929688,542.6500244140625,554.1500244140625,166504,2021-03-29
2021-04-05,632.9761352539062,634.8499755859375,634.8499755859375,476.04998779296875,551.0,643001,2021-04-05
2021-04-12,639.5068359375,641.4000244140625,660.7999877929688,575.0,623.0,888773,2021-04-12
2021-04-19,608.0499267578125,609.8499755859375,638.0,596.1500244140625,638.0,269192,2021-04-19
2021-04-26,654.9611206054688,656.9000244140625,712.25,595.0,620.0,822384,2021-04-26
2021-05-03,616.2755737304688,618.0999755859375,683.7000122070312,610.25,655.0,346459,2021-05-03
2021-05-10,673.6058349609375,675.5999755859375,688.0,620.1500244140625,637.0,659402,2021-05-10
2021-05-17,771.9647216796875,774.25,779.75,631.0999755859375,683.0,1473188,2021-05-17
2021-05-24,800.8292846679688,803.2000122070312,925.0,756.8499755859375,788.9000244140625,2235409,2021-05-24
2021-05-31,802.7236328125,805.0999755859375,836.5499877929688,765.0,809.9000244140625,386962,2021-05-31
2021-06-07,776.2021484375,778.5,840.0,760.0,828.0,178136,2021-06-07
2021-06-14,723.2090454101562,725.3499755859375,800.0,694.7000122070312,764.0,148745,2021-06-14
2021-06-21,694.4940185546875,696.5499877929688,719.0,654.5,710.0,133265,2021-06-21
2021-06-28,706.5084838867188,708.5999755859375,734.0,678.2000122070312,699.0,128811,2021-06-28
2021-07-05,747.63671875,749.8499755859375,773.0,695.0,696.0,109754,2021-07-05
2021-07-12,762.1936645507812,764.4500122070312,810.0,745.0,768.0,180645,2021-07-12
2021-07-19,737.5665283203125,739.75,786.0,720.0,748.0499877929688,109134,2021-07-19
2021-07-26,773.60986328125,775.9000244140625,791.0,720.0,745.6500244140625,247393,2021-07-26
2021-08-02,793.8499145507812,796.2000122070312,809.9500122070312,728.0,785.0,345548,2021-08-02
2021-08-09,763.8886108398438,766.1500244140625,827.0,726.0499877929688,796.0,125869,2021-08-09
2021-08-16,747.7862548828125,750.0,790.0,738.0,784.0,107417,2021-08-16
2021-08-23,734.3261108398438,736.5,769.0,700.0499877929688,759.0,103485,2021-08-23
2021-08-30,747.63671875,749.8499755859375,764.0,720.0999755859375,736.5,75658,2021-08-30
2021-09-06,830.0427856445312,832.5,857.0,750.0,751.0,380828,2021-09-06
2021-09-13,885.7279052734375,888.3499755859375,888.3499755859375,827.6500244140625,863.8499755859375,578452,2021-09-13
2021-09-20,945.5009765625,948.2999877929688,999.7999877929688,878.3499755859375,900.0,561507,2021-09-20
2021-09-27,951.7325439453125,954.5499877929688,985.0,914.5,956.0,177393,2021-09-27
2021-10-04,1039.82177734375,1042.9000244140625,1069.0,955.0,968.0,235665,2021-10-04
2021-10-11,990.91650390625,993.8499755859375,1070.0,961.0999755859375,1050.0,92130,2021-10-11
2021-10-18,937.9234008789062,940.7000122070312,1045.0,938.9500122070312,1000.0,108759,2021-10-18
2021-10-25,1005.5731201171875,1008.5499877929688,1056.75,894.0,920.0,267983,2021-10-25
2021-11-01,1005.922119140625,1008.9000244140625,1055.0,981.0,1051.0,62339,2021-11-01
2021-11-08,925.75,925.75,1030.0,890.2000122070312,1018.7999877929688,113880,2021-11-08
2021-11-15,905.4000244140625,905.4000244140625,960.0,880.0,960.0,57747,2021-11-15
2021-11-22,879.8499755859375,879.8499755859375,927.7000122070312,878.0,917.4000244140625,68655,2021-11-22
2021-11-29,882.2999877929688,882.2999877929688,893.7999877929688,820.0499877929688,841.5,65238,2021-11-29
2021-12-06,877.2999877929688,877.2999877929688,915.0,860.0,892.9000244140625,39727,2021-12-06
2021-12-13,1048.3499755859375,1048.3499755859375,1048.3499755859375,831.0,892.0,166389,2021-12-13
2021-12-20,1082.3499755859375,1082.3499755859375,1082.3499755859375,1000.0,1069.800048828125,119105,2021-12-20
2021-12-27,1152.0999755859375,1152.0999755859375,1193.25,1066.0,1134.0,103514,2021-12-27
2022-01-03,1284.199951171875,1284.199951171875,1310.050048828125,1126.550048828125,1188.0,476091,2022-01-03
2022-01-10,1310.9000244140625,1310.9000244140625,1350.0,1261.0,1312.300048828125,314765,2022-01-10
2022-01-17,1280.300048828125,1280.300048828125,1325.0,1250.050048828125,1280.0,185407,2022-01-17
2022-01-24,1084.5999755859375,1084.5999755859375,1315.0,1074.550048828125,1272.0,186550,2022-01-24
2022-01-31,1157.75,1157.75,1157.75,1067.199951171875,1100.0,277599,2022-01-31
2022-02-07,1369.449951171875,1369.449951171875,1399.0,1158.0999755859375,1204.0,969669,2022-02-07
2022-02-14,1284.4000244140625,1284.4000244140625,1364.5,1065.1500244140625,1313.300048828125,1303753,2022-02-14
2022-02-21,1376.449951171875,1376.449951171875,1419.5,1255.0,1304.0,2584053,2022-02-21
2022-02-28,1378.199951171875,1378.199951171875,1395.0,1365.199951171875,1388.0,214292,2022-02-28
2022-03-07,1374.050048828125,1374.050048828125,1382.0,1360.0,1366.0,280941,2022-03-07
2022-03-14,1381.050048828125,1381.050048828125,1394.0,1369.3499755859375,1374.0,108470,2022-03-14
2022-03-21,1381.800048828125,1381.800048828125,1399.5,1363.0999755859375,1363.0999755859375,310144,2022-03-21
2022-03-28,1404.9000244140625,1404.9000244140625,1477.800048828125,1375.0,1395.0,476264,2022-03-28
2022-04-04,1405.199951171875,1405.199951171875,1413.75,1371.0999755859375,1404.9000244140625,119906,2022-04-04
2022-04-11,1406.3499755859375,1406.3499755859375,1420.0,1401.0,1405.199951171875,135641,2022-04-11
2022-04-18,1413.0,1413.0,1420.0,1384.3499755859375,1406.0,107299,2022-04-18
2022-04-25,1405.25,1405.25,1419.800048828125,1397.699951171875,1415.0,53894,2022-04-25
2022-05-02,1401.800048828125,1401.800048828125,1449.5999755859375,1390.550048828125,1410.0,163368,2022-05-02
2022-05-09,1407.25,1407.25,1420.0,1385.0,1402.0,409120,2022-05-09
2022-05-16,1410.4000244140625,1410.4000244140625,1418.0,1401.050048828125,1407.25,188060,2022-05-16
2022-05-23,1416.800048828125,1416.800048828125,1421.0,1331.550048828125,1410.0,566372,2022-05-23
2022-05-30,1230.6500244140625,1230.6500244140625,1422.0,1111.0,1416.800048828125,599441,2022-05-30
2022-06-06,1201.949951171875,1201.949951171875,1230.0,1141.0,1197.699951171875,274859,2022-06-06
2022-06-13,1122.449951171875,1122.449951171875,1197.949951171875,1090.5999755859375,1197.949951171875,87303,2022-06-13
2022-06-20,1086.0,1086.0,1184.75,1068.4000244140625,1114.9000244140625,60605,2022-06-20
2022-06-27,1103.4000244140625,1103.4000244140625,1179.8499755859375,1065.199951171875,1090.0,54606,2022-06-27
2022-07-04,1309.449951171875,1309.449951171875,1374.699951171875,1090.0999755859375,1100.0,181776,2022-07-04
2022-07-11,1611.25,1611.25,1684.0,1275.3499755859375,1306.9000244140625,1386709,2022-07-11
2022-07-18,1641.0,1641.0,1699.0,1485.949951171875,1606.0,317982,2022-07-18
2022-07-25,1473.300048828125,1473.300048828125,1646.6500244140625,1445.0,1644.0,166864,2022-07-25
2022-08-01,1471.5999755859375,1471.5999755859375,1530.0,1449.0,1495.0,59107,2022-08-01
2022-08-08,1516.0,1516.0,1609.0,1459.949951171875,1489.800048828125,49427,2022-08-08
2022-08-15,1520.300048828125,1520.300048828125,1574.0,1494.949951171875,1516.0,41968,2022-08-15
2022-08-22,1507.4000244140625,1507.4000244140625,1555.0,1459.199951171875,1520.25,34894,2022-08-22
2022-08-29,1523.3499755859375,1523.3499755859375,1560.0,1459.6500244140625,1465.0,22592,2022-08-29
2022-09-05,1520.5,1520.5,1590.0,1487.0,1546.199951171875,28013,2022-09-05
2022-09-12,1515.0999755859375,1515.0999755859375,1559.0,1480.0,1505.0,32862,2022-09-12
2022-09-19,1708.0999755859375,1708.0999755859375,1734.0,1455.0,1515.0,953989,2022-09-19
2022-09-26,1687.199951171875,1687.199951171875,1747.0,1593.050048828125,1700.0,130729,2022-09-26
2022-10-03,1732.949951171875,1732.949951171875,1822.8499755859375,1611.300048828125,1699.0,115831,2022-10-03
2022-10-10,1814.300048828125,1814.300048828125,1903.3499755859375,1644.6500244140625,1738.9000244140625,116432,2022-10-10
2022-10-17,1761.949951171875,1761.949951171875,1797.699951171875,1680.0,1750.0,87245,2022-10-17
2022-10-24,1658.0999755859375,1658.0999755859375,1788.25,1650.0,1788.25,18220,2022-10-24
2022-10-31,1599.8499755859375,1599.8499755859375,1699.949951171875,1578.0,1677.25,27261,2022-10-31
2022-11-07,1556.4000244140625,1556.4000244140625,1645.0,1520.5,1590.0,24365,2022-11-07
2022-11-14,1586.0999755859375,1586.0999755859375,1610.0,1528.0,1600.0,24799,2022-11-14
2022-11-21,1531.75,1531.75,1635.0,1503.0,1586.0999755859375,21304,2022-11-21
2022-11-28,1610.050048828125,1610.050048828125,1673.75,1500.0,1530.0,94961,2022-11-28
2022-12-05,1553.4000244140625,1553.4000244140625,1650.0,1496.0,1650.0,18331,2022-12-05
2022-12-12,1562.0,1562.0,1597.949951171875,1512.75,1535.5,64281,2022-12-12
2022-12-19,1552.550048828125,1552.550048828125,1680.5,1529.75,1540.0,89165,2022-12-19
2022-12-26,1566.8499755859375,1566.8499755859375,1589.949951171875,1525.0,1525.0,15977,2022-12-26
2023-01-02,1536.8499755859375,1536.8499755859375,1592.0,1527.0,1555.0,16576,2023-01-02
2023-01-09,1550.199951171875,1550.199951171875,1583.449951171875,1516.0999755859375,1548.449951171875,14054,2023-01-09
2023-01-16,1491.0,1491.0,1560.0,1463.0,1560.0,12191,2023-01-16
2023-01-23,1462.0,1462.0,1562.9000244140625,1440.0999755859375,1491.6500244140625,24837,2023-01-23
2023-01-30,1421.3499755859375,1421.3499755859375,1487.199951171875,1399.0,1474.949951171875,28230,2023-01-30
2023-02-06,1413.5,1413.5,1449.0,1405.050048828125,1449.0,24869,2023-02-06
2023-02-13,1389.300048828125,1389.300048828125,1445.0,1350.0,1401.0,15621,2023-02-13
2023-02-20,1348.949951171875,1348.949951171875,1388.3499755859375,1322.699951171875,1381.0,12994,2023-02-20
2023-02-27,1316.5,1316.5,1359.949951171875,1286.949951171875,1348.449951171875,23739,2023-02-27
2023-03-06,1308.25,1308.25,1353.800048828125,1300.0,1316.550048828125,13924,2023-03-06
2023-03-13,1209.1500244140625,1209.1500244140625,1314.0,1204.25,1289.0,15063,2023-03-13
2023-03-20,1275.050048828125,1275.050048828125,1299.0,1172.699951171875,1190.0,42467,2023-03-20
2023-03-27,1211.3499755859375,1211.3499755859375,1269.0,1194.9000244140625,1269.0,52266,2023-03-27
2023-04-03,1209.699951171875,1209.699951171875,1252.0999755859375,1199.050048828125,1214.4000244140625,85074,2023-04-03
2023-04-10,1176.4000244140625,1176.4000244140625,1239.050048828125,1172.0,1219.949951171875,18196,2023-04-10
2023-04-17,1170.5999755859375,1170.5999755859375,1203.9000244140625,1147.050048828125,1194.050048828125,19707,2023-04-17
2023-04-24,1097.449951171875,1097.449951171875,1201.3499755859375,1089.949951171875,1194.050048828125,49928,2023-04-24
2023-05-01,1086.5999755859375,1086.5999755859375,1120.800048828125,1075.0999755859375,1097.449951171875,17693,2023-05-01
2023-05-08,1133.5,1133.5,1174.9000244140625,1075.050048828125,1075.050048828125,40920,2023-05-08
2023-05-15,1024.699951171875,1024.699951171875,1111.3499755859375,977.5499877929688,1111.0,123186,2023-05-15
2023-05-22,1117.0,1117.0,1162.0,1049.4000244140625,1049.4000244140625,99224,2023-05-22
2023-05-29,1150.3499755859375,1150.3499755859375,1190.0999755859375,1105.0999755859375,1133.75,34481,2023-05-29
2023-06-05,1134.6500244140625,1134.6500244140625,1184.0,1127.0,1167.5999755859375,29126,2023-06-05
2023-06-12,1180.800048828125,1180.800048828125,1216.949951171875,1127.5,1128.0,41837,2023-06-12
2023-06-19,1155.199951171875,1155.199951171875,1198.550048828125,1131.0,1198.550048828125,38593,2023-06-19
2023-06-26,1135.5,1135.5,1164.9000244140625,1125.0999755859375,1160.0,63217,2023-06-26
2023-07-03,1144.4000244140625,1144.4000244140625,1156.5,1127.0,1151.949951171875,61526,2023-07-03
2023-07-10,1195.5999755859375,1195.5999755859375,1247.0999755859375,1135.0,1161.5,58288,2023-07-10
2023-07-17,1183.0,1183.0,1238.75,1164.050048828125,1190.5,83248,2023-07-17
2023-07-24,1182.8499755859375,1182.8499755859375,1230.0,1161.25,1200.75,27266,2023-07-24
2023-07-31,1200.5999755859375,1200.5999755859375,1227.949951171875,1169.0999755859375,1200.5999755859375,67346,2023-07-31
2023-08-07,1191.5999755859375,1191.5999755859375,1250.0,1182.050048828125,1200.5999755859375,55020,2023-08-07
2023-08-14,1169.4000244140625,1169.4000244140625,1226.9000244140625,1150.3499755859375,1185.699951171875,49879,2023-08-14
2023-08-21,1219.449951171875,1219.449951171875,1297.949951171875,1168.8499755859375,1169.4000244140625,106864,2023-08-21
2023-08-28,1216.5999755859375,1216.5999755859375,1244.050048828125,1202.550048828125,1237.75,44849,2023-08-28
2023-09-04,1289.050048828125,1289.050048828125,1294.5999755859375,1210.050048828125,1226.0,49439,2023-09-04
2023-09-11,1238.0,1238.0,1308.4000244140625,1209.3499755859375,1308.4000244140625,53824,2023-09-11
2023-09-18,1216.6500244140625,1216.6500244140625,1260.0,1211.0,1238.0,43073,2023-09-18
2023-09-25,1266.300048828125,1266.300048828125,1285.5999755859375,1186.949951171875,1224.0,94629,2023-09-25
2023-10-02,1227.75,1227.75,1287.0,1215.0,1266.300048828125,24434,2023-10-02
2023-10-09,1223.300048828125,1223.300048828125,1235.949951171875,1188.050048828125,1229.9000244140625,33105,2023-10-09
2023-10-16,1164.0,1164.0,1247.699951171875,1148.0,1211.1500244140625,26556,2023-10-16
2023-10-23,1174.699951171875,1174.699951171875,1188.5999755859375,1127.5,1160.0,12470,2023-10-23
2023-10-30,1095.1500244140625,1095.1500244140625,1208.800048828125,1076.199951171875,1152.0,86488,2023-10-30
2023-11-06,1079.6500244140625,1079.6500244140625,1100.0,1063.050048828125,1095.1500244140625,16445,2023-11-06
2023-11-13,1049.449951171875,1049.449951171875,1100.0,1038.050048828125,1084.5,22451,2023-11-13
2023-11-20,1043.3499755859375,1043.3499755859375,1065.949951171875,1026.449951171875,1049.449951171875,35833,2023-11-20
2023-11-27,1025.800048828125,1025.800048828125,1060.0,1004.5,1043.3499755859375,23486,2023-11-27
2023-12-04,1045.0999755859375,1045.0999755859375,1055.0,1014.9000244140625,1041.1500244140625,33987,2023-12-04
2023-12-11,1034.050048828125,1034.050048828125,1055.0,1019.0999755859375,1045.0999755859375,27441,2023-12-11
2023-12-18,1053.0999755859375,1053.0999755859375,1059.0,1024.0,1040.0,24964,2023-12-18
2023-12-25,1039.949951171875,1039.949951171875,1058.800048828125,1031.0,1053.0999755859375,15298,2023-12-25
2024-01-01,1098.6500244140625,1098.6500244140625,1134.199951171875,1035.4000244140625,1039.949951171875,85183,2024-01-01
2024-01-08,1046.5999755859375,1046.5999755859375,1119.800048828125,1041.050048828125,1098.6500244140625,37898,2024-01-08
2024-01-15,1033.050048828125,1033.050048828125,1067.949951171875,1021.4000244140625,1062.300048828125,40109,2024-01-15
2024-01-22,1010.75,1010.75,1045.449951171875,992.5499877929688,1033.050048828125,9902,2024-01-22
2024-01-29,961.7999877929688,961.7999877929688,1027.449951171875,959.2000122070312,1011.0,123357,2024-01-29
2024-02-05,908.5999755859375,908.5999755859375,999.0,877.3499755859375,966.0,105075,2024-02-05
2024-02-12,899.8499755859375,899.8499755859375,919.9000244140625,864.9500122070312,919.9000244140625,18671,2024-02-12
2024-02-19,916.4000244140625,916.4000244140625,945.0,876.0,900.0,54446,2024-02-19
2024-02-26,890.9000244140625,890.9000244140625,927.9000244140625,885.0,923.6500244140625,17854,2024-02-26
2024-03-04,873.9000244140625,873.9000244140625,915.0,866.0,898.4500122070312,15828,2024-03-04
2024-03-11,806.5999755859375,806.5999755859375,879.5,756.0,873.9500122070312,53137,2024-03-11
2024-03-18,800.7000122070312,800.7000122070312,815.0,756.0499877929688,806.5999755859375,57161,2024-03-18
2024-03-25,762.9500122070312,762.9500122070312,800.7000122070312,758.25,800.7000122070312,46444,2024-03-25
2024-04-01,853.7999877929688,853.7999877929688,925.0,766.0,766.0,286470,2024-04-01
2024-04-08,828.5,828.5,892.2999877929688,823.5499877929688,888.0,45769,2024-04-08
2024-04-15,813.4500122070312,813.4500122070312,860.5,804.0499877929688,820.0,34516,2024-04-15
2024-04-22,841.5,841.5,870.2000122070312,812.0499877929688,813.5,41798,2024-04-22
2024-04-29,834.6500244140625,834.6500244140625,859.9000244140625,828.0999755859375,841.5499877929688,24302,2024-04-29
2024-05-06,783.0,783.0,840.9500122070312,780.0,829.0,27709,2024-05-06
2024-05-13,793.0,793.0,830.0,737.0499877929688,775.0999755859375,190819,2024-05-13
2024-05-20,776.5999755859375,776.5999755859375,799.0,765.0,780.0499877929688,36814,2024-05-20
2024-05-27,758.2999877929688,758.2999877929688,784.9500122070312,750.0,776.6500244140625,38723,2024-05-27
2024-06-03,723.0499877929688,723.0499877929688,768.0499877929688,674.9000244140625,763.7000122070312,51566,2024-06-03
2024-06-10,731.6500244140625,731.6500244140625,760.4000244140625,721.0,739.9000244140625,99883,2024-06-10
2024-06-17,757.4500122070312,757.4500122070312,789.9500122070312,722.5,731.6500244140625,180878,2024-06-17
2024-06-24,869.25,869.25,887.7999877929688,745.7000122070312,750.5999755859375,522646,2024-06-24
2024-07-01,861.0,861.0,910.0,852.0,869.3499755859375,93063,2024-07-01
2024-07-08,854.75,854.75,887.9500122070312,845.0999755859375,865.5499877929688,50753,2024-07-08
2024-07-15,854.4000244140625,854.4000244140625,879.9500122070312,844.1500244140625,854.75,45123,2024-07-15
2024-07-22,865.5,865.5,891.9500122070312,816.9000244140625,854.4500122070312,179813,2024-07-22
2024-07-29,875.8499755859375,875.8499755859375,900.0,850.7000122070312,857.0499877929688,66340,2024-07-29
2024-08-05,869.75,869.75,879.9000244140625,815.0499877929688,864.7999877929688,57739,2024-08-05
2024-08-12,861.4000244140625,861.4000244140625,888.0,845.1500244140625,861.8499755859375,50738,2024-08-12
2024-08-19,883.5,883.5,890.0,851.5499877929688,861.4000244140625,55539,2024-08-19
2024-08-26,964.5499877929688,964.5499877929688,1036.949951171875,877.0999755859375,877.0999755859375,421312,2024-08-26
2024-09-02,1053.699951171875,1053.699951171875,1079.0,925.5999755859375,979.0,250425,2024-09-02
2024-09-09,1046.9000244140625,1046.9000244140625,1144.0,1041.0999755859375,1069.5,375640,2024-09-09
2024-09-16,1109.3499755859375,1109.3499755859375,1250.0,1052.0,1052.0,1250503,2024-09-16
2024-09-23,1013.2999877929688,1013.2999877929688,1158.6500244140625,995.0,1130.0,181542,2024-09-23
2024-09-30,971.0,971.0,1036.75,965.0,1013.2999877929688,75004,2024-09-30
2024-10-07,890.2999877929688,890.2999877929688,978.1500244140625,884.9000244140625,970.2999877929688,127762,2024-10-07
2024-10-14,882.3499755859375,882.3499755859375,922.8499755859375,877.7999877929688,890.0,59850,2024-10-14
2024-10-21,837.2999877929688,837.2999877929688,942.6500244140625,798.2999877929688,882.4000244140625,105776,2024-10-21
2024-10-28,855.5499877929688,855.5499877929688,930.0,790.0,837.0,269445,2024-10-28
2024-11-04,845.0,845.0,867.5,800.0,855.5999755859375,88231,2024-11-04
2024-11-11,810.8499755859375,810.8499755859375,882.1500244140625,803.9000244140625,845.0499877929688,58369,2024-11-11
2024-11-18,786.2000122070312,786.2000122070312,827.0999755859375,772.6500244140625,827.0499877929688,66401,2024-11-18
2024-11-25,817.4000244140625,817.4000244140625,830.0499877929688,774.0,786.0,68532,2024-11-25
2024-12-02,821.7999877929688,821.7999877929688,833.4000244140625,793.7999877929688,815.5999755859375,61703,2024-12-02
2024-12-09,806.7999877929688,806.7999877929688,826.3499755859375,793.0999755859375,825.0999755859375,52475,2024-12-09
2024-12-16,790.9000244140625,790.9000244140625,811.7999877929688,785.25,806.7999877929688,83859,2024-12-16
2024-12-23,791.2000122070312,791.2000122070312,810.0,781.2000122070312,790.9500122070312,20690,2024-12-23
2024-12-30,796.0999755859375,796.0999755859375,805.25,786.0999755859375,791.25,16234,2024-12-30
2025-01-06,753.9500122070312,753.9500122070312,814.9500122070312,749.0,791.0499877929688,62350,2025-01-06
2025-01-13,728.0,728.0,758.1500244140625,702.0,753.9500122070312,21145,2025-01-13
2025-01-20,693.4500122070312,693.4500122070312,746.75,690.0,738.5499877929688,16780,2025-01-20
2025-01-27,634.9500122070312,634.9500122070312,693.4500122070312,611.25,693.4500122070312,44618,2025-01-27
2025-02-03,715.25,715.25,729.25,605.2999877929688,634.9500122070312,151491,2025-02-03
2025-02-10,616.9500122070312,616.9500122070312,711.7000122070312,602.9500122070312,711.7000122070312,164034,2025-02-10
2025-02-17,607.5,607.5,629.7999877929688,598.5499877929688,616.0,53212,2025-02-17
2025-02-24,583.2000122070312,583.2000122070312,611.9000244140625,580.8499755859375,600.0,21857,2025-02-24
2025-03-03,586.3499755859375,586.3499755859375,593.25,550.7000122070312,583.25,49775,2025-03-03
2025-03-10,561.2000122070312,561.2000122070312,585.0,551.0499877929688,585.0,40489,2025-03-10
2025-03-17,619.7999877929688,619.7999877929688,625.0,551.0,551.0,53282,2025-03-17
2025-03-24,598.4500122070312,598.4500122070312,630.9500122070312,587.2999877929688,626.0,64071,2025-03-24
2025-03-31,607.25,607.25,637.9000244140625,590.5499877929688,598.4500122070312,36851,2025-03-31
2025-04-07,599.5,599.5,619.0,561.2999877929688,600.0,104702,2025-04-07
2025-04-14,599.5499877929688,599.5499877929688,608.4500122070312,582.4000244140625,600.25,62125,2025-04-14
2025-04-21,700.4500122070312,700.4500122070312,722.7000122070312,594.6500244140625,600.6500244140625,429088,2025-04-21
2025-04-28,622.8499755859375,622.8499755859375,683.0,611.5,679.75,151795,2025-04-28
2025-05-05,653.7000122070312,653.7000122070312,703.0,590.2999877929688,622.2999877929688,472624,2025-05-05
2025-05-12,755.4500122070312,755.4500122070312,805.0,649.0,650.0,363549,2025-05-12
2025-05-19,764.75,764.75,829.9000244140625,727.4500122070312,766.7999877929688,297444,2025-05-19
2025-05-26,768.7000122070312,768.7000122070312,802.0,763.0,770.8499755859375,95975,2025-05-26
2025-06-02,754.75,754.75,775.0,740.0499877929688,768.7000122070312,42694,2025-06-02
2025-06-09,738.2999877929688,738.2999877929688,780.0,735.0,758.9500122070312,45668,2025-06-09
2025-06-16,717.2999877929688,717.2999877929688,748.4000244140625,695.75,744.5,26892,2025-06-16
2025-06-23,737.5499877929688,737.5499877929688,800.0,693.7999877929688,717.2999877929688,211776,2025-06-23
2025-06-30,719.3499755859375,719.3499755859375,745.7000122070312,711.0,737.25,56116,2025-06-30
2025-07-07,711.0999755859375,711.0999755859375,728.9500122070312,705.3499755859375,719.4000244140625,34220,2025-07-07
2025-07-14,710.9000244140625,710.9000244140625,724.4500122070312,691.9000244140625,711.1500244140625,24839,2025-07-14
