Date,Adj Close_MAITHANALL.NS,Close_MAITHANALL.NS,High_MAITHANALL.NS,Low_MAITHANALL.NS,Open_MAITHANALL.NS,Volume_MAITHANALL.NS,Date
2022-02-21,1008.8164672851562,1036.25,1145.5,983.0,1140.0999755859375,599044,2022-02-21
2022-02-28,1123.93603515625,1154.5,1196.699951171875,1017.0499877929688,1035.0,822352,2022-02-28
2022-03-07,1250.7864990234375,1284.800048828125,1298.9000244140625,1106.0,1152.0,1650275,2022-03-07
2022-03-14,1349.745361328125,1386.449951171875,1398.0,1291.5999755859375,1330.0,1790291,2022-03-14
2022-03-21,1313.0921630859375,1348.800048828125,1491.0,1341.0,1400.0,737128,2022-03-21
2022-03-28,1313.919677734375,1349.6500244140625,1420.0,1280.0,1347.0,309469,2022-03-28
2022-04-04,1413.9493408203125,1452.4000244140625,1472.0,1340.0,1350.0,436889,2022-04-04
2022-04-11,1479.7109375,1519.949951171875,1595.9000244140625,1443.199951171875,1453.699951171875,498392,2022-04-11
2022-04-18,1410.8341064453125,1449.199951171875,1547.0,1435.550048828125,1502.0999755859375,322664,2022-04-18
2022-04-25,1279.359619140625,1314.1500244140625,1409.6500244140625,1285.0,1401.0,726993,2022-04-25
2022-05-02,1164.1912841796875,1195.8499755859375,1302.949951171875,1171.550048828125,1301.0,409298,2022-05-02
2022-05-09,1001.0283203125,1028.25,1169.800048828125,985.0,1150.0,539007,2022-05-09
2022-05-16,1109.18701171875,1139.3499755859375,1170.0,1023.0,1028.25,368275,2022-05-16
2022-05-23,972.2606201171875,998.7000122070312,1135.0,952.0,1135.0,465264,2022-05-23
2022-05-30,956.8302001953125,982.8499755859375,1027.1500244140625,977.0,1002.0,302649,2022-05-30
2022-06-06,888.2940063476562,912.4500122070312,984.9000244140625,907.9500122070312,984.9000244140625,240202,2022-06-06
2022-06-13,791.5255126953125,813.0499877929688,907.7000122070312,803.4500122070312,900.0,261541,2022-06-13
2022-06-20,845.5074462890625,868.5,898.9000244140625,777.5,814.0,322638,2022-06-20
2022-06-27,786.6091918945312,808.0,898.4000244140625,777.0,876.0,310153,2022-06-27
2022-07-04,830.4177856445312,853.0,878.0,780.0,800.0,391000,2022-07-04
2022-07-11,847.4058227539062,870.4500122070312,897.0,844.0999755859375,853.0,185632,2022-07-11
2022-07-18,908.6405639648438,933.3499755859375,985.0,868.5499877929688,874.8499755859375,401619,2022-07-18
2022-07-25,917.8404541015625,942.7999877929688,994.0,898.7000122070312,942.7000122070312,249285,2022-07-25
2022-08-01,942.6166381835938,968.25,991.9500122070312,924.0,947.5499877929688,274339,2022-08-01
2022-08-08,921.6859130859375,946.75,1000.0,942.0,977.4000244140625,232308,2022-08-08
2022-08-15,982.4340209960938,1009.1500244140625,1059.25,946.75,946.75,448698,2022-08-15
2022-08-22,991.3417358398438,1018.2999877929688,1049.199951171875,975.5,1010.0,293125,2022-08-22
2022-08-29,986.76611328125,1013.5999755859375,1059.800048828125,980.0999755859375,1004.9500122070312,237962,2022-08-29
2022-09-05,1014.94970703125,1042.550048828125,1096.0,1010.2999877929688,1018.7000122070312,346959,2022-09-05
2022-09-12,1021.7643432617188,1049.550048828125,1081.9000244140625,1019.8499755859375,1050.9000244140625,275592,2022-09-12
2022-09-19,970.0701293945312,996.4500122070312,1057.699951171875,991.0,1050.050048828125,194379,2022-09-19
2022-09-26,950.7529907226562,970.9000244140625,989.9000244140625,927.3499755859375,976.0,148775,2022-09-26
2022-10-03,971.3661499023438,991.9500122070312,997.9000244140625,946.5,970.0,94809,2022-10-03
2022-10-10,933.8119506835938,953.5999755859375,998.5,930.0,980.0,112868,2022-10-10
2022-10-17,949.1861572265625,969.2999877929688,978.0,931.0499877929688,955.9500122070312,86366,2022-10-17
2022-10-24,950.4591674804688,970.5999755859375,980.0,955.4000244140625,975.0,79342,2022-10-24
2022-10-31,935.9173583984375,955.75,975.5,946.75,975.5,111955,2022-10-31
2022-11-07,979.640869140625,1000.4000244140625,1026.0,957.0999755859375,957.0999755859375,178793,2022-11-07
2022-11-14,902.7698364257812,921.9000244140625,968.4000244140625,916.0,960.0,180535,2022-11-14
2022-11-21,911.7788696289062,931.0999755859375,948.9500122070312,918.1500244140625,932.5999755859375,88368,2022-11-21
2022-11-28,937.8269653320312,957.7000122070312,971.0,924.7000122070312,938.2000122070312,108620,2022-11-28
2022-12-05,930.97216796875,950.7000122070312,974.3499755859375,939.3499755859375,962.5,116752,2022-12-05
2022-12-12,931.265869140625,951.0,963.9000244140625,935.0,951.0,89213,2022-12-12
2022-12-19,905.8543701171875,925.0499877929688,1025.0,913.5,950.0499877929688,270325,2022-12-19
2022-12-26,991.5875854492188,1012.5999755859375,1027.9000244140625,915.0,929.7000122070312,238058,2022-12-26
2023-01-02,1054.9451904296875,1077.300048828125,1123.800048828125,1012.0,1012.5999755859375,478895,2023-01-02
2023-01-09,1024.3436279296875,1046.050048828125,1097.0,1020.3499755859375,1085.0,161830,2023-01-09
2023-01-16,1097.54248046875,1120.800048828125,1141.0,1006.0,1051.300048828125,297490,2023-01-16
2023-01-23,1007.5983276367188,1028.949951171875,1148.800048828125,1015.0499877929688,1123.449951171875,268304,2023-01-23
2023-01-30,990.657470703125,1011.6500244140625,1068.0,994.9000244140625,1034.0999755859375,156261,2023-01-30
2023-02-06,1002.3594360351562,1023.5999755859375,1048.949951171875,1000.0,1012.7000122070312,124161,2023-02-06
2023-02-13,919.5638427734375,939.0499877929688,1060.0,935.0,1028.699951171875,220366,2023-02-13
2023-02-20,898.3632202148438,917.4000244140625,953.0,911.5499877929688,942.8499755859375,135093,2023-02-20
2023-02-27,895.7681274414062,914.75,948.0999755859375,902.5,917.4000244140625,96812,2023-02-27
2023-03-06,899.2445068359375,918.2999877929688,935.9500122070312,896.5,919.3499755859375,97402,2023-03-06
2023-03-13,869.3773193359375,887.7999877929688,941.0,884.0499877929688,910.1500244140625,133369,2023-03-13
2023-03-20,833.634765625,851.2999877929688,893.8499755859375,850.0,887.9500122070312,124671,2023-03-20
2023-03-27,783.3993530273438,800.0,859.75,766.5499877929688,859.75,238320,2023-03-27
2023-04-03,829.17919921875,846.75,849.0,802.0999755859375,807.9000244140625,81191,2023-04-03
2023-04-10,830.8928833007812,848.5,867.0,841.1500244140625,854.7999877929688,85391,2023-04-10
2023-04-17,829.6688232421875,847.25,865.9500122070312,834.7000122070312,847.5999755859375,117131,2023-04-17
2023-04-24,887.4934692382812,906.2999877929688,913.4500122070312,836.75,847.25,132317,2023-04-24
2023-05-01,894.8867797851562,913.8499755859375,938.0,906.2999877929688,906.2999877929688,77501,2023-05-01
2023-05-08,942.1846313476562,962.1500244140625,973.0,900.2000122070312,901.5499877929688,192962,2023-05-08
2023-05-15,904.3365478515625,923.5,983.9500122070312,905.0,960.0,202382,2023-05-15
2023-05-22,966.2740478515625,986.75,1034.9000244140625,912.0499877929688,920.0,376879,2023-05-22
2023-05-29,961.9654541015625,982.3499755859375,999.5499877929688,965.5499877929688,985.0,97148,2023-05-29
2023-06-05,960.3985595703125,980.75,1029.0,970.5499877929688,987.25,200690,2023-06-05
2023-06-12,976.801025390625,997.5,1027.949951171875,965.0,981.0,250667,2023-06-12
2023-06-19,948.843505859375,968.9500122070312,1023.0,967.7999877929688,1010.0,130894,2023-06-19
2023-06-26,957.803466796875,978.0999755859375,988.0999755859375,965.0,968.9500122070312,66378,2023-06-26
2023-07-03,1090.3939208984375,1113.5,1124.949951171875,976.0999755859375,978.0999755859375,840370,2023-07-03
2023-07-10,1077.0272216796875,1099.8499755859375,1130.3499755859375,1070.0,1119.949951171875,272027,2023-07-10
2023-07-17,1080.6993408203125,1103.5999755859375,1126.300048828125,1075.050048828125,1111.0,194706,2023-07-17
2023-07-24,1066.353271484375,1088.949951171875,1123.449951171875,1080.0,1103.5999755859375,171662,2023-07-24
2023-07-31,1075.949951171875,1098.75,1206.949951171875,1074.1500244140625,1091.6500244140625,723828,2023-07-31
2023-08-07,1030.904541015625,1052.75,1115.199951171875,1040.0,1105.0,168935,2023-08-07
2023-08-14,1007.3535766601562,1028.699951171875,1036.300048828125,968.1500244140625,1005.0499877929688,251231,2023-08-14
2023-08-21,997.7080078125,1018.8499755859375,1066.6500244140625,1011.0,1029.0,131511,2023-08-21
2023-08-28,1048.1392822265625,1070.3499755859375,1078.6500244140625,987.0499877929688,1012.0499877929688,246501,2023-08-28
2023-09-04,1121.6807861328125,1145.449951171875,1160.0,1075.5999755859375,1080.050048828125,316134,2023-09-04
2023-09-11,1037.90625,1059.9000244140625,1173.6500244140625,1029.5,1165.0,192074,2023-09-11
2023-09-18,1031.1982421875,1053.050048828125,1076.1500244140625,1030.050048828125,1059.9000244140625,120022,2023-09-18
2023-09-25,1020.5733032226562,1036.300048828125,1083.5999755859375,1022.1500244140625,1052.75,153125,2023-09-25
2023-10-02,998.8578491210938,1014.25,1041.5,994.8499755859375,1036.300048828125,124811,2023-10-02
2023-10-09,1031.16015625,1047.050048828125,1077.6500244140625,982.7999877929688,1003.9500122070312,195269,2023-10-09
2023-10-16,1031.7510986328125,1047.6500244140625,1107.0,1038.5999755859375,1047.050048828125,232822,2023-10-16
2023-10-23,1017.5202026367188,1033.199951171875,1051.0,998.5999755859375,1050.0,154308,2023-10-23
2023-10-30,1032.9820556640625,1048.9000244140625,1063.0,1005.0499877929688,1035.0,83285,2023-10-30
2023-11-06,999.005615234375,1014.4000244140625,1087.0,1011.6500244140625,1060.949951171875,165365,2023-11-06
2023-11-13,1013.0885620117188,1028.699951171875,1048.5,1007.7000122070312,1022.9500122070312,144765,2023-11-13
2023-11-20,1087.68896484375,1104.449951171875,1129.25,1035.050048828125,1040.0,559479,2023-11-20
2023-11-27,1139.1953125,1156.75,1183.75,1085.0,1104.449951171875,373147,2023-11-27
2023-12-04,1120.9759521484375,1138.25,1180.0,1112.050048828125,1180.0,230431,2023-12-04
2023-12-11,1172.2855224609375,1190.3499755859375,1235.0999755859375,1140.050048828125,1148.699951171875,470745,2023-12-11
2023-12-18,1133.286376953125,1150.75,1261.0,1095.800048828125,1196.0,614129,2023-12-18
2023-12-25,1172.630126953125,1190.699951171875,1335.5,1149.949951171875,1150.75,1860711,2023-12-25
2024-01-01,1152.0965576171875,1169.8499755859375,1229.0,1156.6500244140625,1209.0,541488,2024-01-01
2024-01-08,1171.1036376953125,1189.1500244140625,1240.0,1162.050048828125,1175.699951171875,671150,2024-01-08
2024-01-15,1106.055908203125,1123.0999755859375,1209.0,1112.0999755859375,1188.050048828125,427683,2024-01-15
2024-01-22,1058.2921142578125,1074.5999755859375,1130.0,1056.8499755859375,1123.0999755859375,262442,2024-01-22
2024-01-29,1075.3294677734375,1091.9000244140625,1140.0,1064.4000244140625,1080.0,676154,2024-01-29
2024-02-05,1060.360107421875,1076.699951171875,1139.0,1059.050048828125,1090.050048828125,470986,2024-02-05
2024-02-12,1040.269775390625,1056.300048828125,1103.0,1001.0999755859375,1099.0,419063,2024-02-12
2024-02-19,1093.647216796875,1110.5,1128.4000244140625,1042.0,1057.0,339996,2024-02-19
2024-02-26,1069.9129638671875,1086.4000244140625,1129.5,1043.9000244140625,1107.8499755859375,226031,2024-02-26
2024-03-04,1069.0758056640625,1085.550048828125,1125.0,1050.0999755859375,1120.949951171875,196177,2024-03-04
2024-03-11,960.7451782226562,975.5499877929688,1090.9000244140625,959.0,1080.0,358853,2024-03-11
2024-03-18,987.3846435546875,1002.5999755859375,1014.0,955.0,979.4500122070312,183398,2024-03-18
2024-03-25,965.5216064453125,980.4000244140625,1020.4000244140625,958.0,1002.5999755859375,202400,2024-03-25
2024-04-01,1078.924072265625,1095.550048828125,1121.3499755859375,990.1500244140625,994.9500122070312,448770,2024-04-01
2024-04-08,1137.2750244140625,1154.800048828125,1203.0,1083.800048828125,1097.75,782669,2024-04-08
2024-04-15,1117.57861328125,1134.800048828125,1177.0,1101.0999755859375,1134.0,306186,2024-04-15
2024-04-22,1208.9208984375,1227.550048828125,1283.949951171875,1135.0,1144.0,908368,2024-04-22
2024-04-29,1254.3704833984375,1273.699951171875,1359.0,1215.699951171875,1230.75,941675,2024-04-29
2024-05-06,1182.0843505859375,1200.300048828125,1344.0,1155.0,1307.0,551453,2024-05-06
2024-05-13,1299.376953125,1319.4000244140625,1347.0,1159.550048828125,1200.0,516799,2024-05-13
2024-05-20,1221.6251220703125,1240.449951171875,1349.0,1232.5,1315.449951171875,349193,2024-05-20
2024-05-27,1120.3851318359375,1137.6500244140625,1252.8499755859375,1121.0999755859375,1250.0,307143,2024-05-27
2024-06-03,1143.67626953125,1161.300048828125,1180.0,1048.0,1159.050048828125,506470,2024-06-03
2024-06-10,1226.5,1245.4000244140625,1303.699951171875,1161.0,1161.0,549712,2024-06-10
2024-06-17,1222.4129638671875,1241.25,1273.449951171875,1215.199951171875,1245.4000244140625,242472,2024-06-17
2024-06-24,1172.1868896484375,1190.25,1259.9000244140625,1175.0,1239.9000244140625,226657,2024-06-24
2024-07-01,1243.8822021484375,1263.050048828125,1288.800048828125,1177.0999755859375,1205.0,415894,2024-07-01
2024-07-08,1217.7349853515625,1236.5,1273.699951171875,1205.5,1269.4000244140625,238342,2024-07-08
2024-07-15,1153.0321044921875,1170.800048828125,1243.0,1166.0,1243.0,195650,2024-07-15
2024-07-22,1137.5703125,1155.0999755859375,1180.050048828125,1111.0999755859375,1160.0,203711,2024-07-22
2024-07-29,1050.31494140625,1066.5,1154.0,1062.800048828125,1138.0,444823,2024-07-29
2024-08-05,995.804931640625,1011.1500244140625,1066.199951171875,993.0,1025.0,323839,2024-08-05
2024-08-12,1022.050537109375,1037.800048828125,1095.0,984.7000122070312,1011.1500244140625,306531,2024-08-12
2024-08-19,1088.870849609375,1105.6500244140625,1129.6500244140625,1049.75,1059.800048828125,338507,2024-08-19
2024-08-26,1133.3848876953125,1150.8499755859375,1172.0,1090.050048828125,1109.9000244140625,406196,2024-08-26
2024-09-02,1082.32177734375,1099.0,1167.550048828125,1090.3499755859375,1161.449951171875,198550,2024-09-02
2024-09-09,1068.091064453125,1084.550048828125,1117.0999755859375,1060.0,1109.4000244140625,164731,2024-09-09
2024-09-16,1182.970703125,1201.199951171875,1240.0,1091.5,1115.0,794914,2024-09-16
2024-09-23,1152.5970458984375,1164.1500244140625,1237.0,1159.0,1210.0,357981,2024-09-23
2024-09-30,1115.0731201171875,1126.25,1198.0,1115.0,1160.0,213518,2024-09-30
2024-10-07,1073.787109375,1084.550048828125,1147.75,1065.0,1131.9000244140625,254871,2024-10-07
2024-10-14,1043.9361572265625,1054.4000244140625,1098.3499755859375,1038.25,1092.9000244140625,150633,2024-10-14
2024-10-21,977.205078125,987.0,1062.1500244140625,975.0,1058.0,203995,2024-10-21
2024-10-28,1036.9561767578125,1047.3499755859375,1052.0,980.5499877929688,994.2000122070312,140382,2024-10-28
2024-11-04,1020.66943359375,1030.9000244140625,1068.1500244140625,1013.9500122070312,1035.0,156840,2024-11-04
2024-11-11,1068.2921142578125,1079.0,1117.0,1017.0,1041.050048828125,268288,2024-11-11
2024-11-18,1051.8568115234375,1062.4000244140625,1109.0,1053.75,1080.8499755859375,126070,2024-11-18
2024-11-25,1055.0745849609375,1065.6500244140625,1088.8499755859375,1051.0,1070.949951171875,140220,2024-11-25
2024-12-02,1175.22021484375,1187.0,1193.0,1055.550048828125,1065.6500244140625,383606,2024-12-02
2024-12-09,1109.875244140625,1121.0,1220.800048828125,1105.300048828125,1197.0,373428,2024-12-09
2024-12-16,1159.97314453125,1171.5999755859375,1239.8499755859375,1121.1500244140625,1129.800048828125,534756,2024-12-16
2024-12-23,1100.7666015625,1111.800048828125,1181.5,1104.550048828125,1174.0,150804,2024-12-23
2024-12-30,1149.082275390625,1160.5999755859375,1175.0,1093.25,1116.1500244140625,176002,2024-12-30
2025-01-06,1042.4510498046875,1052.9000244140625,1178.0,1048.0,1178.0,205914,2025-01-06
2025-01-13,1014.1843872070312,1024.3499755859375,1059.8499755859375,993.0499877929688,1053.0,206067,2025-01-13
2025-01-20,976.6605224609375,986.4500122070312,1044.0,973.0,1027.800048828125,165767,2025-01-20
2025-01-27,961.413330078125,971.0499877929688,991.4000244140625,901.7000122070312,970.0,193101,2025-01-27
2025-02-03,949.7304077148438,959.25,990.0,926.0999755859375,964.75,103272,2025-02-03
2025-02-10,870.9204711914062,879.6500244140625,974.5,872.0999755859375,963.0,230395,2025-02-10
2025-02-17,942.1563110351562,951.5999755859375,959.0,849.0,879.0,208280,2025-02-17
2025-02-24,863.4354248046875,869.0999755859375,945.4000244140625,860.9500122070312,945.0,131577,2025-02-24
2025-03-03,960.3993530273438,966.7000122070312,983.75,845.0,876.7000122070312,429669,2025-03-03
2025-03-10,891.8490600585938,897.7000122070312,974.0,891.0,965.1500244140625,149323,2025-03-10
2025-03-17,916.0403442382812,922.0499877929688,945.7000122070312,891.0,898.1500244140625,203367,2025-03-17
2025-03-24,873.2212524414062,878.9500122070312,950.0,875.0,925.0,355766,2025-03-24
2025-03-31,885.4907836914062,891.2999877929688,935.0,872.0999755859375,878.9500122070312,122872,2025-03-31
2025-04-07,865.3230590820312,871.0,885.0,835.25,855.75,123379,2025-04-07
2025-04-14,902.3799438476562,908.2999877929688,919.0,880.0,880.0,68124,2025-04-14
2025-04-21,957.9156494140625,964.2000122070312,1040.0,910.0,914.3499755859375,451474,2025-04-21
2025-04-28,916.9345092773438,922.9500122070312,982.4000244140625,921.9000244140625,951.0,89484,2025-04-28
2025-05-05,915.891357421875,921.9000244140625,981.9000244140625,901.0,960.4500122070312,116656,2025-05-05
2025-05-12,1000.1386108398438,1006.7000122070312,1026.0,934.0,934.0,218109,2025-05-12
2025-05-19,1011.1165771484375,1017.75,1033.0,983.4500122070312,1012.0,139895,2025-05-19
2025-05-26,1097.0528564453125,1104.25,1127.949951171875,1011.0999755859375,1020.9000244140625,884720,2025-05-26
2025-06-02,1083.4918212890625,1090.5999755859375,1147.0999755859375,1068.0999755859375,1115.0,464432,2025-06-02
2025-06-09,1206.699951171875,1206.699951171875,1264.0,1109.0,1109.9000244140625,1260394,2025-06-09
2025-06-16,1139.199951171875,1139.199951171875,1214.800048828125,1120.800048828125,1208.0,286238,2025-06-16
2025-06-23,1224.0,1224.0,1245.0999755859375,1140.300048828125,1148.0,411905,2025-06-23
2025-06-30,1214.5999755859375,1214.5999755859375,1264.0,1195.5,1241.9000244140625,392897,2025-06-30
2025-07-07,1153.5999755859375,1153.5999755859375,1245.0,1142.699951171875,1214.699951171875,227699,2025-07-07
2025-07-14,1143.199951171875,1143.199951171875,1160.0,1131.0999755859375,1150.0,56679,2025-07-14
