Date,Adj Close_SHK.NS,Close_SHK.NS,High_SHK.NS,Low_SHK.NS,Open_SHK.NS,Volume_SHK.NS,Date
2021-03-22,109.29911804199219,112.6500015258789,117.5,109.5,115.30000305175781,925515,2021-03-22
2021-03-29,109.68721771240234,113.05000305175781,116.94999694824219,110.6500015258789,112.6500015258789,567662,2021-03-29
2021-04-05,125.55086517333984,129.39999389648438,131.9499969482422,110.05000305175781,112.19999694824219,5094821,2021-04-05
2021-04-12,129.57742309570312,133.5500030517578,137.5,118.0,125.80000305175781,3087865,2021-04-12
2021-04-19,124.96871948242188,128.8000030517578,133.4499969482422,123.94999694824219,129.9499969482422,1609398,2021-04-19
2021-04-26,134.13760375976562,138.25,145.89999389648438,128.85000610351562,129.64999389648438,9129713,2021-04-26
2021-05-03,147.86669921875,152.39999389648438,155.39999389648438,137.0500030517578,138.1999969482422,4929502,2021-05-03
2021-05-10,139.91062927246094,144.1999969482422,158.6999969482422,142.35000610351562,153.0500030517578,2259238,2021-05-10
2021-05-17,148.7399444580078,153.3000030517578,154.89999389648438,144.85000610351562,145.5,1450596,2021-05-17
2021-05-24,156.69601440429688,161.5,168.0,152.0,154.5,5256201,2021-05-24
2021-05-31,152.62095642089844,157.3000030517578,164.64999389648438,151.0,163.0,2221719,2021-05-31
2021-06-07,150.19532775878906,154.8000030517578,163.89999389648438,153.5,157.0,1332238,2021-06-07
2021-06-14,168.43609619140625,173.60000610351562,176.4499969482422,151.5500030517578,155.9499969482422,7401672,2021-06-14
2021-06-21,171.54090881347656,176.8000030517578,186.5,168.5,168.75,4170978,2021-06-21
2021-06-28,177.60499572753906,183.0500030517578,184.75,170.14999389648438,178.14999389648438,2257598,2021-06-28
2021-07-05,162.56605529785156,167.5500030517578,189.8000030517578,161.39999389648438,184.5,2813926,2021-07-05
2021-07-12,162.95416259765625,167.9499969482422,173.75,166.0,168.89999389648438,1446825,2021-07-12
2021-07-19,156.64752197265625,161.4499969482422,171.0,160.89999389648438,165.5500030517578,793345,2021-07-19
2021-07-26,164.4095458984375,169.4499969482422,171.39999389648438,160.25,161.0,1388077,2021-07-26
2021-08-02,167.12625122070312,172.25,182.1999969482422,169.0,169.89999389648438,2189237,2021-08-02
2021-08-09,150.2295684814453,154.14999389648438,173.9499969482422,146.39999389648438,173.0,3079438,2021-08-09
2021-08-16,138.9733428955078,142.60000610351562,155.39999389648438,141.0500030517578,154.14999389648438,849479,2021-08-16
2021-08-23,145.60037231445312,149.39999389648438,150.75,135.0,143.35000610351562,1023088,2021-08-23
2021-08-30,160.17018127441406,164.35000610351562,170.0,145.64999389648438,150.60000610351562,4490041,2021-08-30
2021-09-06,164.0684356689453,168.35000610351562,173.8000030517578,155.10000610351562,164.35000610351562,3071788,2021-09-06
2021-09-13,164.0684356689453,168.35000610351562,175.5,161.5500030517578,168.64999389648438,3068676,2021-09-13
2021-09-20,155.78460693359375,159.85000610351562,168.0,158.5,166.0,921404,2021-09-20
2021-09-27,150.3757781982422,154.3000030517578,164.25,151.0,160.39999389648438,1227275,2021-09-27
2021-10-04,153.00709533691406,157.0,166.39999389648438,152.64999389648438,154.25,1834701,2021-10-04
2021-10-11,151.30160522460938,155.25,159.75,154.60000610351562,157.0,663498,2021-10-11
2021-10-18,145.64910888671875,149.4499969482422,156.89999389648438,146.35000610351562,153.0,821310,2021-10-18
2021-10-25,154.76132202148438,158.8000030517578,161.0500030517578,142.0,146.60000610351562,2111119,2021-10-25
2021-11-01,148.62155151367188,152.5,157.8000030517578,143.60000610351562,157.8000030517578,1866342,2021-11-01
2021-11-08,169.3311004638672,173.75,207.4499969482422,150.14999389648438,154.0,22545268,2021-11-08
2021-11-15,154.51768493652344,158.5500030517578,178.0,157.0500030517578,171.60000610351562,2413242,2021-11-15
2021-11-22,149.3524627685547,153.25,163.89999389648438,151.14999389648438,158.1999969482422,1521167,2021-11-22
2021-11-29,148.2804412841797,152.14999389648438,157.89999389648438,141.39999389648438,151.60000610351562,1579735,2021-11-29
2021-12-06,150.42449951171875,154.35000610351562,156.9499969482422,148.0,152.10000610351562,1190994,2021-12-06
2021-12-13,148.0367889404297,151.89999389648438,165.8000030517578,150.5,157.0,2402295,2021-12-13
2021-12-20,145.11309814453125,148.89999389648438,151.9499969482422,143.25,151.89999389648438,976966,2021-12-20
2021-12-27,151.05795288085938,155.0,157.0,148.10000610351562,149.8000030517578,761403,2021-12-27
2022-01-03,159.58543395996094,163.75,171.8000030517578,154.64999389648438,154.9499969482422,2547785,2022-01-03
2022-01-10,158.95196533203125,163.10000610351562,168.0500030517578,162.0500030517578,168.0,916186,2022-01-10
2022-01-17,151.93507385253906,155.89999389648438,171.25,154.25,163.9499969482422,1576398,2022-01-17
2022-01-24,157.05154418945312,161.14999389648438,166.9499969482422,148.0,155.89999389648438,1096856,2022-01-24
2022-01-31,149.0601043701172,152.9499969482422,164.1999969482422,152.39999389648438,162.39999389648438,756151,2022-01-31
2022-02-07,150.71685791015625,154.64999389648438,157.9499969482422,148.0,154.89999389648438,1229233,2022-02-07
2022-02-14,144.38217163085938,148.14999389648438,153.5500030517578,145.60000610351562,152.0,1147217,2022-02-14
2022-02-21,141.40975952148438,145.10000610351562,148.5,136.0,147.14999389648438,846168,2022-02-21
2022-02-28,141.40975952148438,145.10000610351562,151.4499969482422,142.60000610351562,145.10000610351562,565818,2022-02-28
2022-03-07,141.7021026611328,145.39999389648438,146.89999389648438,139.75,144.5,2126395,2022-03-07
2022-03-14,139.94789123535156,143.60000610351562,150.14999389648438,142.0500030517578,147.0,475522,2022-03-14
2022-03-21,137.99876403808594,141.60000610351562,147.6999969482422,141.1999969482422,144.0,592229,2022-03-21
2022-03-28,142.043212890625,145.75,146.1999969482422,135.10000610351562,140.1999969482422,1489170,2022-03-28
2022-04-04,149.9372100830078,153.85000610351562,157.0,141.5500030517578,146.6999969482422,1310889,2022-04-04
2022-04-11,158.36721801757812,162.5,165.0,152.85000610351562,153.89999389648438,1222896,2022-04-11
2022-04-18,156.41807556152344,160.5,166.5,150.5,162.5,1379226,2022-04-18
2022-04-25,151.20413208007812,155.14999389648438,164.8000030517578,153.5500030517578,159.8000030517578,834815,2022-04-25
2022-05-02,137.3652801513672,140.9499969482422,154.0,138.5,151.10000610351562,579582,2022-05-02
2022-05-09,126.88867950439453,130.1999969482422,142.5500030517578,128.1999969482422,140.0,993591,2022-05-09
2022-05-16,132.1026153564453,135.5500030517578,139.5500030517578,129.75,131.25,389818,2022-05-16
2022-05-23,126.15776062011719,129.4499969482422,138.60000610351562,127.94999694824219,136.0,377677,2022-05-23
2022-05-30,126.83995819091797,130.14999389648438,134.8000030517578,126.3499984741211,131.0,602851,2022-05-30
2022-06-06,125.18318939208984,128.4499969482422,131.39999389648438,126.5999984741211,130.14999389648438,492566,2022-06-06
2022-06-13,126.20648956298828,129.5,145.6999969482422,126.0,128.0,1703702,2022-06-13
2022-06-20,131.90771484375,135.35000610351562,135.9499969482422,125.80000305175781,129.0,373427,2022-06-20
2022-06-27,131.56661987304688,135.0,140.0,133.1999969482422,137.89999389648438,276722,2022-06-27
2022-07-04,135.70852661132812,139.25,141.0,132.14999389648438,132.35000610351562,916678,2022-07-04
2022-07-11,133.80812072753906,137.3000030517578,139.14999389648438,135.4499969482422,139.0,294233,2022-07-11
2022-07-18,137.02418518066406,140.60000610351562,147.89999389648438,137.0,137.3000030517578,737642,2022-07-18
2022-07-25,135.70852661132812,139.25,147.5,138.3000030517578,141.0,293077,2022-07-25
2022-08-01,135.07505798339844,138.60000610351562,145.60000610351562,138.0,139.9499969482422,289330,2022-08-01
2022-08-08,137.4632568359375,140.3000030517578,142.0500030517578,135.39999389648438,140.64999389648438,210618,2022-08-08
2022-08-15,140.10867309570312,143.0,153.0,139.10000610351562,140.3000030517578,704953,2022-08-15
2022-08-22,139.47181701660156,142.35000610351562,144.75,139.3000030517578,142.9499969482422,249708,2022-08-22
2022-08-29,139.3738250732422,142.25,146.60000610351562,139.8000030517578,140.6999969482422,329554,2022-08-29
2022-09-05,146.6242218017578,149.64999389648438,156.0,141.64999389648438,142.0,1214953,2022-09-05
2022-09-12,145.88937377929688,148.89999389648438,162.0,147.0,151.4499969482422,2233952,2022-09-12
2022-09-19,138.49205017089844,141.35000610351562,150.0,141.0500030517578,148.89999389648438,586280,2022-09-19
2022-09-26,137.5612335205078,140.39999389648438,146.8000030517578,136.25,140.75,2039306,2022-09-26
2022-10-03,145.3994903564453,148.39999389648438,152.5500030517578,138.5500030517578,140.39999389648438,783538,2022-10-03
2022-10-10,135.79763793945312,138.60000610351562,148.0,137.0,144.89999389648438,442743,2022-10-10
2022-10-17,137.21832275390625,140.0500030517578,143.0,138.0,140.0,356529,2022-10-17
2022-10-24,133.3481903076172,136.10000610351562,140.1999969482422,135.0,139.39999389648438,296854,2022-10-24
2022-10-31,134.27899169921875,137.0500030517578,141.0,135.5500030517578,138.10000610351562,584666,2022-10-31
2022-11-07,129.42906188964844,132.10000610351562,137.64999389648438,130.39999389648438,137.0500030517578,362330,2022-11-07
2022-11-14,134.71987915039062,137.5,138.85000610351562,126.25,132.0,1357111,2022-11-14
2022-11-21,135.89561462402344,138.6999969482422,139.89999389648438,134.10000610351562,137.60000610351562,962433,2022-11-21
2022-11-28,134.6219024658203,137.39999389648438,140.0,136.0,138.0,525173,2022-11-28
2022-12-05,140.5985565185547,143.5,148.9499969482422,137.0,137.0,2425846,2022-12-05
2022-12-12,139.61878967285156,142.5,149.1999969482422,142.0,143.64999389648438,695915,2022-12-12
2022-12-19,135.25875854492188,138.0500030517578,144.64999389648438,133.60000610351562,142.5500030517578,859918,2022-12-19
2022-12-26,139.56979370117188,142.4499969482422,143.89999389648438,133.14999389648438,135.0500030517578,1004324,2022-12-26
2023-01-02,138.8349609375,141.6999969482422,147.5,140.3000030517578,143.10000610351562,662683,2023-01-02
2023-01-09,140.54957580566406,143.4499969482422,146.3000030517578,140.5,142.9499969482422,444982,2023-01-09
2023-01-16,139.17788696289062,142.0500030517578,145.6999969482422,141.0,144.89999389648438,359519,2023-01-16
2023-01-23,138.0021514892578,140.85000610351562,144.4499969482422,139.89999389648438,142.0,263529,2023-01-23
2023-01-30,119.19035339355469,121.6500015258789,143.0,115.0999984741211,140.0500030517578,1828346,2023-01-30
2023-02-06,117.5737075805664,120.0,124.3499984741211,118.6500015258789,119.0,510417,2023-02-06
2023-02-13,113.3116683959961,115.6500015258789,120.5,111.25,120.25,566605,2023-02-13
2023-02-20,108.16781616210938,110.4000015258789,117.3499984741211,110.0,115.6500015258789,600185,2023-02-20
2023-02-27,109.14759826660156,111.4000015258789,114.8499984741211,106.94999694824219,110.4000015258789,721182,2023-02-27
2023-03-06,102.73002624511719,104.8499984741211,112.5999984741211,104.55000305175781,112.5,626292,2023-03-06
2023-03-13,92.09940338134766,94.0,106.0,92.80000305175781,106.0,823830,2023-03-13
2023-03-20,84.40812683105469,86.1500015258789,96.1500015258789,85.55000305175781,94.55000305175781,1304841,2023-03-20
2023-03-27,97.48820495605469,99.5,100.94999694824219,81.6500015258789,86.05000305175781,3215777,2023-03-27
2023-04-03,101.79924011230469,103.9000015258789,108.0,99.6500015258789,100.44999694824219,414419,2023-04-03
2023-04-10,102.4850845336914,104.5999984741211,107.0,103.0,104.69999694824219,206594,2023-04-10
2023-04-17,113.8995361328125,116.25,117.8499984741211,103.94999694824219,104.0,813748,2023-04-17
2023-04-24,112.72380065917969,115.05000305175781,117.0999984741211,113.19999694824219,117.0999984741211,372021,2023-04-24
2023-05-01,106.9430923461914,109.1500015258789,116.80000305175781,108.80000305175781,115.05000305175781,450949,2023-05-01
2023-05-08,103.51385498046875,105.6500015258789,113.44999694824219,104.44999694824219,109.94999694824219,1578832,2023-05-08
2023-05-15,103.5628433227539,105.69999694824219,111.55000305175781,103.5999984741211,105.94999694824219,910804,2023-05-15
2023-05-22,104.10172271728516,106.25,109.80000305175781,104.44999694824219,104.5,323812,2023-05-22
2023-05-29,106.84510803222656,109.05000305175781,113.0999984741211,102.69999694824219,107.4000015258789,1701755,2023-05-29
2023-06-05,112.2339096069336,114.55000305175781,121.5999984741211,109.44999694824219,109.9000015258789,1812143,2023-06-05
2023-06-12,115.07526397705078,117.44999694824219,120.44999694824219,113.0,115.69999694824219,622694,2023-06-12
2023-06-19,114.04650115966797,116.4000015258789,120.6500015258789,115.05000305175781,117.44999694824219,804623,2023-06-19
2023-06-26,114.73234558105469,117.0999984741211,121.0,115.75,116.0,725053,2023-06-26
2023-07-03,115.81009674072266,118.19999694824219,122.9000015258789,116.75,117.0999984741211,914797,2023-07-03
2023-07-10,113.26268005371094,115.5999984741211,119.0,111.0999984741211,118.8499984741211,634136,2023-07-10
2023-07-17,111.64603424072266,113.94999694824219,118.5,113.0999984741211,115.0,408684,2023-07-17
2023-07-24,112.91974639892578,115.25,117.0,112.5,114.5,466270,2023-07-24
2023-07-31,129.52703857421875,132.1999969482422,133.5,115.25,115.25,2356416,2023-07-31
2023-08-07,145.23582458496094,145.75,150.5500030517578,126.69999694824219,133.0500030517578,7777053,2023-08-07
2023-08-14,148.0259552001953,148.5500030517578,157.8000030517578,141.8000030517578,146.8000030517578,6849959,2023-08-14
2023-08-21,155.15072631835938,155.6999969482422,163.0,142.4499969482422,148.6999969482422,6994988,2023-08-21
2023-08-28,163.27198791503906,163.85000610351562,169.1999969482422,155.64999389648438,155.6999969482422,4954828,2023-08-28
2023-09-04,167.40733337402344,168.0,172.89999389648438,160.8000030517578,166.0,4919343,2023-09-04
2023-09-11,160.8306121826172,161.39999389648438,169.39999389648438,145.64999389648438,168.0,2486396,2023-09-11
2023-09-18,154.35354614257812,154.89999389648438,159.9499969482422,151.5,159.8000030517578,968227,2023-09-18
2023-09-25,153.70584106445312,154.25,163.25,153.5,155.5,1663313,2023-09-25
2023-10-02,152.8588409423828,153.39999389648438,158.3000030517578,149.14999389648438,154.25,936087,2023-10-02
2023-10-09,155.0012664794922,155.5500030517578,158.8000030517578,148.0,152.8000030517578,1151430,2023-10-09
2023-10-16,148.6736602783203,149.1999969482422,158.3000030517578,148.75,156.0,677308,2023-10-16
2023-10-23,140.5524139404297,141.0500030517578,149.89999389648438,128.60000610351562,148.0500030517578,1032213,2023-10-23
2023-10-30,146.8800048828125,147.39999389648438,150.9499969482422,139.14999389648438,142.10000610351562,641045,2023-10-30
2023-11-06,148.6736602783203,149.1999969482422,158.85000610351562,145.89999389648438,152.0,2752766,2023-11-06
2023-11-13,153.25743103027344,153.8000030517578,162.3000030517578,149.5,149.5,1654760,2023-11-13
2023-11-20,151.76272583007812,152.3000030517578,164.0500030517578,151.1999969482422,154.60000610351562,1835930,2023-11-20
2023-11-27,164.9659881591797,165.5500030517578,167.5,152.0,152.3000030517578,3876880,2023-11-27
2023-12-04,153.90513610839844,154.4499969482422,168.0,151.8000030517578,166.75,3555430,2023-12-04
2023-12-11,148.52418518066406,149.0500030517578,156.35000610351562,148.3000030517578,153.0,1801304,2023-12-11
2023-12-18,144.04006958007812,144.5500030517578,153.89999389648438,136.10000610351562,150.9499969482422,2058830,2023-12-18
2023-12-25,144.9368896484375,145.4499969482422,149.3000030517578,143.14999389648438,144.5500030517578,1259503,2023-12-25
2024-01-01,167.30767822265625,167.89999389648438,175.0,143.35000610351562,146.64999389648438,13974236,2024-01-01
2024-01-08,181.25830078125,181.89999389648438,188.3000030517578,168.89999389648438,175.0,8094137,2024-01-08
2024-01-15,170.94480895996094,171.5500030517578,189.0,168.0500030517578,185.89999389648438,3568937,2024-01-15
2024-01-22,172.83810424804688,173.4499969482422,175.8000030517578,161.5500030517578,171.5500030517578,1892899,2024-01-22
2024-01-29,166.6599884033203,167.25,177.1999969482422,164.64999389648438,176.64999389648438,2363478,2024-01-29
2024-02-05,206.96728515625,207.6999969482422,211.8000030517578,165.10000610351562,167.10000610351562,14138008,2024-02-05
2024-02-12,207.66481018066406,208.39999389648438,226.35000610351562,194.0,209.75,8968018,2024-02-12
2024-02-19,207.51535034179688,208.25,221.0,196.5500030517578,210.0,4451676,2024-02-19
2024-02-26,205.22344970703125,205.9499969482422,210.5500030517578,193.25,209.85000610351562,2427423,2024-02-26
2024-03-04,208.4619903564453,209.1999969482422,219.39999389648438,203.6999969482422,216.60000610351562,3000907,2024-03-04
2024-03-11,190.0770721435547,190.75,210.60000610351562,163.60000610351562,209.39999389648438,4372537,2024-03-11
2024-03-18,203.52944946289062,204.25,206.5,181.6999969482422,191.0,2412480,2024-03-18
2024-03-25,204.77503967285156,205.5,213.39999389648438,200.9499969482422,204.25,1090635,2024-03-25
2024-04-01,211.2521209716797,212.0,219.60000610351562,205.5500030517578,208.8000030517578,1858122,2024-04-01
2024-04-08,206.319580078125,207.0500030517578,216.0,206.10000610351562,212.9499969482422,1357670,2024-04-08
2024-04-15,202.3000030517578,202.3000030517578,214.0,196.3000030517578,202.5500030517578,1033603,2024-04-15
2024-04-22,205.89999389648438,205.89999389648438,232.0,202.39999389648438,202.39999389648438,7803569,2024-04-22
2024-04-29,196.5500030517578,196.5500030517578,209.0,193.3000030517578,207.1999969482422,2385377,2024-04-29
2024-05-06,190.8000030517578,190.8000030517578,201.5,185.9499969482422,200.0,2236674,2024-05-06
2024-05-13,194.3000030517578,194.3000030517578,198.0500030517578,186.5,192.8000030517578,737465,2024-05-13
2024-05-20,199.4499969482422,199.4499969482422,202.5,194.3000030517578,194.3000030517578,1240079,2024-05-20
2024-05-27,192.60000610351562,192.60000610351562,205.5,186.0500030517578,199.8000030517578,2150293,2024-05-27
2024-06-03,197.8000030517578,197.8000030517578,199.0,171.0,198.8000030517578,2109600,2024-06-03
2024-06-10,202.85000610351562,202.85000610351562,208.0,196.47000122070312,198.49000549316406,2644419,2024-06-10
2024-06-17,207.64999389648438,207.64999389648438,215.5500030517578,201.5,202.85000610351562,2683568,2024-06-17
2024-06-24,185.4499969482422,185.4499969482422,207.64999389648438,184.5,206.75,3190409,2024-06-24
2024-07-01,193.61000061035156,193.61000061035156,200.89999389648438,186.5,186.5,2306986,2024-07-01
2024-07-08,191.3300018310547,191.3300018310547,200.10000610351562,189.0,194.5,2038305,2024-07-08
2024-07-15,189.2100067138672,189.2100067138672,194.25999450683594,186.30999755859375,192.77000427246094,920507,2024-07-15
2024-07-22,196.08999633789062,196.08999633789062,201.7899932861328,183.25,185.0,1541189,2024-07-22
2024-07-29,188.47999572753906,188.47999572753906,203.8000030517578,187.5,197.89999389648438,1649482,2024-07-29
2024-08-05,190.92999267578125,190.92999267578125,192.7899932861328,180.10000610351562,185.00999450683594,1139474,2024-08-05
2024-08-12,212.67999267578125,212.67999267578125,220.0,180.0,192.8000030517578,7088179,2024-08-12
2024-08-19,235.66000366210938,235.66000366210938,240.89999389648438,212.9499969482422,212.9499969482422,8191826,2024-08-19
2024-08-26,247.0800018310547,247.0800018310547,256.20001220703125,234.22999572753906,237.0,5777511,2024-08-26
2024-09-02,245.9499969482422,245.9499969482422,253.6999969482422,240.0500030517578,247.0,3673642,2024-09-02
2024-09-09,271.1400146484375,271.1400146484375,274.8999938964844,240.52999877929688,247.86000061035156,5893104,2024-09-09
2024-09-16,254.72999572753906,254.72999572753906,277.0,252.0,273.0,3223008,2024-09-16
2024-09-23,300.1400146484375,300.1400146484375,323.8699951171875,247.44000244140625,255.0,26483585,2024-09-23
2024-09-30,301.95001220703125,301.95001220703125,312.0,281.04998779296875,300.739990234375,5685738,2024-09-30
2024-10-07,327.29998779296875,327.29998779296875,331.0,290.1499938964844,307.0,7077721,2024-10-07
2024-10-14,319.3999938964844,319.3999938964844,336.25,311.04998779296875,327.0,2322632,2024-10-14
2024-10-21,279.0,279.0,323.6499938964844,275.25,319.3500061035156,2911308,2024-10-21
2024-10-28,303.0,303.0,304.95001220703125,271.20001220703125,281.79998779296875,2480180,2024-10-28
2024-11-04,302.04998779296875,302.04998779296875,319.45001220703125,289.29998779296875,302.0,1729081,2024-11-04
2024-11-11,282.1499938964844,282.1499938964844,301.95001220703125,276.5,300.70001220703125,914590,2024-11-11
2024-11-18,266.8500061035156,266.8500061035156,278.1000061035156,255.0,278.1000061035156,2113709,2024-11-18
2024-11-25,281.95001220703125,281.95001220703125,287.0,270.0,272.8500061035156,1250178,2024-11-25
2024-12-02,278.8999938964844,278.8999938964844,291.6000061035156,275.1000061035156,282.0,1213983,2024-12-02
2024-12-09,270.1000061035156,270.1000061035156,287.8999938964844,263.0,280.95001220703125,1130867,2024-12-09
2024-12-16,252.4499969482422,252.4499969482422,275.8999938964844,251.5,272.20001220703125,1557109,2024-12-16
2024-12-23,251.0,251.0,256.1000061035156,244.0,254.85000610351562,655387,2024-12-23
2024-12-30,258.489990234375,258.489990234375,268.75,237.10000610351562,252.5,1668258,2024-12-30
2025-01-06,223.19000244140625,223.19000244140625,260.25,220.52999877929688,260.25,3264492,2025-01-06
2025-01-13,226.66000366210938,226.66000366210938,229.24000549316406,210.4199981689453,218.02999877929688,913086,2025-01-13
2025-01-20,209.36000061035156,209.36000061035156,229.89999389648438,204.99000549316406,226.66000366210938,1308635,2025-01-20
2025-01-27,209.3800048828125,209.3800048828125,216.39999389648438,188.9499969482422,203.0,1277510,2025-01-27
2025-02-03,211.17999267578125,211.17999267578125,222.89999389648438,203.30999755859375,208.0,753527,2025-02-03
2025-02-10,177.0399932861328,177.0399932861328,210.74000549316406,172.61000061035156,210.74000549316406,1810065,2025-02-10
2025-02-17,169.24000549316406,169.24000549316406,180.22999572753906,163.41000366210938,177.0399932861328,2233797,2025-02-17
2025-02-24,165.50999450683594,165.50999450683594,184.89999389648438,161.39999389648438,169.2100067138672,2492573,2025-02-24
2025-03-03,187.25,187.25,189.60000610351562,156.61000061035156,166.39999389648438,2391238,2025-03-03
2025-03-10,170.99000549316406,170.99000549316406,188.89999389648438,169.42999267578125,187.25,1450210,2025-03-10
2025-03-17,184.63999938964844,184.63999938964844,189.58999633789062,171.49000549316406,171.49000549316406,1311684,2025-03-17
2025-03-24,176.60000610351562,176.60000610351562,192.0,175.5500030517578,186.63999938964844,2439909,2025-03-24
2025-03-31,174.10000610351562,174.10000610351562,189.99000549316406,171.00999450683594,176.60000610351562,1765010,2025-03-31
2025-04-07,176.77999877929688,176.77999877929688,179.97000122070312,160.0,161.5,1013459,2025-04-07
2025-04-14,201.89999389648438,201.89999389648438,212.1300048828125,176.77999877929688,176.77999877929688,4572128,2025-04-14
2025-04-21,204.88999938964844,204.88999938964844,219.27000427246094,197.25999450683594,203.8000030517578,2626137,2025-04-21
2025-04-28,197.6300048828125,197.6300048828125,212.27000427246094,197.2100067138672,204.85000610351562,945023,2025-04-28
2025-05-05,190.82000732421875,190.82000732421875,202.69000244140625,184.8699951171875,199.99000549316406,862054,2025-05-05
2025-05-12,201.64999389648438,201.64999389648438,207.0,197.0,200.0,1974830,2025-05-12
2025-05-19,235.6300048828125,235.6300048828125,244.89999389648438,203.5,205.0,6235873,2025-05-19
2025-05-26,243.67999267578125,243.67999267578125,254.0500030517578,229.30999755859375,238.0,2302452,2025-05-26
2025-06-02,242.67999267578125,242.67999267578125,252.14999389648438,239.3300018310547,246.0,1489890,2025-06-02
2025-06-09,238.5399932861328,238.5399932861328,252.0,234.00999450683594,242.99000549316406,1344617,2025-06-09
2025-06-16,239.80999755859375,239.80999755859375,249.72999572753906,235.22000122070312,237.99000549316406,1079596,2025-06-16
2025-06-23,228.1199951171875,228.1199951171875,254.0,227.10000610351562,239.75,2180617,2025-06-23
2025-06-30,234.77999877929688,234.77999877929688,239.2100067138672,228.1300048828125,230.0,1360621,2025-06-30
2025-07-07,228.80999755859375,228.80999755859375,237.75999450683594,227.6199951171875,234.77999877929688,1002485,2025-07-07
2025-07-14,233.1199951171875,233.1199951171875,233.69000244140625,225.6999969482422,229.89999389648438,256744,2025-07-14
