Date,Adj Close_ZYDUSWELL.NS,Close_ZYDUSWELL.NS,High_ZYDUSWELL.NS,Low_ZYDUSWELL.NS,Open_ZYDUSWELL.NS,Volume_ZYDUSWELL.NS,Date
2021-09-20,2324.34130859375,2352.10009765625,2476.85009765625,2322.0,2407.0,179538,2021-09-20
2021-09-27,2293.55908203125,2320.949951171875,2398.949951171875,2280.0,2352.10009765625,184554,2021-09-27
2021-10-04,2338.818359375,2366.75,2395.64990234375,2301.0,2339.0,556916,2021-10-04
2021-10-11,2286.83935546875,2314.14990234375,2390.0,2305.0,2390.0,84389,2021-10-11
2021-10-18,2111.18701171875,2136.39990234375,2331.64990234375,2112.75,2314.89990234375,157264,2021-10-18
2021-10-25,2030.2535400390625,2054.5,2216.949951171875,2031.0,2138.300048828125,180474,2021-10-25
2021-11-01,2028.0794677734375,2052.300048828125,2069.0,1981.0,2054.5,226654,2021-11-01
2021-11-08,2032.97119140625,2057.25,2099.0,2001.5,2065.5,167727,2021-11-08
2021-11-15,1994.974853515625,2018.800048828125,2082.64990234375,2000.050048828125,2060.0,59007,2021-11-15
2021-11-22,1995.3701171875,2019.199951171875,2047.949951171875,1981.050048828125,2034.0,59159,2021-11-22
2021-11-29,1892.3997802734375,1915.0,2018.300048828125,1906.8499755859375,1997.0,73845,2021-11-29
2021-12-06,1961.4749755859375,1984.9000244140625,2020.1500244140625,1898.0,1929.75,88747,2021-12-06
2021-12-13,1856.47900390625,1878.6500244140625,2013.0,1864.1500244140625,2013.0,55161,2021-12-13
2021-12-20,1850.8955078125,1873.0,1911.0,1810.0,1853.0,99303,2021-12-20
2021-12-27,1862.2598876953125,1884.5,1940.0,1854.949951171875,1870.550048828125,64633,2021-12-27
2022-01-03,1822.880126953125,1844.6500244140625,1900.199951171875,1836.0,1881.0,89187,2022-01-03
2022-01-10,1839.1854248046875,1861.1500244140625,1884.0,1840.0999755859375,1850.25,182488,2022-01-10
2022-01-17,1683.8900146484375,1704.0,1880.050048828125,1701.0999755859375,1841.199951171875,279120,2022-01-17
2022-01-24,1702.4681396484375,1722.800048828125,1752.199951171875,1615.0,1709.0,310345,2022-01-24
2022-01-31,1652.811279296875,1672.550048828125,1820.0,1661.550048828125,1737.1500244140625,454858,2022-01-31
2022-02-07,1478.5423583984375,1496.199951171875,1747.949951171875,1481.0,1670.0,727322,2022-02-07
2022-02-14,1530.1263427734375,1548.4000244140625,1571.4000244140625,1430.0,1480.0,373386,2022-02-14
2022-02-21,1583.4395751953125,1602.3499755859375,1628.550048828125,1431.0,1550.0,344688,2022-02-21
2022-02-28,1546.13525390625,1564.5999755859375,1610.0,1530.300048828125,1575.0,309571,2022-02-28
2022-03-07,1504.630859375,1522.5999755859375,1577.949951171875,1471.0,1522.0,206468,2022-03-07
2022-03-14,1479.92578125,1497.5999755859375,1548.75,1481.050048828125,1535.5999755859375,155121,2022-03-14
2022-03-21,1457.740966796875,1475.1500244140625,1527.550048828125,1460.0,1492.0,437235,2022-03-21
2022-03-28,1541.1942138671875,1559.5999755859375,1565.0,1442.050048828125,1475.1500244140625,248758,2022-03-28
2022-04-04,1606.6622314453125,1625.8499755859375,1663.699951171875,1561.0999755859375,1575.8499755859375,209463,2022-04-04
2022-04-11,1648.8585205078125,1668.550048828125,1693.8499755859375,1601.0999755859375,1643.050048828125,87619,2022-04-11
2022-04-18,1624.6968994140625,1644.0999755859375,1676.8499755859375,1580.0,1675.0,89519,2022-04-18
2022-04-25,1688.781494140625,1708.949951171875,1721.0,1614.050048828125,1640.0,135583,2022-04-25
2022-05-02,1608.83642578125,1628.050048828125,1814.0,1610.5999755859375,1706.0,135557,2022-05-02
2022-05-09,1564.663818359375,1583.3499755859375,1630.0,1522.0,1628.050048828125,97959,2022-05-09
2022-05-16,1530.422607421875,1548.699951171875,1686.4000244140625,1545.949951171875,1601.5,159439,2022-05-16
2022-05-23,1508.48486328125,1526.5,1568.8499755859375,1494.0,1562.75,338438,2022-05-23
2022-05-30,1543.4176025390625,1561.8499755859375,1585.0,1514.199951171875,1544.0,346174,2022-05-30
2022-06-06,1580.1785888671875,1599.050048828125,1605.0,1542.5,1569.699951171875,95907,2022-06-06
2022-06-13,1509.07763671875,1527.0999755859375,1610.0,1511.0,1571.199951171875,95531,2022-06-13
2022-06-20,1532.2510986328125,1550.550048828125,1576.3499755859375,1506.0,1515.0,118622,2022-06-20
2022-06-27,1604.8836669921875,1624.050048828125,1646.949951171875,1545.5,1554.0,92108,2022-06-27
2022-07-04,1586.94775390625,1605.9000244140625,1645.0,1600.0,1624.050048828125,43985,2022-07-04
2022-07-11,1594.853515625,1613.9000244140625,1634.0,1540.0,1618.800048828125,1207360,2022-07-11
2022-07-18,1626.7384033203125,1640.9000244140625,1668.25,1603.449951171875,1639.0,147745,2022-07-18
2022-07-25,1603.93701171875,1617.9000244140625,1684.0,1585.0,1640.9000244140625,371173,2022-07-25
2022-08-01,1579.449951171875,1593.199951171875,1665.550048828125,1568.0,1621.0,185473,2022-08-01
2022-08-08,1591.6934814453125,1605.550048828125,1649.699951171875,1584.0,1606.25,88671,2022-08-08
2022-08-15,1597.0467529296875,1610.949951171875,1695.0,1590.0,1605.550048828125,243680,2022-08-15
2022-08-22,1591.94140625,1605.800048828125,1662.4000244140625,1590.0,1615.0,898195,2022-08-22
2022-08-29,1609.5382080078125,1623.550048828125,1660.0,1581.0,1588.0,259630,2022-08-29
2022-09-05,1638.7340087890625,1653.0,1677.0,1614.0,1624.949951171875,245675,2022-09-05
2022-09-12,1624.0120849609375,1638.1500244140625,1694.800048828125,1597.550048828125,1669.0,347130,2022-09-12
2022-09-19,1587.5296630859375,1601.3499755859375,1655.0,1594.699951171875,1645.0,271258,2022-09-19
2022-09-26,1609.7860107421875,1623.800048828125,1629.75,1573.699951171875,1600.0,351884,2022-09-26
2022-10-03,1726.2222900390625,1741.25,1765.0,1620.1500244140625,1623.0,241224,2022-10-03
2022-10-10,1719.2828369140625,1734.25,1769.0,1690.5,1742.0,117334,2022-10-10
2022-10-17,1698.5631103515625,1713.3499755859375,1759.0,1695.0,1734.25,83122,2022-10-17
2022-10-24,1755.3189697265625,1770.5999755859375,1791.0,1714.75,1729.0,122097,2022-10-24
2022-10-31,1741.0928955078125,1756.25,1790.0,1730.0999755859375,1770.5999755859375,125413,2022-10-31
2022-11-07,1602.9951171875,1616.949951171875,1790.0,1610.0,1758.0,161622,2022-11-07
2022-11-14,1544.90087890625,1558.3499755859375,1620.8499755859375,1550.0999755859375,1616.949951171875,188300,2022-11-14
2022-11-21,1565.4716796875,1579.0999755859375,1584.0,1535.0,1565.800048828125,284772,2022-11-21
2022-11-28,1599.4261474609375,1613.3499755859375,1629.0,1566.050048828125,1590.0,160669,2022-11-28
2022-12-05,1577.169921875,1590.9000244140625,1638.75,1582.050048828125,1613.949951171875,57112,2022-12-05
2022-12-12,1578.0125732421875,1591.75,1625.0,1586.4000244140625,1599.300048828125,64768,2022-12-12
2022-12-19,1480.66015625,1493.550048828125,1605.1500244140625,1487.050048828125,1592.0,76906,2022-12-19
2022-12-26,1493.7957763671875,1506.800048828125,1539.4000244140625,1489.0,1501.0,70594,2022-12-26
2023-01-02,1476.744140625,1489.5999755859375,1538.949951171875,1475.6500244140625,1510.0,101295,2023-01-02
2023-01-09,1464.698974609375,1477.449951171875,1526.4000244140625,1474.449951171875,1500.300048828125,75661,2023-01-09
2023-01-16,1433.61962890625,1446.0999755859375,1503.949951171875,1435.0,1479.949951171875,52341,2023-01-16
2023-01-23,1431.3890380859375,1443.8499755859375,1481.9000244140625,1429.0,1452.050048828125,68734,2023-01-23
2023-01-30,1384.992919921875,1397.050048828125,1461.0999755859375,1370.0999755859375,1453.550048828125,282695,2023-01-30
2023-02-06,1403.08544921875,1415.300048828125,1481.949951171875,1391.25,1397.050048828125,79824,2023-02-06
2023-02-13,1438.82421875,1451.3499755859375,1480.0,1394.050048828125,1415.0,82757,2023-02-13
2023-02-20,1399.5164794921875,1411.699951171875,1479.0,1405.050048828125,1459.0,94811,2023-02-20
2023-02-27,1435.205810546875,1447.699951171875,1467.5,1391.5,1415.0,51564,2023-02-27
2023-03-06,1501.726806640625,1514.800048828125,1565.9000244140625,1449.800048828125,1457.5,151654,2023-03-06
2023-03-13,1459.791748046875,1472.5,1537.449951171875,1466.8499755859375,1526.949951171875,167349,2023-03-13
2023-03-20,1511.392578125,1524.550048828125,1548.0,1459.6500244140625,1494.949951171875,739583,2023-03-20
2023-03-27,1536.9202880859375,1550.300048828125,1579.0,1474.0,1522.8499755859375,131146,2023-03-27
2023-04-03,1530.52587890625,1543.8499755859375,1564.949951171875,1530.0,1560.3499755859375,23036,2023-04-03
2023-04-10,1532.21142578125,1545.550048828125,1551.949951171875,1498.6500244140625,1536.0,202768,2023-04-10
2023-04-17,1516.4486083984375,1529.6500244140625,1555.0,1500.0,1550.0,65897,2023-04-17
2023-04-24,1539.3988037109375,1552.800048828125,1565.0,1505.0,1529.6500244140625,68412,2023-04-24
2023-05-01,1518.4808349609375,1531.699951171875,1570.0,1494.0,1552.800048828125,97949,2023-05-01
2023-05-08,1499.347412109375,1512.4000244140625,1549.449951171875,1510.0,1532.0,53686,2023-05-08
2023-05-15,1451.8111572265625,1464.449951171875,1569.0,1451.0,1550.0,240562,2023-05-15
2023-05-22,1444.87158203125,1457.449951171875,1498.9000244140625,1445.0,1462.0,82950,2023-05-22
2023-05-29,1464.6495361328125,1477.4000244140625,1497.9000244140625,1450.0,1465.0,132292,2023-05-29
2023-06-05,1491.2677001953125,1504.25,1535.0,1441.0,1487.0999755859375,359178,2023-06-05
2023-06-12,1487.4510498046875,1500.4000244140625,1531.0,1490.0,1514.75,199374,2023-06-12
2023-06-19,1465.2442626953125,1478.0,1525.0,1472.0,1500.4000244140625,156516,2023-06-19
2023-06-26,1471.2420654296875,1484.050048828125,1505.25,1475.199951171875,1485.4000244140625,939159,2023-06-26
2023-07-03,1468.7637939453125,1481.550048828125,1499.949951171875,1470.0,1491.8499755859375,149139,2023-07-03
2023-07-10,1437.2381591796875,1449.75,1489.800048828125,1447.0,1489.0,117314,2023-07-10
2023-07-17,1464.203369140625,1476.949951171875,1522.0,1450.0,1450.0,330918,2023-07-17
2023-07-24,1462.1431884765625,1469.949951171875,1512.0,1456.8499755859375,1476.949951171875,209750,2023-07-24
2023-07-31,1423.1514892578125,1430.75,1499.0,1425.050048828125,1477.5999755859375,302048,2023-07-31
2023-08-07,1528.9864501953125,1537.1500244140625,1588.9000244140625,1430.75,1430.800048828125,1288305,2023-08-07
2023-08-14,1541.7681884765625,1550.0,1563.550048828125,1504.199951171875,1537.0,379269,2023-08-14
2023-08-21,1606.4229736328125,1615.0,1655.949951171875,1543.0,1558.199951171875,640262,2023-08-21
2023-08-28,1624.7747802734375,1633.449951171875,1693.4000244140625,1608.4000244140625,1625.699951171875,279669,2023-08-28
2023-09-04,1593.7904052734375,1602.300048828125,1651.050048828125,1592.050048828125,1642.0,150895,2023-09-04
2023-09-11,1607.119140625,1615.699951171875,1632.5999755859375,1556.0,1610.3499755859375,200815,2023-09-11
2023-09-18,1591.9500732421875,1600.449951171875,1628.5,1588.800048828125,1615.6500244140625,81148,2023-09-18
2023-09-25,1559.1253662109375,1567.449951171875,1608.5,1555.6500244140625,1600.449951171875,106915,2023-09-25
2023-10-02,1551.41650390625,1559.699951171875,1594.0,1547.0,1567.449951171875,107957,2023-10-02
2023-10-09,1554.6492919921875,1562.949951171875,1575.949951171875,1521.1500244140625,1551.550048828125,93815,2023-10-09
2023-10-16,1559.5731201171875,1567.9000244140625,1579.800048828125,1547.699951171875,1563.0,93714,2023-10-16
2023-10-23,1543.1607666015625,1551.4000244140625,1574.1500244140625,1485.0,1568.5999755859375,220245,2023-10-23
2023-10-30,1535.053955078125,1543.25,1561.5,1506.0999755859375,1551.4000244140625,94466,2023-10-30
2023-11-06,1523.614990234375,1531.75,1587.949951171875,1510.0,1540.0,272675,2023-11-06
2023-11-13,1539.5301513671875,1547.75,1555.0,1500.0999755859375,1544.5,108076,2023-11-13
2023-11-20,1540.3258056640625,1548.550048828125,1595.0,1531.9000244140625,1551.3499755859375,125315,2023-11-20
2023-11-27,1534.5068359375,1542.699951171875,1575.0,1526.050048828125,1548.550048828125,133359,2023-11-27
2023-12-04,1549.67578125,1557.949951171875,1575.0,1538.0,1553.0999755859375,192265,2023-12-04
2023-12-11,1567.928466796875,1576.300048828125,1586.0,1518.1500244140625,1557.949951171875,232391,2023-12-11
2023-12-18,1581.7049560546875,1590.1500244140625,1634.699951171875,1559.0,1586.699951171875,219517,2023-12-18
2023-12-25,1672.171875,1681.0999755859375,1706.1500244140625,1586.0999755859375,1590.1500244140625,343629,2023-12-25
2024-01-01,1682.466796875,1691.449951171875,1700.0,1650.0,1693.0999755859375,220563,2024-01-01
2024-01-08,1625.5208740234375,1634.199951171875,1721.0,1630.0,1699.0,134078,2024-01-08
2024-01-15,1613.0872802734375,1621.699951171875,1659.1500244140625,1585.0,1639.0999755859375,82430,2024-01-15
2024-01-22,1593.1934814453125,1601.699951171875,1624.550048828125,1572.0999755859375,1621.699951171875,113550,2024-01-22
2024-01-29,1590.1597900390625,1598.6500244140625,1638.0,1585.0,1609.75,101201,2024-01-29
2024-02-05,1585.484619140625,1593.949951171875,1665.0,1565.0,1598.6500244140625,325637,2024-02-05
2024-02-12,1588.269775390625,1596.75,1602.050048828125,1560.5999755859375,1600.0,110679,2024-02-12
2024-02-19,1582.102783203125,1590.550048828125,1616.0,1581.0,1603.0,464097,2024-02-19
2024-02-26,1557.4842529296875,1565.800048828125,1619.199951171875,1555.0,1591.0,247796,2024-02-26
2024-03-04,1574.3441162109375,1582.75,1599.949951171875,1560.0,1581.5,79100,2024-03-04
2024-03-11,1470.2003173828125,1478.050048828125,1622.0,1460.0,1590.5999755859375,376228,2024-03-11
2024-03-18,1485.81689453125,1493.75,1514.699951171875,1440.1500244140625,1494.9000244140625,212199,2024-03-18
2024-03-25,1467.7633056640625,1475.5999755859375,1502.949951171875,1466.0,1493.75,135157,2024-03-25
2024-04-01,1563.352783203125,1571.699951171875,1600.0,1480.0,1485.050048828125,167872,2024-04-01
2024-04-08,1601.5986328125,1610.1500244140625,1618.3499755859375,1550.1500244140625,1565.300048828125,98688,2024-04-08
2024-04-15,1623.1337890625,1631.800048828125,1648.0,1560.5999755859375,1610.1500244140625,126798,2024-04-15
2024-04-22,1660.583740234375,1669.449951171875,1682.6500244140625,1620.0,1639.949951171875,204393,2024-04-22
2024-04-29,1661.628173828125,1670.5,1694.949951171875,1633.0,1669.449951171875,119371,2024-04-29
2024-05-06,1702.4600830078125,1711.550048828125,1735.5,1620.050048828125,1674.25,195367,2024-05-06
2024-05-13,1768.50732421875,1777.949951171875,1795.0,1673.050048828125,1712.0,387674,2024-05-13
2024-05-20,1705.3447265625,1714.449951171875,1780.0,1702.0,1731.1500244140625,80717,2024-05-20
2024-05-27,1744.43603515625,1753.75,1812.949951171875,1706.6500244140625,1726.300048828125,204289,2024-05-27
2024-06-03,1871.5572509765625,1881.550048828125,1958.75,1659.0999755859375,1772.699951171875,372526,2024-06-03
2024-06-10,1839.9759521484375,1849.800048828125,1972.800048828125,1835.300048828125,1881.550048828125,265815,2024-06-10
2024-06-17,1846.6900634765625,1856.550048828125,1903.4000244140625,1818.699951171875,1849.800048828125,90488,2024-06-17
2024-06-24,1776.5146484375,1786.0,1900.449951171875,1771.0,1860.0,91994,2024-06-24
2024-07-01,2107.000244140625,2118.25,2135.0,1791.0,1795.0,537336,2024-07-01
2024-07-08,2165.9853515625,2177.550048828125,2217.550048828125,2050.0,2129.949951171875,580208,2024-07-08
2024-07-15,2171.20751953125,2182.800048828125,2213.10009765625,2100.0,2152.050048828125,236558,2024-07-15
2024-07-22,2377.045654296875,2384.14990234375,2400.0,2193.5,2195.0,382609,2024-07-22
2024-07-29,2254.362548828125,2261.10009765625,2484.0,2236.0,2380.0,590268,2024-07-29
2024-08-05,2308.650390625,2315.550048828125,2360.0,2189.10009765625,2223.35009765625,240868,2024-08-05
2024-08-12,2218.669189453125,2225.300048828125,2335.050048828125,2205.0,2271.050048828125,82687,2024-08-12
2024-08-19,2274.751708984375,2281.550048828125,2329.800048828125,2194.550048828125,2236.449951171875,194314,2024-08-19
2024-08-26,2288.41064453125,2295.25,2317.949951171875,2225.050048828125,2284.300048828125,118522,2024-08-26
2024-09-02,2247.084228515625,2253.800048828125,2321.0,2182.0,2295.25,175615,2024-09-02
2024-09-09,2201.968994140625,2208.550048828125,2270.800048828125,2197.0,2259.949951171875,111948,2024-09-09
2024-09-16,2074.4501953125,2080.64990234375,2260.0,2055.5,2209.0,189995,2024-09-16
2024-09-23,2007.001708984375,2013.0,2124.35009765625,1961.25,2094.0,191804,2024-09-23
2024-09-30,1943.0428466796875,1948.8499755859375,2137.949951171875,1913.6500244140625,2083.449951171875,241856,2024-09-30
2024-10-07,1950.4208984375,1956.25,1974.1500244140625,1890.1500244140625,1950.0,103751,2024-10-07
2024-10-14,1955.6551513671875,1961.5,2025.1500244140625,1924.0,1966.050048828125,333366,2024-10-14
2024-10-21,1793.7889404296875,1799.1500244140625,1969.0,1775.050048828125,1963.8499755859375,120636,2024-10-21
2024-10-28,1943.2921142578125,1949.0999755859375,1979.9000244140625,1799.1500244140625,1809.800048828125,307297,2024-10-28
2024-11-04,1949.423828125,1955.25,2029.0,1925.550048828125,1930.050048828125,346255,2024-11-04
2024-11-11,1954.7578125,1960.5999755859375,2003.5999755859375,1849.1500244140625,1965.050048828125,257727,2024-11-11
2024-11-18,1910.6397705078125,1916.3499755859375,1964.9000244140625,1874.0,1964.9000244140625,90565,2024-11-18
2024-11-25,2018.9161376953125,2024.949951171875,2060.949951171875,1887.1500244140625,1929.1500244140625,291001,2024-11-25
2024-12-02,2041.7977294921875,2047.9000244140625,2171.5,2002.199951171875,2025.300048828125,232260,2024-12-02
2024-12-09,2005.954833984375,2011.949951171875,2099.0,1985.6500244140625,2040.0,152895,2024-12-09
2024-12-16,1905.6546630859375,1911.3499755859375,2080.0,1895.0,2012.0,192871,2024-12-16
2024-12-23,1892.892822265625,1898.550048828125,1932.0,1875.0,1897.449951171875,148448,2024-12-23
2024-12-30,1975.7452392578125,1981.6500244140625,2025.0,1862.050048828125,1887.25,107896,2024-12-30
2025-01-06,1894.13916015625,1899.800048828125,1985.0,1880.0,1985.0,53438,2025-01-06
2025-01-13,1870.5096435546875,1876.0999755859375,1931.8499755859375,1837.199951171875,1883.9000244140625,41036,2025-01-13
2025-01-20,1790.8975830078125,1796.25,1917.199951171875,1777.0999755859375,1888.449951171875,236245,2025-01-20
2025-01-27,1836.5611572265625,1842.050048828125,1884.0,1705.050048828125,1796.25,118035,2025-01-27
2025-02-03,1785.0650634765625,1790.4000244140625,1952.6500244140625,1750.199951171875,1836.0,475390,2025-02-03
2025-02-10,1677.6361083984375,1682.6500244140625,1802.050048828125,1651.050048828125,1800.0,172813,2025-02-10
2025-02-17,1657.8951416015625,1662.8499755859375,1695.0,1628.050048828125,1645.0,210308,2025-02-17
2025-02-24,1556.647705078125,1561.300048828125,1659.0,1548.199951171875,1645.0,80941,2025-02-24
2025-03-03,1602.4608154296875,1607.25,1640.0999755859375,1493.199951171875,1561.300048828125,335091,2025-03-03
2025-03-10,1586.2591552734375,1591.0,1644.949951171875,1579.25,1617.949951171875,196402,2025-03-10
2025-03-17,1662.6309814453125,1667.5999755859375,1676.949951171875,1555.25,1600.0,157180,2025-03-17
2025-03-24,1675.4925537109375,1680.5,1729.0,1603.300048828125,1675.0,167072,2025-03-24
2025-03-31,1692.1427001953125,1697.199951171875,1737.0,1650.0,1680.5,56442,2025-03-31
2025-04-07,1742.89111328125,1748.0999755859375,1781.0,1634.0999755859375,1697.1500244140625,187762,2025-04-07
2025-04-14,1757.447509765625,1762.699951171875,1797.9000244140625,1731.0,1748.0999755859375,85546,2025-04-14
2025-04-21,1760.3388671875,1765.5999755859375,1830.0,1724.4000244140625,1762.800048828125,106874,2025-04-21
2025-04-28,1733.120361328125,1738.300048828125,1839.0,1727.5999755859375,1765.0999755859375,115735,2025-04-28
2025-05-05,1718.66357421875,1723.800048828125,1741.0999755859375,1655.0,1740.0,67997,2025-05-05
2025-05-12,1821.8551025390625,1827.300048828125,1850.0,1703.699951171875,1760.0,129911,2025-05-12
2025-05-19,1947.080810546875,1952.9000244140625,2018.0,1818.0,1855.0,954436,2025-05-19
2025-05-26,1943.59130859375,1949.4000244140625,1981.5999755859375,1930.0,1966.5,110835,2025-05-26
2025-06-02,1940.799560546875,1946.5999755859375,1990.300048828125,1885.0,1940.0999755859375,654670,2025-06-02
2025-06-09,1906.90087890625,1912.5999755859375,1991.0,1902.5999755859375,1958.0,154545,2025-06-09
2025-06-16,1996.333740234375,2002.300048828125,2155.89990234375,1891.0,1925.0,2003494,2025-06-16
2025-06-23,2027.440673828125,2033.5,2069.0,1982.0,2000.0,321702,2025-06-23
2025-06-30,1989.2547607421875,1995.199951171875,2054.89990234375,1971.5999755859375,2028.0999755859375,190914,2025-06-30
2025-07-07,2013.08349609375,2019.0999755859375,2058.0,1970.0,2005.699951171875,208395,2025-07-07
