Date,Adj Close_NCLIND.NS,Close_NCLIND.NS,High_NCLIND.NS,Low_NCLIND.NS,Open_NCLIND.NS,Volume_NCLIND.NS,Date
2022-06-06,163.0634765625,170.8000030517578,173.0,162.6999969482422,169.0,335275,2022-06-06
2022-06-13,153.80284118652344,161.10000610351562,171.25,160.0500030517578,168.0,402867,2022-06-13
2022-06-20,160.62899780273438,168.25,169.75,156.5500030517578,161.60000610351562,312158,2022-06-20
2022-06-27,166.7390899658203,174.64999389648438,184.6999969482422,167.6999969482422,169.75,441873,2022-06-27
2022-07-04,166.93003845214844,174.85000610351562,177.85000610351562,170.64999389648438,172.5500030517578,233795,2022-07-04
2022-07-11,157.5261993408203,165.0,173.75,164.1999969482422,170.39999389648438,264562,2022-07-11
2022-07-18,179.81854248046875,188.35000610351562,205.10000610351562,165.25,165.25,1025422,2022-07-18
2022-07-25,166.78683471679688,174.6999969482422,186.89999389648438,172.5,185.0,463891,2022-07-25
2022-08-01,167.78927612304688,175.75,179.9499969482422,169.89999389648438,177.5,473284,2022-08-01
2022-08-08,166.3094940185547,174.1999969482422,178.0,171.0,176.8000030517578,297536,2022-08-08
2022-08-15,171.65582275390625,179.8000030517578,183.89999389648438,165.64999389648438,174.1999969482422,664882,2022-08-15
2022-08-22,174.9495391845703,183.25,185.9499969482422,176.60000610351562,179.0,555032,2022-08-22
2022-08-29,175.95199584960938,184.3000030517578,188.9499969482422,178.5,181.39999389648438,364558,2022-08-29
2022-09-05,180.6300506591797,189.1999969482422,195.0,180.6999969482422,184.3000030517578,1011487,2022-09-05
2022-09-12,178.62518310546875,187.10000610351562,198.5500030517578,183.0,189.1999969482422,1038796,2022-09-12
2022-09-19,176.7634735107422,185.14999389648438,197.0,183.5500030517578,190.0,785494,2022-09-19
2022-09-26,176.65220642089844,183.5500030517578,185.0,176.0,185.0,511734,2022-09-26
2022-10-03,173.0431365966797,179.8000030517578,186.0,178.0,186.0,263600,2022-10-03
2022-10-10,175.83413696289062,182.6999969482422,191.14999389648438,176.6999969482422,179.0,989516,2022-10-10
2022-10-17,170.01148986816406,176.64999389648438,183.0,176.0,182.6999969482422,345627,2022-10-17
2022-10-24,170.49270629882812,177.14999389648438,182.9499969482422,172.5,178.0,166290,2022-10-24
2022-10-31,175.64166259765625,182.5,186.0,176.1999969482422,179.0,420253,2022-10-31
2022-11-07,168.08665466308594,174.64999389648438,186.0,173.10000610351562,182.64999389648438,500294,2022-11-07
2022-11-14,170.25210571289062,176.89999389648438,183.0,172.14999389648438,175.0,556285,2022-11-14
2022-11-21,172.99501037597656,179.75,181.5,172.35000610351562,178.5,300625,2022-11-21
2022-11-28,178.43267822265625,185.39999389648438,188.39999389648438,175.5500030517578,181.8000030517578,725377,2022-11-28
2022-12-05,170.1077423095703,176.75,188.6999969482422,175.39999389648438,187.10000610351562,546497,2022-12-05
2022-12-12,170.39646911621094,177.0500030517578,181.0,176.10000610351562,176.64999389648438,259375,2022-12-12
2022-12-19,159.56927490234375,165.8000030517578,178.85000610351562,165.10000610351562,178.75,434819,2022-12-19
2022-12-26,170.39646911621094,177.0500030517578,178.6999969482422,164.5500030517578,166.0,307695,2022-12-26
2023-01-02,167.12425231933594,173.64999389648438,181.0500030517578,172.89999389648438,178.10000610351562,239216,2023-01-02
2023-01-09,166.30618286132812,172.8000030517578,177.0,168.10000610351562,174.64999389648438,359354,2023-01-09
2023-01-16,166.9799041748047,173.5,179.0,172.0,176.8000030517578,219332,2023-01-16
2023-01-23,156.1526641845703,162.25,175.10000610351562,157.10000610351562,175.10000610351562,289207,2023-01-23
2023-01-30,152.4473419189453,158.39999389648438,167.6999969482422,157.0,162.25,395249,2023-01-30
2023-02-06,169.91526794433594,176.5500030517578,179.8000030517578,157.10000610351562,158.39999389648438,1063862,2023-02-06
2023-02-13,170.82957458496094,177.5,179.8000030517578,169.8000030517578,175.5,446267,2023-02-13
2023-02-20,163.17831420898438,169.5500030517578,178.14999389648438,169.25,177.5,183792,2023-02-20
2023-02-27,166.935546875,171.9499969482422,173.60000610351562,168.0,170.10000610351562,245522,2023-02-27
2023-03-06,165.52784729003906,170.5,175.5,167.85000610351562,172.5500030517578,440354,2023-03-06
2023-03-13,165.5763702392578,170.5500030517578,183.25,169.5,171.89999389648438,825926,2023-03-13
2023-03-20,171.25576782226562,176.39999389648438,178.3000030517578,167.10000610351562,170.5,418956,2023-03-20
2023-03-27,173.14892578125,178.35000610351562,182.14999389648438,172.5,178.75,658308,2023-03-27
2023-04-03,181.78936767578125,187.25,188.6999969482422,178.10000610351562,179.89999389648438,525977,2023-04-03
2023-04-10,175.09059143066406,180.35000610351562,187.85000610351562,178.60000610351562,187.0,598194,2023-04-10
2023-04-17,184.11935424804688,189.64999389648438,194.0,178.5,181.6999969482422,623679,2023-04-17
2023-04-24,181.6437530517578,187.10000610351562,195.25,184.14999389648438,190.0,451926,2023-04-24
2023-05-01,183.53689575195312,189.0500030517578,196.0,181.64999389648438,187.10000610351562,782354,2023-05-01
2023-05-08,181.9349822998047,187.39999389648438,194.89999389648438,185.8000030517578,190.85000610351562,347965,2023-05-08
2023-05-15,188.48814392089844,194.14999389648438,195.9499969482422,185.0,188.75,664391,2023-05-15
2023-05-22,171.4014129638672,176.5500030517578,202.0,173.75,194.0,1725944,2023-05-22
2023-05-29,181.59519958496094,187.0500030517578,193.9499969482422,173.4499969482422,176.0,1239281,2023-05-29
2023-06-05,191.9346160888672,197.6999969482422,199.85000610351562,189.0,189.0,758047,2023-06-05
2023-06-12,198.58485412597656,204.5500030517578,210.9499969482422,198.0,198.0,1400452,2023-06-12
2023-06-19,199.45860290527344,205.4499969482422,207.8000030517578,198.5,205.14999389648438,771427,2023-06-19
2023-06-26,194.07046508789062,199.89999389648438,206.3000030517578,194.25,206.3000030517578,419538,2023-06-26
2023-07-03,194.11900329589844,199.9499969482422,203.89999389648438,196.3000030517578,201.0,425895,2023-07-03
2023-07-10,196.69174194335938,202.60000610351562,207.5,198.0,198.0,918861,2023-07-10
2023-07-17,190.09002685546875,195.8000030517578,204.60000610351562,195.35000610351562,203.60000610351562,402687,2023-07-17
2023-07-24,187.37167358398438,193.0,198.8000030517578,189.5500030517578,195.0500030517578,419155,2023-07-24
2023-07-31,187.90565490722656,193.5500030517578,197.0500030517578,191.39999389648438,193.64999389648438,428402,2023-07-31
2023-08-07,215.2347412109375,221.6999969482422,224.0,193.60000610351562,193.60000610351562,3198358,2023-08-07
2023-08-14,212.80763244628906,219.1999969482422,231.9499969482422,217.0,224.39999389648438,2619542,2023-08-14
2023-08-21,224.7489471435547,231.5,240.0,220.0,220.9499969482422,2724342,2023-08-21
2023-08-28,231.2050018310547,238.14999389648438,243.6999969482422,231.10000610351562,234.39999389648438,1158746,2023-08-28
2023-09-04,223.92372131347656,230.64999389648438,246.5500030517578,229.14999389648438,241.39999389648438,1054526,2023-09-04
2023-09-11,217.4676513671875,224.0,232.89999389648438,215.60000610351562,231.0,849869,2023-09-11
2023-09-18,215.41610717773438,220.39999389648438,226.39999389648438,216.39999389648438,225.9499969482422,432638,2023-09-18
2023-09-25,226.55833435058594,231.8000030517578,239.0,215.75,220.60000610351562,1798263,2023-09-25
2023-10-02,213.1681365966797,218.10000610351562,237.3000030517578,217.10000610351562,231.8000030517578,2010528,2023-10-02
2023-10-09,217.56639099121094,222.60000610351562,227.8000030517578,212.5,215.0,1333593,2023-10-09
2023-10-16,212.8260498046875,217.75,225.0,215.89999389648438,221.1999969482422,842954,2023-10-16
2023-10-23,205.54452514648438,210.3000030517578,220.0,199.60000610351562,217.14999389648438,744832,2023-10-23
2023-10-30,208.23233032226562,213.0500030517578,216.89999389648438,205.0,207.5,576403,2023-10-30
2023-11-06,206.66851806640625,211.4499969482422,225.89999389648438,209.3000030517578,214.89999389648438,1622267,2023-11-06
2023-11-13,208.91650390625,213.75,216.6999969482422,212.39999389648438,215.64999389648438,398274,2023-11-13
2023-11-20,211.99526977539062,216.89999389648438,222.75,213.3000030517578,214.10000610351562,818791,2023-11-20
2023-11-27,216.5889892578125,221.60000610351562,228.1999969482422,216.89999389648438,216.89999389648438,1573222,2023-11-27
2023-12-04,214.58535766601562,219.5500030517578,232.39999389648438,218.14999389648438,223.0,2001872,2023-12-04
2023-12-11,223.43069458007812,228.60000610351562,234.6999969482422,219.5500030517578,220.64999389648438,1634859,2023-12-11
2023-12-18,221.81800842285156,226.9499969482422,234.5,217.89999389648438,229.39999389648438,1206514,2023-12-18
2023-12-25,217.32203674316406,222.35000610351562,234.89999389648438,220.60000610351562,226.9499969482422,1141372,2023-12-25
2024-01-01,223.28408813476562,228.4499969482422,236.0,222.85000610351562,223.3000030517578,1843903,2024-01-01
2024-01-08,218.29942321777344,223.35000610351562,230.1999969482422,222.5,228.0,869383,2024-01-08
2024-01-15,216.63784790039062,221.64999389648438,229.5,215.14999389648438,225.5,1002269,2024-01-15
2024-01-22,220.6451416015625,225.75,232.10000610351562,218.35000610351562,221.64999389648438,812731,2024-01-22
2024-01-29,238.0915069580078,243.60000610351562,249.89999389648438,227.0500030517578,228.39999389648438,3941079,2024-01-29
2024-02-05,237.21185302734375,242.6999969482422,250.9499969482422,233.6999969482422,247.0,2011059,2024-02-05
2024-02-12,230.6633758544922,236.0,258.20001220703125,228.25,249.35000610351562,1662498,2024-02-12
2024-02-19,230.95657348632812,236.3000030517578,244.1999969482422,230.5,236.0,1003936,2024-02-19
2024-02-26,220.7916717529297,224.5,244.0,221.35000610351562,233.75,852766,2024-02-26
2024-03-04,200.38442993164062,203.75,228.1999969482422,201.10000610351562,228.1999969482422,1396191,2024-03-04
2024-03-11,186.46817016601562,189.60000610351562,208.85000610351562,180.0,205.6999969482422,1267954,2024-03-11
2024-03-18,188.7793426513672,191.9499969482422,194.25,184.0,191.39999389648438,896985,2024-03-18
2024-03-25,181.74745178222656,184.8000030517578,192.9499969482422,183.0,191.9499969482422,1035923,2024-03-25
2024-04-01,211.2519073486328,214.8000030517578,222.9499969482422,185.8000030517578,185.8000030517578,2409748,2024-04-01
2024-04-08,212.97300720214844,216.5500030517578,224.1999969482422,211.85000610351562,216.75,1416925,2024-04-08
2024-04-15,202.3513946533203,205.75,214.0,200.9499969482422,214.0,879932,2024-04-15
2024-04-22,202.6464385986328,206.0500030517578,211.8000030517578,203.0,206.8000030517578,1003710,2024-04-22
2024-04-29,207.46548461914062,210.9499969482422,214.60000610351562,204.6999969482422,207.75,986616,2024-04-29
2024-05-06,205.9902801513672,209.4499969482422,216.89999389648438,195.1999969482422,212.0,1751894,2024-05-06
2024-05-13,203.03982543945312,206.4499969482422,213.9499969482422,200.35000610351562,212.39999389648438,979121,2024-05-13
2024-05-20,203.48240661621094,206.89999389648438,210.6999969482422,204.5500030517578,204.5500030517578,393620,2024-05-20
2024-05-27,197.2373046875,200.5500030517578,207.75,197.0,207.35000610351562,472674,2024-05-27
2024-06-03,219.8573760986328,223.5500030517578,227.0,184.5,209.0,3199726,2024-06-03
2024-06-10,238.09112548828125,242.08999633789062,258.989990234375,223.2100067138672,230.0,6272151,2024-06-10
2024-06-17,235.18984985351562,239.13999938964844,246.97000122070312,235.0,242.08999633789062,2095076,2024-06-17
2024-06-24,237.76657104492188,241.75999450683594,251.1999969482422,233.49000549316406,239.0,2973301,2024-06-24
2024-07-01,249.9224090576172,254.1199951171875,259.8999938964844,238.0500030517578,241.77999877929688,4259093,2024-07-01
2024-07-08,234.00967407226562,237.94000244140625,260.0,236.0,255.89999389648438,1593595,2024-07-08
2024-07-15,216.7692413330078,220.41000366210938,244.69000244140625,219.1699981689453,243.0,1495472,2024-07-15
2024-07-22,229.42665100097656,233.27999877929688,236.25,215.0,219.0,1606422,2024-07-22
2024-07-29,226.3975372314453,230.1999969482422,240.08999633789062,228.00999450683594,235.89999389648438,833202,2024-07-29
2024-08-05,215.96278381347656,219.58999633789062,247.3000030517578,217.7100067138672,237.5,4060050,2024-08-05
2024-08-12,214.310546875,217.91000366210938,225.92999267578125,214.0,219.3000030517578,804780,2024-08-12
2024-08-19,225.20751953125,228.99000549316406,236.5,217.80999755859375,219.9499969482422,716112,2024-08-19
2024-08-26,219.96556091308594,223.66000366210938,233.0,220.0,230.39999389648438,733516,2024-08-26
2024-09-02,214.05482482910156,217.64999389648438,228.0,215.60000610351562,224.60000610351562,804252,2024-09-02
2024-09-09,215.4513702392578,219.07000732421875,223.97000122070312,212.24000549316406,217.0,478492,2024-09-09
2024-09-16,211.59957885742188,212.6999969482422,222.61000061035156,211.3699951171875,219.5800018310547,422815,2024-09-16
2024-09-23,212.41534423828125,213.52000427246094,216.17999267578125,211.0,214.25,378761,2024-09-23
2024-09-30,210.01780700683594,211.11000061035156,215.0,202.3699951171875,213.52000427246094,528056,2024-09-30
2024-10-07,215.57888793945312,216.6999969482422,219.0,201.60000610351562,212.39999389648438,548234,2024-10-07
2024-10-14,209.11251831054688,210.1999969482422,221.6999969482422,205.11000061035156,218.83999633789062,416818,2024-10-14
2024-10-21,189.912353515625,190.89999389648438,210.1999969482422,190.0,210.1999969482422,546608,2024-10-21
2024-10-28,210.0277557373047,211.1199951171875,212.47999572753906,188.0,191.39999389648438,234930,2024-10-28
2024-11-04,208.40618896484375,209.49000549316406,216.47999572753906,203.00999450683594,209.0,567893,2024-11-04
2024-11-11,195.35406494140625,196.3699951171875,209.39999389648438,193.5,206.0,502943,2024-11-11
2024-11-18,215.20086669921875,216.32000732421875,220.0,191.00999450683594,196.3699951171875,570373,2024-11-18
2024-11-25,218.64295959472656,219.77999877929688,223.0500030517578,212.0500030517578,218.35000610351562,565767,2024-11-25
2024-12-02,219.5382843017578,220.67999267578125,224.17999267578125,218.0,220.0,447073,2024-12-02
2024-12-09,219.9362335205078,221.0800018310547,227.10000610351562,215.99000549316406,219.0,590528,2024-12-09
2024-12-16,218.17538452148438,219.30999755859375,229.39999389648438,217.0399932861328,222.0,1081973,2024-12-16
2024-12-23,225.5868377685547,226.75999450683594,230.0,211.0,219.5,1238234,2024-12-23
2024-12-30,219.1503143310547,220.2899932861328,228.85000610351562,217.89999389648438,228.0,454010,2024-12-30
2025-01-06,203.62106323242188,204.67999267578125,220.2899932861328,201.1999969482422,219.3000030517578,420898,2025-01-06
2025-01-13,206.30711364746094,207.3800048828125,208.3000030517578,192.0,201.60000610351562,348651,2025-01-13
2025-01-20,202.09898376464844,203.14999389648438,210.0,201.0,206.3000030517578,282110,2025-01-20
2025-01-27,200.14913940429688,201.19000244140625,208.8000030517578,186.3800048828125,199.7100067138672,500929,2025-01-27
2025-02-03,213.5196075439453,214.6300048828125,224.72000122070312,198.6199951171875,203.0,1180093,2025-02-03
2025-02-10,191.44439697265625,192.44000244140625,216.5500030517578,184.1199951171875,216.5500030517578,497217,2025-02-10
2025-02-17,191.17579650878906,192.1699981689453,194.5,182.0,191.10000610351562,476308,2025-02-17
2025-02-24,187.2100067138672,187.2100067138672,203.27999877929688,184.0500030517578,192.0,273914,2025-02-24
2025-03-03,195.49000549316406,195.49000549316406,198.39999389648438,186.0500030517578,188.0,518108,2025-03-03
2025-03-10,187.30999755859375,187.30999755859375,198.0500030517578,183.99000549316406,195.49000549316406,418671,2025-03-10
2025-03-17,190.74000549316406,190.74000549316406,192.64999389648438,180.3000030517578,189.10000610351562,561440,2025-03-17
2025-03-24,182.2899932861328,182.2899932861328,194.8000030517578,181.8000030517578,190.74000549316406,578271,2025-03-24
2025-03-31,187.89999389648438,187.89999389648438,194.08999633789062,181.8800048828125,182.2899932861328,186140,2025-03-31
2025-04-07,193.27000427246094,193.27000427246094,196.86000061035156,179.2100067138672,186.88999938964844,249208,2025-04-07
2025-04-14,210.6199951171875,210.6199951171875,214.1999969482422,193.27000427246094,193.27000427246094,342574,2025-04-14
2025-04-21,209.6199951171875,209.6199951171875,218.89999389648438,206.99000549316406,211.8000030517578,277008,2025-04-21
2025-04-28,214.94000244140625,214.94000244140625,221.60000610351562,207.0,207.0,430158,2025-04-28
2025-05-05,201.49000549316406,201.49000549316406,218.10000610351562,197.0500030517578,215.89999389648438,347372,2025-05-05
2025-05-12,223.74000549316406,223.74000549316406,225.72999572753906,202.10000610351562,203.39999389648438,581469,2025-05-12
2025-05-19,224.3300018310547,224.3300018310547,231.97999572753906,221.14999389648438,223.30999755859375,492285,2025-05-19
2025-05-26,214.27000427246094,214.27000427246094,226.0,210.25999450683594,224.3300018310547,759586,2025-05-26
2025-06-02,219.13999938964844,219.13999938964844,223.1999969482422,206.22000122070312,212.0,848942,2025-06-02
2025-06-09,218.72999572753906,218.72999572753906,228.97999572753906,215.0,223.0,782859,2025-06-09
2025-06-16,217.77999877929688,217.77999877929688,220.25,207.25999450683594,216.5500030517578,593045,2025-06-16
2025-06-23,230.3000030517578,230.3000030517578,233.39999389648438,213.94000244140625,213.94000244140625,1832655,2025-06-23
2025-06-30,232.92999267578125,232.92999267578125,239.38999938964844,228.7100067138672,231.89999389648438,1122491,2025-06-30
2025-07-07,214.25,214.25,233.99000549316406,212.5,231.14999389648438,1053902,2025-07-07
2025-07-14,217.25999450683594,217.25999450683594,219.0,213.5,215.4199981689453,231911,2025-07-14
