Date,Adj Close_EIDPARRY.NS,Close_EIDPARRY.NS,High_EIDPARRY.NS,Low_EIDPARRY.NS,Open_EIDPARRY.NS,Volume_EIDPARRY.NS,Date
2022-04-04,468.28997802734375,480.04998779296875,485.54998779296875,451.0,451.0,2435931,2022-04-04
2022-04-11,493.2628479003906,505.6499938964844,522.7999877929688,480.04998779296875,480.04998779296875,1765369,2022-04-11
2022-04-18,506.3345947265625,519.0499877929688,545.6500244140625,485.5,500.0,3900450,2022-04-18
2022-04-25,517.9430541992188,530.9500122070312,549.8499755859375,506.29998779296875,516.0,3208742,2022-04-25
2022-05-02,477.459716796875,489.45001220703125,542.2000122070312,483.20001220703125,531.5,1466393,2022-05-02
2022-05-09,469.0216064453125,480.79998779296875,502.0,453.6499938964844,483.8500061035156,1803196,2022-05-09
2022-05-16,481.21539306640625,493.29998779296875,515.0,476.1000061035156,483.25,2073956,2022-05-16
2022-05-23,515.845703125,528.7999877929688,534.2999877929688,472.8999938964844,493.45001220703125,2776584,2022-05-23
2022-05-30,509.9439697265625,522.75,576.0,520.5,535.0,5156844,2022-05-30
2022-06-06,524.2838134765625,537.4500122070312,558.3499755859375,522.0,522.0,2126740,2022-06-06
2022-06-13,483.7516784667969,495.8999938964844,552.6500244140625,484.1000061035156,532.5,1722970,2022-06-13
2022-06-20,494.57977294921875,507.0,554.7999877929688,453.6499938964844,494.95001220703125,6224948,2022-06-20
2022-06-27,513.8460083007812,526.75,542.0,496.6000061035156,513.9000244140625,2378306,2022-06-27
2022-07-04,533.7950439453125,547.2000122070312,554.7000122070312,506.3500061035156,528.7999877929688,2566283,2022-07-04
2022-07-11,536.770263671875,550.25,573.0,540.25,547.2000122070312,2602035,2022-07-11
2022-07-18,543.5012817382812,557.1500244140625,574.0999755859375,548.7000122070312,553.0,2108527,2022-07-18
2022-07-25,546.1350708007812,559.8499755859375,580.9000244140625,548.0,556.5,2557935,2022-07-25
2022-08-01,537.94091796875,551.4500122070312,565.9000244140625,545.0,561.0,1204166,2022-08-01
2022-08-08,565.6450805664062,579.8499755859375,591.2999877929688,552.0,552.0999755859375,2782343,2022-08-08
2022-08-15,537.3555908203125,550.8499755859375,584.9000244140625,541.0499877929688,579.8499755859375,1351990,2022-08-15
2022-08-22,516.8212280273438,529.7999877929688,550.7999877929688,518.4000244140625,550.0,1650104,2022-08-22
2022-08-29,517.5527954101562,530.5499877929688,546.9000244140625,519.9500122070312,522.0,1081594,2022-08-29
2022-09-05,536.0873413085938,549.5499877929688,567.2999877929688,530.0,531.0,1690493,2022-09-05
2022-09-12,583.886962890625,598.5499877929688,609.9500122070312,540.0499877929688,552.0,4118976,2022-09-12
2022-09-19,554.8170776367188,568.75,604.75,561.6500244140625,601.5999755859375,1410836,2022-09-19
2022-09-26,583.106689453125,597.75,599.9500122070312,540.5999755859375,565.0,2624852,2022-09-26
2022-10-03,600.7144165039062,615.7999877929688,621.9000244140625,577.5499877929688,596.0,1509018,2022-10-03
2022-10-10,599.4950561523438,614.5499877929688,626.4500122070312,587.4500122070312,616.0,1767961,2022-10-10
2022-10-17,613.8349609375,629.25,670.0,601.3499755859375,614.0,2933487,2022-10-17
2022-10-24,576.0341796875,590.5,638.4000244140625,587.6500244140625,632.0,1074083,2022-10-24
2022-10-31,626.3701782226562,642.0999755859375,645.4000244140625,582.5999755859375,593.5,2127473,2022-10-31
2022-11-07,603.299560546875,618.4500122070312,645.0499877929688,614.0,645.0,858336,2022-11-07
2022-11-14,610.8596801757812,626.2000122070312,643.5,611.5999755859375,621.5499877929688,1622002,2022-11-14
2022-11-21,598.0317993164062,613.0499877929688,632.5,605.2000122070312,627.5,830182,2022-11-21
2022-11-28,594.3359985351562,603.9500122070312,614.5,586.0,611.7000122070312,1067679,2022-11-28
2022-12-05,580.6080322265625,590.0,607.2000122070312,580.5,600.1500244140625,621478,2022-12-05
2022-12-12,588.38232421875,597.9000244140625,601.0,573.2999877929688,590.0,1068479,2022-12-12
2022-12-19,533.1261596679688,541.75,628.0,539.0,600.0,1876708,2022-12-19
2022-12-26,559.4994506835938,568.5499877929688,584.0999755859375,531.0999755859375,541.9500122070312,1216958,2022-12-26
2023-01-02,545.8699951171875,554.7000122070312,584.7000122070312,548.5999755859375,569.6500244140625,933226,2023-01-02
2023-01-09,540.2607421875,549.0,562.9000244140625,532.0,556.0,680650,2023-01-09
2023-01-16,533.17529296875,541.7999877929688,554.2000122070312,534.0,550.2999877929688,785536,2023-01-16
2023-01-23,521.9568481445312,530.4000244140625,547.0,520.0,541.0,475982,2023-01-23
2023-01-30,517.3807983398438,525.75,551.0,479.5,526.0,2819832,2023-01-30
2023-02-06,512.6080322265625,520.9000244140625,542.9000244140625,506.8999938964844,525.0,697400,2023-02-06
2023-02-13,519.9886474609375,528.4000244140625,534.2000122070312,506.25,519.0,586540,2023-02-13
2023-02-20,490.9090576171875,498.8500061035156,530.75,495.6000061035156,526.9500122070312,440680,2023-02-20
2023-02-27,506.85113525390625,515.0499877929688,520.0499877929688,491.29998779296875,498.0,581958,2023-02-27
2023-03-06,520.3330688476562,528.75,544.9000244140625,512.0,518.0,1485872,2023-03-06
2023-03-13,490.02337646484375,497.95001220703125,528.0,495.1000061035156,525.0,622991,2023-03-13
2023-03-20,462.2722473144531,469.75,498.1499938964844,464.04998779296875,488.1499938964844,568676,2023-03-20
2023-03-27,461.239013671875,468.70001220703125,488.29998779296875,433.20001220703125,467.54998779296875,1350732,2023-03-27
2023-04-03,483.57763671875,491.3999938964844,498.6000061035156,468.04998779296875,473.3999938964844,685546,2023-04-03
2023-04-10,505.3258361816406,513.5,516.0,489.0,492.29998779296875,909996,2023-04-10
2023-04-17,494.45172119140625,502.45001220703125,516.4000244140625,492.25,513.0,1006305,2023-04-17
2023-04-24,498.5348815917969,502.6000061035156,511.8999938964844,493.6000061035156,501.79998779296875,438890,2023-04-24
2023-05-01,513.6614990234375,517.8499755859375,522.0,502.6000061035156,502.6000061035156,835951,2023-05-01
2023-05-08,495.1623840332031,499.20001220703125,523.9000244140625,495.1499938964844,518.0,761150,2023-05-08
2023-05-15,492.58343505859375,496.6000061035156,513.5499877929688,490.0,498.0,598288,2023-05-15
2023-05-22,488.96295166015625,492.95001220703125,499.6499938964844,490.6000061035156,496.54998779296875,395125,2023-05-22
2023-05-29,482.36669921875,486.29998779296875,501.70001220703125,469.1000061035156,495.95001220703125,1544664,2023-05-29
2023-06-05,476.6136474609375,480.5,490.0,470.0,487.25,1316190,2023-06-05
2023-06-12,462.2309265136719,466.0,485.0,460.0,483.3999938964844,1126350,2023-06-12
2023-06-19,478.8454284667969,482.75,489.79998779296875,467.95001220703125,469.04998779296875,1723231,2023-06-19
2023-06-26,458.6600341796875,462.3999938964844,485.70001220703125,461.0,484.8500061035156,1030541,2023-06-26
2023-07-03,463.0244445800781,466.79998779296875,473.5,459.04998779296875,462.0,1627366,2023-07-03
2023-07-10,450.228759765625,453.8999938964844,474.3999938964844,452.3500061035156,469.8999938964844,1373844,2023-07-10
2023-07-17,466.0001525878906,469.79998779296875,472.5,453.25,456.0,1831214,2023-07-17
2023-07-24,485.54083251953125,489.5,504.6499938964844,472.0,472.0,3464889,2023-07-24
2023-07-31,494.31927490234375,498.3500061035156,507.29998779296875,465.20001220703125,492.8999938964844,2075343,2023-07-31
2023-08-07,459.2055969238281,462.95001220703125,503.0,457.1499938964844,503.0,2355433,2023-08-07
2023-08-14,452.36138916015625,456.04998779296875,468.25,453.0,463.0,751226,2023-08-14
2023-08-21,471.00933837890625,474.8500061035156,484.8999938964844,456.0,463.0,1858124,2023-08-21
2023-08-28,473.24114990234375,477.1000061035156,492.0,472.0,474.8500061035156,1561511,2023-08-28
2023-09-04,515.6453247070312,519.8499755859375,538.2999877929688,477.45001220703125,477.5,9342256,2023-09-04
2023-09-11,557.7520141601562,562.2999877929688,572.4000244140625,502.1000061035156,530.0,9951013,2023-09-11
2023-09-18,530.2264404296875,534.5499877929688,567.25,526.0999755859375,565.0,2267820,2023-09-18
2023-09-25,517.7283935546875,521.9500122070312,552.0,517.6500244140625,537.9000244140625,2350837,2023-09-25
2023-10-02,520.1585693359375,524.4000244140625,533.9500122070312,506.1000061035156,521.9500122070312,1451139,2023-10-02
2023-10-09,505.8750305175781,510.0,526.0499877929688,505.0,524.4000244140625,1445333,2023-10-09
2023-10-16,489.85565185546875,493.8500061035156,519.0499877929688,491.70001220703125,510.0,1838688,2023-10-16
2023-10-23,471.9516296386719,475.79998779296875,494.8500061035156,452.70001220703125,493.0,1746531,2023-10-23
2023-10-30,474.67938232421875,478.54998779296875,482.79998779296875,456.6000061035156,478.8500061035156,1375920,2023-10-30
2023-11-06,499.2788391113281,503.3500061035156,518.7999877929688,476.1000061035156,480.1499938964844,6084827,2023-11-06
2023-11-13,489.9548645019531,493.95001220703125,513.1500244140625,490.0,509.95001220703125,2110657,2023-11-13
2023-11-20,532.8054809570312,537.1500244140625,543.0499877929688,471.6000061035156,496.1000061035156,19416021,2023-11-20
2023-11-27,535.3499755859375,535.3499755859375,549.2999877929688,516.0,537.1500244140625,4315213,2023-11-27
2023-12-04,532.4500122070312,532.4500122070312,578.9000244140625,516.9000244140625,551.0,9208682,2023-12-04
2023-12-11,551.5499877929688,551.5499877929688,555.7999877929688,530.0,532.4500122070312,3130930,2023-12-11
2023-12-18,563.0,563.0,585.4500122070312,536.9000244140625,571.0,3977347,2023-12-18
2023-12-25,556.9000244140625,556.9000244140625,574.5,554.5,563.0,2061261,2023-12-25
2024-01-01,574.4500122070312,574.4500122070312,591.2999877929688,552.6500244140625,559.0,3357990,2024-01-01
2024-01-08,585.8499755859375,585.8499755859375,589.0,566.9000244140625,574.5999755859375,1936120,2024-01-08
2024-01-15,567.8499755859375,567.8499755859375,588.2999877929688,553.3499755859375,588.2999877929688,1453892,2024-01-15
2024-01-22,616.7999877929688,616.7999877929688,624.5,560.4000244140625,567.8499755859375,3513040,2024-01-22
2024-01-29,641.5999755859375,641.5999755859375,663.0,614.1500244140625,623.9000244140625,5995605,2024-01-29
2024-02-05,581.75,581.75,657.5999755859375,579.0,641.0,7350422,2024-02-05
2024-02-12,597.2000122070312,597.2000122070312,600.2999877929688,572.0,583.75,2958952,2024-02-12
2024-02-19,638.7000122070312,638.7000122070312,659.0,595.0,600.75,8109448,2024-02-19
2024-02-26,623.4000244140625,623.4000244140625,643.5,618.0999755859375,640.5,1663945,2024-02-26
2024-03-04,608.1500244140625,608.1500244140625,632.4000244140625,597.4000244140625,627.9500122070312,1086418,2024-03-04
2024-03-11,565.4500122070312,565.4500122070312,617.6500244140625,547.7999877929688,612.0999755859375,1619234,2024-03-11
2024-03-18,564.5999755859375,564.5999755859375,572.2000122070312,539.2999877929688,565.5,767456,2024-03-18
2024-03-25,545.7000122070312,545.7000122070312,571.0,540.0,564.5999755859375,685789,2024-03-25
2024-04-01,592.3499755859375,592.3499755859375,598.4000244140625,549.7000122070312,550.0,1068185,2024-04-01
2024-04-08,620.0999755859375,620.0999755859375,643.5999755859375,584.2999877929688,592.3499755859375,1983346,2024-04-08
2024-04-15,604.2999877929688,604.2999877929688,627.0,592.7999877929688,610.0,739544,2024-04-15
2024-04-22,627.4500122070312,627.4500122070312,635.0,605.0499877929688,610.75,1260892,2024-04-22
2024-04-29,613.75,613.75,645.0,609.0,627.9500122070312,2001159,2024-04-29
2024-05-06,607.7000122070312,607.7000122070312,628.9500122070312,598.5999755859375,613.75,1445347,2024-05-06
2024-05-13,636.4000244140625,636.4000244140625,640.5,603.0,609.0,1815083,2024-05-13
2024-05-20,626.1500244140625,626.1500244140625,666.75,618.2999877929688,637.5,2384892,2024-05-20
2024-05-27,668.0499877929688,668.0499877929688,703.75,623.7000122070312,630.9500122070312,7050064,2024-05-27
2024-06-03,705.3499755859375,705.3499755859375,725.0,638.2000122070312,699.0,4613849,2024-06-03
2024-06-10,728.0,728.0,749.9000244140625,701.0,709.9000244140625,7044385,2024-06-10
2024-06-17,783.7000122070312,783.7000122070312,833.0,717.1500244140625,728.0,13603885,2024-06-17
2024-06-24,763.75,763.75,794.75,741.5499877929688,770.0499877929688,3270920,2024-06-24
2024-07-01,759.0499877929688,759.0499877929688,774.0,747.75,765.0,2101130,2024-07-01
2024-07-08,797.1500244140625,797.1500244140625,807.5999755859375,746.3499755859375,760.5499877929688,4882008,2024-07-08
2024-07-15,779.5499877929688,779.5499877929688,805.0999755859375,764.0499877929688,800.0,2581027,2024-07-15
2024-07-22,780.2000122070312,780.2000122070312,795.9500122070312,743.0,764.25,1939396,2024-07-22
2024-07-29,767.2999877929688,767.2999877929688,859.9500122070312,758.0499877929688,791.7000122070312,4835641,2024-07-29
2024-08-05,778.3499755859375,778.3499755859375,785.0,733.4500122070312,749.0,1784097,2024-08-05
2024-08-12,761.2000122070312,761.2000122070312,814.0,743.4500122070312,767.0999755859375,1980080,2024-08-12
2024-08-19,815.0,815.0,829.0,759.4000244140625,766.0,2481059,2024-08-19
2024-08-26,829.4000244140625,829.4000244140625,875.0,799.9500122070312,820.3499755859375,6317842,2024-08-26
2024-09-02,844.9500122070312,844.9500122070312,853.8499755859375,807.7000122070312,837.7000122070312,2091557,2024-09-02
2024-09-09,810.5,810.5,862.5499877929688,800.2999877929688,835.0,1614548,2024-09-09
2024-09-16,833.8499755859375,833.8499755859375,842.4000244140625,788.0999755859375,815.4500122070312,2117754,2024-09-16
2024-09-23,843.7000122070312,843.7000122070312,870.7999877929688,818.2999877929688,834.0,2813100,2024-09-23
2024-09-30,847.0999755859375,847.0999755859375,875.5,821.9500122070312,847.0,2195694,2024-09-30
2024-10-07,812.9000244140625,812.9000244140625,852.4500122070312,782.25,847.0,1601614,2024-10-07
2024-10-14,802.25,802.25,838.0,785.2000122070312,812.9000244140625,1360288,2024-10-14
2024-10-21,761.5,761.5,803.7000122070312,750.7999877929688,801.0999755859375,1349567,2024-10-21
2024-10-28,812.5999755859375,812.5999755859375,823.7000122070312,741.2999877929688,753.0999755859375,1346958,2024-10-28
2024-11-04,835.9000244140625,835.9000244140625,861.25,779.0,812.7000122070312,1806997,2024-11-04
2024-11-11,781.5,781.5,854.7000122070312,766.8499755859375,833.5,1280228,2024-11-11
2024-11-18,831.2999877929688,831.2999877929688,839.7999877929688,748.2000122070312,771.0999755859375,2824980,2024-11-18
2024-11-25,857.6500244140625,857.6500244140625,894.5,828.2000122070312,845.8499755859375,2830662,2024-11-25
2024-12-02,907.7000122070312,907.7000122070312,918.0,849.0999755859375,849.0999755859375,3334068,2024-12-02
2024-12-09,941.7999877929688,941.7999877929688,969.0,891.5499877929688,925.0999755859375,3054001,2024-12-09
2024-12-16,959.1500244140625,959.1500244140625,997.0,917.0,937.9500122070312,8822209,2024-12-16
2024-12-23,899.7999877929688,899.7999877929688,960.4500122070312,883.5499877929688,960.0,1021892,2024-12-23
2024-12-30,907.6500244140625,907.6500244140625,929.5,865.0,903.25,1067843,2024-12-30
2025-01-06,818.5999755859375,818.5999755859375,920.5,808.4000244140625,913.0999755859375,813624,2025-01-06
2025-01-13,848.0499877929688,848.0499877929688,858.9500122070312,775.5499877929688,793.0,1221677,2025-01-13
2025-01-20,820.2000122070312,820.2000122070312,869.8499755859375,805.2000122070312,853.6500244140625,819281,2025-01-20
2025-01-27,812.0,812.0,835.4000244140625,753.1500244140625,820.0,847104,2025-01-27
2025-02-03,853.7000122070312,853.7000122070312,869.0,804.8499755859375,807.0,878524,2025-02-03
2025-02-10,749.8499755859375,749.8499755859375,854.8499755859375,741.6500244140625,853.7000122070312,1259036,2025-02-10
2025-02-17,696.3499755859375,696.3499755859375,748.0,683.5,748.0,2376027,2025-02-17
2025-02-24,664.0999755859375,664.0999755859375,705.0,657.2000122070312,694.0,1755459,2025-02-24
2025-03-03,697.75,697.75,712.2999877929688,639.0,660.0,1799280,2025-03-03
2025-03-10,694.2000122070312,694.2000122070312,705.0,670.5499877929688,697.75,1188269,2025-03-10
2025-03-17,777.9000244140625,777.9000244140625,780.0,691.5999755859375,694.0499877929688,1160861,2025-03-17
2025-03-24,785.5999755859375,785.5999755859375,799.9000244140625,761.25,774.4000244140625,1102721,2025-03-24
2025-03-31,770.0999755859375,770.0999755859375,813.5,766.0,785.5999755859375,969069,2025-03-31
2025-04-07,780.8499755859375,780.8499755859375,787.0,696.6500244140625,701.0,658050,2025-04-07
2025-04-14,832.4000244140625,832.4000244140625,845.4000244140625,780.8499755859375,780.8499755859375,1088738,2025-04-14
2025-04-21,845.0,845.0,877.0,829.0,840.3499755859375,1039060,2025-04-21
2025-04-28,824.2000122070312,824.2000122070312,855.2000122070312,814.0,837.0,472197,2025-04-28
2025-05-05,838.0,838.0,868.6500244140625,815.2000122070312,830.4000244140625,1112609,2025-05-05
2025-05-12,960.7999877929688,960.7999877929688,963.7000122070312,855.0,855.0,1688853,2025-05-12
2025-05-19,999.25,999.25,1004.0,958.0999755859375,963.6500244140625,1329271,2025-05-19
2025-05-26,950.1500244140625,950.1500244140625,1042.0,946.9000244140625,1008.9000244140625,1954897,2025-05-26
2025-06-02,969.4500122070312,969.4500122070312,996.0,940.0,948.7000122070312,1052144,2025-06-02
2025-06-09,984.6500244140625,984.6500244140625,1022.0,963.2000122070312,969.1500244140625,1521701,2025-06-09
2025-06-16,955.1500244140625,955.1500244140625,985.5,931.25,984.5499877929688,932250,2025-06-16
2025-06-23,1056.5,1056.5,1074.9000244140625,944.75,950.0,3528376,2025-06-23
2025-06-30,1095.5999755859375,1095.5999755859375,1129.0,1050.6500244140625,1066.9000244140625,1921803,2025-06-30
2025-07-07,1152.4000244140625,1152.4000244140625,1161.0999755859375,1054.5999755859375,1092.0,1540730,2025-07-07
2025-07-14,1160.699951171875,1160.699951171875,1169.9000244140625,1107.5999755859375,1153.0,659187,2025-07-14
