Date,Adj Close_ALKYLAMINE.NS,Close_ALKYLAMINE.NS,High_ALKYLAMINE.NS,Low_ALKYLAMINE.NS,Open_ALKYLAMINE.NS,Volume_ALKYLAMINE.NS,Date
2021-04-19,2465.124755859375,2510.580078125,2556.800048828125,2232.0,2330.39990234375,776053,2021-04-19
2021-04-26,3327.326171875,3388.679931640625,3457.60009765625,2556.0,2559.699951171875,4688391,2021-04-26
2021-05-03,3211.443115234375,3270.659912109375,3520.0,3080.0,3416.0,1117464,2021-05-03
2021-05-10,3622.2578125,3689.050048828125,3970.0,3284.0,3296.320068359375,1230159,2021-05-10
2021-05-17,3542.724853515625,3608.050048828125,3700.0,3467.300048828125,3690.0,667556,2021-05-17
2021-05-24,3725.799072265625,3794.5,3979.949951171875,3545.0,3650.0,817877,2021-05-24
2021-05-31,3527.75048828125,3592.800048828125,3840.0,3565.0,3820.0,420444,2021-05-31
2021-06-07,3532.218505859375,3597.35009765625,3707.949951171875,3580.0,3650.0,371694,2021-06-07
2021-06-14,3464.811279296875,3528.699951171875,3697.550048828125,3460.050048828125,3585.5,326296,2021-06-14
2021-06-21,3543.2646484375,3608.60009765625,3680.0,3465.0,3476.89990234375,284868,2021-06-21
2021-06-28,3629.08203125,3696.0,3824.5,3545.0,3638.0,442294,2021-06-28
2021-07-05,3614.01025390625,3680.64990234375,3785.25,3626.0,3738.0,273922,2021-07-05
2021-07-12,3696.783447265625,3764.949951171875,3894.89990234375,3690.0,3705.0,495496,2021-07-12
2021-07-19,3958.185302734375,4024.60009765625,4125.0,3586.050048828125,3750.050048828125,629877,2021-07-19
2021-07-26,4314.06396484375,4386.4501953125,4749.0,4075.0,4099.75,1844392,2021-07-26
2021-08-02,4189.45458984375,4259.75,4595.0,4108.7001953125,4418.4501953125,648649,2021-08-02
2021-08-09,4200.71533203125,4271.2001953125,4305.0,4023.85009765625,4280.0,310717,2021-08-09
2021-08-16,4031.160400390625,4098.7998046875,4292.7001953125,4085.0,4272.0,166458,2021-08-16
2021-08-23,4166.19482421875,4236.10009765625,4258.9501953125,3905.550048828125,4098.0,688222,2021-08-23
2021-08-30,4063.468505859375,4131.64990234375,4436.25,4075.0,4298.0,831381,2021-08-30
2021-09-06,4072.2216796875,4140.5498046875,4175.0,4011.699951171875,4160.0,583169,2021-09-06
2021-09-13,3888.35693359375,3953.60009765625,4185.0,3878.050048828125,4167.60009765625,1241754,2021-09-13
2021-09-20,3872.32568359375,3937.300048828125,3994.0,3650.0,3865.0,829585,2021-09-20
2021-09-27,3786.367919921875,3849.89990234375,3948.0,3782.10009765625,3948.0,277480,2021-09-27
2021-10-04,3991.230712890625,4058.199951171875,4180.0,3750.89990234375,3805.0,644207,2021-10-04
2021-10-11,3908.862548828125,3974.449951171875,4099.9501953125,3926.0,4070.0,190024,2021-10-11
2021-10-18,3659.300048828125,3720.699951171875,4033.0,3675.449951171875,4013.89990234375,252639,2021-10-18
2021-10-25,3545.017822265625,3604.5,3849.0,3411.10009765625,3669.0,291138,2021-10-25
2021-11-01,3320.829345703125,3376.550048828125,3675.0,3250.0,3640.050048828125,437298,2021-11-01
2021-11-08,3230.003173828125,3284.199951171875,3410.050048828125,3266.0,3400.0,277729,2021-11-08
2021-11-15,3222.0859375,3276.14990234375,3470.199951171875,3264.0,3309.0,220799,2021-11-15
2021-11-22,3224.25,3278.35009765625,3379.949951171875,3101.10009765625,3305.050048828125,200484,2021-11-22
2021-11-29,3205.317626953125,3259.10009765625,3300.0,3000.0,3201.0,246303,2021-11-29
2021-12-06,3165.1416015625,3218.25,3339.550048828125,3000.10009765625,3300.0,168018,2021-12-06
2021-12-13,3138.144775390625,3190.800048828125,3280.0,3131.199951171875,3249.0,147332,2021-12-13
2021-12-20,3076.233642578125,3127.85009765625,3199.0,2997.699951171875,3199.0,239914,2021-12-20
2021-12-27,3489.155029296875,3547.699951171875,3566.0,3057.0,3125.0,440896,2021-12-27
2022-01-03,3590.75048828125,3651.0,3864.75,3530.14990234375,3576.300048828125,699247,2022-01-03
2022-01-10,3659.2509765625,3720.64990234375,3797.60009765625,3620.0,3681.39990234375,222305,2022-01-10
2022-01-17,3435.259033203125,3492.89990234375,3749.949951171875,3460.0,3740.0,196904,2022-01-17
2022-01-24,3303.51953125,3358.949951171875,3485.0,3154.0,3485.0,249062,2022-01-24
2022-01-31,3051.3017578125,3102.5,3587.0,3060.0,3398.449951171875,728540,2022-01-31
2022-02-07,3067.9228515625,3119.39990234375,3198.0,3066.0,3160.0,217518,2022-02-07
2022-02-14,3040.679931640625,3091.699951171875,3164.14990234375,2967.0,3010.0,224487,2022-02-14
2022-02-21,2933.0361328125,2982.25,3075.0,2800.0,3010.10009765625,290021,2022-02-21
2022-02-28,2791.068115234375,2837.89990234375,3050.0,2826.0,2982.25,211911,2022-02-28
2022-03-07,2960.082275390625,3009.75,3094.75,2760.10009765625,2817.0,274074,2022-03-07
2022-03-14,2846.24267578125,2894.0,3039.75,2857.0,3009.0,280550,2022-03-14
2022-03-21,2821.851806640625,2869.199951171875,2939.0,2861.10009765625,2914.0,242163,2022-03-21
2022-03-28,2915.824951171875,2964.75,2988.0,2791.0,2870.0,431051,2022-03-28
2022-04-04,3254.836669921875,3309.449951171875,3455.60009765625,2990.0,2995.0,708510,2022-04-04
2022-04-11,3130.17822265625,3182.699951171875,3357.85009765625,3175.0,3315.0,151084,2022-04-11
2022-04-18,3107.55810546875,3159.699951171875,3214.949951171875,3100.0,3131.0,191250,2022-04-18
2022-04-25,3127.12939453125,3179.60009765625,3218.0,3077.85009765625,3150.0,154728,2022-04-25
2022-05-02,2900.580810546875,2949.25,3185.0,2933.0,3140.0,119247,2022-05-02
2022-05-09,2986.981201171875,3037.10009765625,3085.75,2797.0,2947.25,299701,2022-05-09
2022-05-16,2739.7294921875,2785.699951171875,3129.050048828125,2733.300048828125,3060.60009765625,413075,2022-05-16
2022-05-23,2596.53271484375,2640.10009765625,2839.699951171875,2516.050048828125,2805.0,247379,2022-05-23
2022-05-30,2645.510498046875,2689.89990234375,3036.10009765625,2680.10009765625,2688.0,238481,2022-05-30
2022-06-06,2601.498779296875,2645.14990234375,2720.0,2614.64990234375,2700.0,184352,2022-06-06
2022-06-13,2573.125244140625,2616.300048828125,2752.0,2560.0,2600.0,229144,2022-06-13
2022-06-20,2558.176025390625,2601.10009765625,2661.550048828125,2555.0,2616.0,96973,2022-06-20
2022-06-27,2501.821533203125,2543.800048828125,2680.5,2506.199951171875,2626.199951171875,131771,2022-06-27
2022-07-04,2575.43603515625,2618.64990234375,2662.35009765625,2520.0,2565.75,135054,2022-07-04
2022-07-11,2567.912353515625,2611.0,2705.199951171875,2586.89990234375,2634.0,126164,2022-07-11
2022-07-18,2761.169921875,2807.5,2869.0,2594.300048828125,2627.800048828125,201741,2022-07-18
2022-07-25,2891.7236328125,2929.75,2963.5,2735.35009765625,2820.0,216957,2022-07-25
2022-08-01,3078.123046875,3118.60009765625,3226.25,2931.0,2955.050048828125,739044,2022-08-01
2022-08-08,3038.937744140625,3078.89990234375,3158.60009765625,3051.0,3120.0,161743,2022-08-08
2022-08-15,2975.7685546875,3014.89990234375,3116.14990234375,3002.300048828125,3078.89990234375,129476,2022-08-15
2022-08-22,2964.220458984375,3003.199951171875,3071.0,2876.0,2990.0,175513,2022-08-22
2022-08-29,2959.7294921875,2998.64990234375,3048.0,2870.0,2879.0,99026,2022-08-29
2022-09-05,2975.7685546875,3014.89990234375,3119.89990234375,2962.35009765625,3013.5,266534,2022-09-05
2022-09-12,3001.036376953125,3040.5,3199.0,3012.85009765625,3069.0,349497,2022-09-12
2022-09-19,2937.274658203125,2975.89990234375,3074.85009765625,2940.14990234375,3039.0,159844,2022-09-19
2022-09-26,2831.712890625,2868.949951171875,2949.949951171875,2815.0,2945.0,130371,2022-09-26
2022-10-03,2881.60693359375,2919.5,2962.050048828125,2870.0,2883.300048828125,77113,2022-10-03
2022-10-10,2846.715576171875,2884.14990234375,2917.75,2824.949951171875,2910.0,100447,2022-10-10
2022-10-17,2911.118408203125,2949.39990234375,2991.0,2865.0,2867.800048828125,218469,2022-10-17
2022-10-24,2929.822998046875,2968.35009765625,3029.85009765625,2919.949951171875,2971.699951171875,65225,2022-10-24
2022-10-31,2973.301025390625,3012.39990234375,3064.449951171875,2936.85009765625,2951.0,143536,2022-10-31
2022-11-07,2831.515625,2868.75,3042.0,2850.5,3025.0,180436,2022-11-07
2022-11-14,2766.470947265625,2802.85009765625,2874.0,2798.699951171875,2868.0,100039,2022-11-14
2022-11-21,2833.637451171875,2870.89990234375,2900.0,2763.10009765625,2805.949951171875,152808,2022-11-21
2022-11-28,2792.330810546875,2829.050048828125,2884.300048828125,2804.300048828125,2870.89990234375,110179,2022-11-28
2022-12-05,2755.564208984375,2791.800048828125,2848.0,2774.0,2822.25,118237,2022-12-05
2022-12-12,2729.802978515625,2765.699951171875,2831.949951171875,2750.0,2770.0,96579,2022-12-12
2022-12-19,2579.183837890625,2613.10009765625,2829.0,2600.0,2777.550048828125,163786,2022-12-19
2022-12-26,2627.251708984375,2661.800048828125,2750.0,2600.050048828125,2613.10009765625,108838,2022-12-26
2023-01-02,2683.166259765625,2718.449951171875,2737.0,2640.0,2673.39990234375,119012,2023-01-02
2023-01-09,2667.76904296875,2702.85009765625,2780.0,2675.0,2730.0,105801,2023-01-09
2023-01-16,2623.35302734375,2657.85009765625,2753.949951171875,2629.35009765625,2702.85009765625,63216,2023-01-16
2023-01-23,2573.3603515625,2607.199951171875,2720.0,2598.85009765625,2632.550048828125,68384,2023-01-23
2023-01-30,2603.711181640625,2637.949951171875,2727.0,2590.199951171875,2607.199951171875,98385,2023-01-30
2023-02-06,2571.534423828125,2605.35009765625,2691.0,2580.0,2640.0,104122,2023-02-06
2023-02-13,2505.749267578125,2538.699951171875,2605.35009765625,2487.0,2601.0,99933,2023-02-13
2023-02-20,2480.13623046875,2512.75,2567.949951171875,2500.0,2550.0,72410,2023-02-20
2023-02-27,2473.671142578125,2506.199951171875,2547.0,2481.0,2512.75,71620,2023-02-27
2023-03-06,2463.603515625,2496.0,2540.949951171875,2482.550048828125,2502.0,90641,2023-03-06
2023-03-13,2273.700927734375,2303.60009765625,2497.0,2301.0,2485.0,98393,2023-03-13
2023-03-20,2265.5087890625,2295.300048828125,2376.0,2290.0,2330.0,119438,2023-03-20
2023-03-27,2127.424072265625,2155.39990234375,2301.949951171875,2146.10009765625,2301.949951171875,136874,2023-03-27
2023-04-03,2214.97314453125,2244.10009765625,2257.550048828125,2166.0,2196.949951171875,73209,2023-04-03
2023-04-10,2395.202880859375,2426.699951171875,2481.10009765625,2220.0,2259.0,298954,2023-04-10
2023-04-17,2323.890625,2354.449951171875,2471.699951171875,2331.0,2426.050048828125,104104,2023-04-17
2023-04-24,2333.31689453125,2364.0,2380.0,2318.85009765625,2359.949951171875,60221,2023-04-24
2023-05-01,2472.387939453125,2504.89990234375,2634.5,2364.0,2364.0,437631,2023-05-01
2023-05-08,2507.72314453125,2540.699951171875,2585.0,2510.0,2510.0,134486,2023-05-08
2023-05-15,2496.865966796875,2529.699951171875,2565.0,2502.300048828125,2539.0,96309,2023-05-15
2023-05-22,2446.429443359375,2478.60009765625,2515.199951171875,2463.699951171875,2503.949951171875,73656,2023-05-22
2023-05-29,2409.6630859375,2441.35009765625,2535.35009765625,2435.0,2495.14990234375,114066,2023-05-29
2023-06-05,2476.336181640625,2508.89990234375,2599.35009765625,2449.0,2477.699951171875,202273,2023-06-05
2023-06-12,2713.517333984375,2749.199951171875,2777.0,2510.10009765625,2545.0,354942,2023-06-12
2023-06-19,2573.064208984375,2606.89990234375,2797.699951171875,2600.0,2797.699951171875,160943,2023-06-19
2023-06-26,2689.97705078125,2725.35009765625,2730.0,2563.199951171875,2606.89990234375,125330,2023-06-26
2023-07-03,2576.568115234375,2610.449951171875,2751.0,2600.0,2751.0,124295,2023-07-03
2023-07-10,2437.832275390625,2460.85009765625,2614.800048828125,2451.949951171875,2605.949951171875,169341,2023-07-10
2023-07-17,2412.3232421875,2435.10009765625,2533.949951171875,2416.25,2440.0,146209,2023-07-17
2023-07-24,2444.02392578125,2467.10009765625,2475.0,2398.0,2435.10009765625,122810,2023-07-24
2023-07-31,2399.940185546875,2422.60009765625,2497.25,2398.0,2475.14990234375,136405,2023-07-31
2023-08-07,2325.294677734375,2347.25,2429.699951171875,2316.699951171875,2422.550048828125,209786,2023-08-07
2023-08-14,2324.898681640625,2346.85009765625,2371.89990234375,2305.0,2347.25,81177,2023-08-14
2023-08-21,2295.4267578125,2317.10009765625,2359.0,2310.0,2346.85009765625,98932,2023-08-21
2023-08-28,2466.6103515625,2489.89990234375,2586.300048828125,2310.050048828125,2332.85009765625,612632,2023-08-28
2023-09-04,2464.579833984375,2487.85009765625,2580.0,2443.199951171875,2494.949951171875,193291,2023-09-04
2023-09-11,2380.968994140625,2403.449951171875,2519.699951171875,2365.39990234375,2510.0,167020,2023-09-11
2023-09-18,2365.81201171875,2388.14990234375,2469.0,2375.14990234375,2414.0,120092,2023-09-18
2023-09-25,2278.2392578125,2299.75,2403.64990234375,2290.0,2388.14990234375,171121,2023-09-25
2023-10-02,2287.69970703125,2309.300048828125,2330.0,2244.0,2299.75,109417,2023-10-02
2023-10-09,2246.736572265625,2267.949951171875,2320.0,2252.5,2280.0,100030,2023-10-09
2023-10-16,2204.634033203125,2225.449951171875,2327.60009765625,2215.0,2277.60009765625,131090,2023-10-16
2023-10-23,2159.609130859375,2180.0,2248.949951171875,2120.0,2248.949951171875,126651,2023-10-23
2023-10-30,2148.414794921875,2168.699951171875,2186.949951171875,2127.050048828125,2180.0,79211,2023-10-30
2023-11-06,2107.60009765625,2127.5,2235.0,2121.0,2186.0,197290,2023-11-06
2023-11-13,2114.6337890625,2134.60009765625,2155.0,2125.0,2154.699951171875,89756,2023-11-13
2023-11-20,2134.34765625,2154.5,2170.0,2120.0,2134.60009765625,119938,2023-11-20
2023-11-27,2142.470947265625,2162.699951171875,2186.75,2130.0,2154.5,113065,2023-11-27
2023-12-04,2285.470947265625,2307.050048828125,2407.0,2134.0,2187.449951171875,808615,2023-12-04
2023-12-11,2296.516357421875,2318.199951171875,2364.89990234375,2230.0,2307.5,251181,2023-12-11
2023-12-18,2283.291259765625,2304.85009765625,2396.0,2251.199951171875,2318.199951171875,317565,2023-12-18
2023-12-25,2512.03173828125,2535.75,2648.0,2304.85009765625,2304.85009765625,1817622,2023-12-25
2024-01-01,2616.396240234375,2641.10009765625,2735.0,2531.050048828125,2550.0,900056,2024-01-01
2024-01-08,2457.397705078125,2480.60009765625,2647.39990234375,2455.0,2641.10009765625,363109,2024-01-08
2024-01-15,2352.63671875,2374.85009765625,2488.050048828125,2330.0,2480.60009765625,245430,2024-01-15
2024-01-22,2233.0654296875,2254.14990234375,2374.85009765625,2246.10009765625,2374.85009765625,165962,2024-01-22
2024-01-29,2287.055908203125,2308.64990234375,2399.0,2255.0,2266.699951171875,295281,2024-01-29
2024-02-05,2197.40234375,2218.14990234375,2322.0,2180.0,2308.64990234375,246269,2024-02-05
2024-02-12,2199.928466796875,2220.699951171875,2250.0,2152.0,2225.0,153052,2024-02-12
2024-02-19,2161.540771484375,2181.949951171875,2269.0,2178.0,2235.14990234375,135175,2024-02-19
2024-02-26,2104.182373046875,2124.050048828125,2196.0,2120.949951171875,2180.5,170898,2024-02-26
2024-03-04,2118.24951171875,2138.25,2264.0,2120.85009765625,2151.89990234375,462937,2024-03-04
2024-03-11,1963.2630615234375,1981.800048828125,2152.75,1957.050048828125,2138.199951171875,300869,2024-03-11
2024-03-18,1927.35205078125,1945.550048828125,2011.0,1910.0,1981.8499755859375,246832,2024-03-18
2024-03-25,1796.9830322265625,1813.949951171875,1945.550048828125,1808.0,1945.550048828125,379677,2024-03-25
2024-04-01,2083.923828125,2103.60009765625,2199.0,1820.5,1825.0,1983784,2024-04-01
2024-04-08,2111.513427734375,2131.449951171875,2186.0,2067.050048828125,2119.89990234375,463658,2024-04-08
2024-04-15,2007.495361328125,2026.449951171875,2115.949951171875,2010.0,2115.0,154587,2024-04-15
2024-04-22,2057.8203125,2077.25,2148.0,2017.0,2044.0,237344,2024-04-22
2024-04-29,2027.2587890625,2046.4000244140625,2100.0,2019.949951171875,2100.0,104005,2024-04-29
2024-05-06,1958.408935546875,1976.9000244140625,2142.10009765625,1947.949951171875,2046.4000244140625,492305,2024-05-06
2024-05-13,2020.3736572265625,2039.449951171875,2055.89990234375,1935.550048828125,1980.0,190993,2024-05-13
2024-05-20,1942.013671875,1960.3499755859375,2031.0999755859375,1950.0,2014.75,116148,2024-05-20
2024-05-27,1875.68994140625,1893.4000244140625,1973.449951171875,1875.0,1961.199951171875,152825,2024-05-27
2024-06-03,1949.4931640625,1967.9000244140625,1986.6500244140625,1815.0,1925.0,183378,2024-06-03
2024-06-10,2000.759033203125,2019.6500244140625,2048.0,1961.25,1969.0,232415,2024-06-10
2024-06-17,2092.54248046875,2112.300048828125,2161.0,1990.0,2019.6500244140625,627408,2024-06-17
2024-06-24,2116.8134765625,2136.800048828125,2168.800048828125,2058.050048828125,2109.050048828125,534024,2024-06-24
2024-07-01,2118.494873046875,2128.35009765625,2204.0,2105.5,2145.949951171875,336964,2024-07-01
2024-07-08,2066.08837890625,2075.699951171875,2139.949951171875,2030.050048828125,2130.0,186717,2024-07-08
2024-07-15,2000.39404296875,2009.699951171875,2085.449951171875,2004.0999755859375,2075.64990234375,177577,2024-07-15
2024-07-22,2040.905517578125,2050.39990234375,2108.0,1979.25,1980.0,202962,2024-07-22
2024-07-29,2127.25390625,2137.14990234375,2154.64990234375,2052.0,2056.0,457289,2024-07-29
2024-08-05,2076.191650390625,2085.85009765625,2135.0,2053.050048828125,2065.0,245812,2024-08-05
2024-08-12,1999.1497802734375,2008.449951171875,2086.949951171875,1961.9000244140625,2086.949951171875,121120,2024-08-12
2024-08-19,2072.75732421875,2082.39990234375,2147.85009765625,1991.0,2008.550048828125,328234,2024-08-19
2024-08-26,2095.103515625,2104.85009765625,2179.35009765625,2061.5,2098.800048828125,297171,2024-08-26
2024-09-02,2253.2177734375,2263.699951171875,2337.949951171875,2079.0,2106.800048828125,1076155,2024-09-02
2024-09-09,2225.596435546875,2235.949951171875,2319.0,2217.10009765625,2270.0,388906,2024-09-09
2024-09-16,2385.154052734375,2396.25,2498.85009765625,2193.10009765625,2250.0,3380409,2024-09-16
2024-09-23,2286.065185546875,2296.699951171875,2456.0,2280.0,2432.85009765625,513937,2024-09-23
2024-09-30,2279.396240234375,2290.0,2443.14990234375,2230.0,2309.949951171875,658351,2024-09-30
2024-10-07,2266.60546875,2277.14990234375,2349.0,2178.60009765625,2290.0,295296,2024-10-07
2024-10-14,2227.23876953125,2237.60009765625,2390.949951171875,2205.0,2277.14990234375,329632,2024-10-14
2024-10-21,1992.2320556640625,2001.5,2252.199951171875,1974.949951171875,2237.60009765625,289470,2024-10-21
2024-10-28,2107.197265625,2117.0,2122.050048828125,1978.050048828125,2002.25,157666,2024-10-28
2024-11-04,2046.4298095703125,2055.949951171875,2270.0,2050.0,2114.949951171875,527368,2024-11-04
2024-11-11,1945.30029296875,1954.3499755859375,2050.0,1903.550048828125,2050.0,194353,2024-11-11
2024-11-18,1905.7841796875,1914.6500244140625,1970.0,1908.0,1960.050048828125,99221,2024-11-18
2024-11-25,1955.7020263671875,1964.800048828125,2005.75,1906.0,1927.8499755859375,119615,2024-11-25
2024-12-02,2040.009765625,2049.5,2090.0,1945.5,1985.949951171875,171914,2024-12-02
2024-12-09,1967.546875,1976.699951171875,2050.949951171875,1950.0,2049.5,145996,2024-12-09
2024-12-16,1863.9288330078125,1872.5999755859375,1992.0,1821.949951171875,1975.300048828125,137666,2024-12-16
2024-12-23,1825.4578857421875,1833.949951171875,1895.199951171875,1825.0,1877.300048828125,116715,2024-12-23
2024-12-30,1781.71142578125,1790.0,1835.800048828125,1701.5,1818.0,378434,2024-12-30
2025-01-06,1760.2611083984375,1768.449951171875,1968.800048828125,1715.699951171875,1790.0,2645254,2025-01-06
2025-01-13,1746.72412109375,1754.8499755859375,1792.0,1711.6500244140625,1742.0,227884,2025-01-13
2025-01-20,1733.5355224609375,1741.5999755859375,1824.5999755859375,1725.0,1769.800048828125,134392,2025-01-20
2025-01-27,1709.6964111328125,1717.6500244140625,1750.0,1607.0,1744.949951171875,292481,2025-01-27
2025-02-03,1807.7900390625,1816.199951171875,1831.8499755859375,1694.5,1717.6500244140625,260825,2025-02-03
2025-02-10,1646.9881591796875,1654.6500244140625,1825.0,1635.0,1820.0,240498,2025-02-10
2025-02-17,1687.8480224609375,1695.699951171875,1719.800048828125,1570.1500244140625,1621.199951171875,213051,2025-02-17
2025-02-24,1583.4835205078125,1590.8499755859375,1679.4000244140625,1577.1500244140625,1677.050048828125,167303,2025-02-24
2025-03-03,1696.109619140625,1704.0,1715.3499755859375,1508.0,1592.9000244140625,207652,2025-03-03
2025-03-10,1618.6697998046875,1626.199951171875,1710.949951171875,1612.0,1704.0,122665,2025-03-10
2025-03-17,1597.1201171875,1604.550048828125,1637.0999755859375,1554.0,1626.199951171875,259340,2025-03-17
2025-03-24,1610.6572265625,1618.1500244140625,1836.550048828125,1600.0,1608.949951171875,999267,2025-03-24
2025-03-31,1699.1951904296875,1707.0999755859375,1762.1500244140625,1618.1500244140625,1618.1500244140625,329717,2025-03-31
2025-04-07,1732.3907470703125,1740.449951171875,1755.0,1584.0,1620.0,167344,2025-04-07
2025-04-14,1882.24365234375,1891.0,1917.0,1748.4000244140625,1760.0,290615,2025-04-14
2025-04-21,1800.0262451171875,1808.4000244140625,1906.4000244140625,1768.0,1891.0,185494,2025-04-21
2025-04-28,1705.9637451171875,1713.9000244140625,1814.9000244140625,1675.699951171875,1792.0,147336,2025-04-28
2025-05-05,1624.1444091796875,1631.699951171875,1748.0,1622.699951171875,1718.0999755859375,308656,2025-05-05
2025-05-12,1762.0030517578125,1770.199951171875,1798.0,1670.300048828125,1670.300048828125,254500,2025-05-12
2025-05-19,1826.6025390625,1835.0999755859375,1859.800048828125,1743.300048828125,1780.5,282823,2025-05-19
2025-05-26,1937.785400390625,1946.800048828125,1994.699951171875,1844.199951171875,1845.0,325195,2025-05-26
2025-06-02,1972.4241943359375,1981.5999755859375,2020.0,1927.5999755859375,1946.800048828125,193466,2025-06-02
2025-06-09,1981.880126953125,1991.0999755859375,2031.0,1940.0,1978.0,190356,2025-06-09
2025-06-16,2056.433349609375,2066.0,2090.0,1907.0999755859375,1962.0,501446,2025-06-16
2025-06-23,2251.42626953125,2261.89990234375,2370.0,2050.0,2057.89990234375,1984705,2025-06-23
2025-06-30,2295.199951171875,2295.199951171875,2398.800048828125,2254.0,2263.0,606932,2025-06-30
2025-07-07,2234.199951171875,2234.199951171875,2438.800048828125,2228.10009765625,2295.199951171875,1129832,2025-07-07
2025-07-14,2306.10009765625,2306.10009765625,2320.0,2197.5,2234.199951171875,109755,2025-07-14
